id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
4f79f811-3701-47f3-8bb7-65fd7c675142,rincell corporation,Advanced battery cell developer,,,,,,,,,False,Not in Affinity
16620639-7365-46fd-ad80-6ebf75b7ba8a,RipeLocker,Provider of containers extending the post-harvest life of food perishables,ripelocker.com,"Seattle, WA",,,,,,,False,213997696
19747fec-2934-427c-a603-3dbfe5c4f0ee,Rise Gardens,"Indoor, smart hydroponics startup",risegardens.com,"Skokie, IL",,,,,,,False,222083356
00296e17-6d0c-4a33-aed2-b87d636e0314,Rise Robotics,Startup focused on heavy machinery electrification,riserobotics.com,"Somerville, Massachusetts",The Engine,26.0,0.0,Other,3000000.0,"['Blake Sessions (Director of R+D and Co-Founder): https://linkedin.com/in/blake-sessions-96292a2a', 'Arron Acosta (Co-founder, CEO): https://linkedin.com/in/arronacosta', 'Toomas Sepp (Director of Product Development and Co-Founder): https://linkedin.com/in/toomas-sepp-03730144']",True,1618801
6d41190c-4a9e-4390-8f43-5531854804d1,Risilience,Climate risk platform,risilience.com,"Cambridge, United Kingdom","['National Grid Partners', 'Quantum Innovation Fund', 'IQ Capital']",69.0,9.52,Series B,26000000.0,Andrew Coburn (Chief Executive Officer): https://linkedin.com/in/andrew-coburn-214a675,True,284963314
2af791b2-e981-4ca9-b373-e2df9324b5fe,Rival Foods,Plant-based meat technology,rival-foods.com,Netherlands,,,,,,,False,268176129
ec6b6bdd-f27c-4054-a0af-85c5cbc16952,rivan,Synthetic fuel plants developer,https://www.rivian.com/,,,,,,,,False,Not in Affinity
6b556244-6dbe-4e9b-ab41-804efce704bf,Rivan Industries,Modular systems for producing synthetic fuel,rivan.com,London,,,,,,,False,296747704
74f669d0-6c0a-4a62-9ec3-c0b80829cd94,Huron River Ventures,Electric 2-wheel manufacturer,huronrivervc.com,"Bengaluru, India",N/A,4.0,0.0,,11000000.0,"['Ryan Waddington (Co-Founder and Partner): https://linkedin.com/in/ryanwaddington', 'Tim Streit (Co-Founder and Managing Partner): https://linkedin.com/in/tim-streit-4540555']",True,1592162
eb3943ef-d345-4aaa-9a21-6d0988deed5f,riverlane,Quantum engineering company,,,,,,,,,False,Not in Affinity
e28b2270-9341-40cc-bb67-45d1077de2da,Riverse,Decarbonization platform for the European industrial sector,riverse.io,"Écrouves, France","['Makesense', 'SpeedInvest', 'Serena', 'Alven', 'Racine', 'Kfund', 'Speedinvest', 'Techstars Berlin', 'Evolem', 'Eric Bergé', 'Tobias Lechtenfeld', 'Stephan Rohr', 'Andreas Wiele']",22.0,-12.0,Seed,5000000.0,"['Ludovic Chatoux (Co-Founder): https://linkedin.com/in/ludovic-chatoux', 'Grégoire Guirauden (Co-founder): https://linkedin.com/in/gr%C3%A9goire-guirauden-74397980', 'Clément Georget (Co-Founder): https://linkedin.com/in/cl%C3%A9ment-georget-6b102689', 'Benjamin Safar (Founder Associate): https://linkedin.com/in/benjamin-safar-518291148']",True,284203875
df3162ad-5220-4e3a-bd17-4f65d4fa2a43,Rivian,Manufacturer of electric SUVs and pickup trucks,rivian.com,"Irvine, California","['Fidelity Management and Research Company', 'Amazon', 'BlackRock', 'Ford', 'T. Rowe Price', 'Coatue', 'Baron Capital Group', 'Soros Fund Management LLC', 'T. Rowe Price Associates, Inc.']",9208.0,-7.66,Public Markets,11934000000.0,,True,1628782
8692f5da-b8fa-4c95-9ab4-fc5fe3d06402,rize,Farming practice changes reducing methane emissions,https://rize.com/,,,,,,,,False,Not in Affinity
7c90b9e8-bc78-4815-b0dc-6b3716acb54c,rl core technologies,AI software for industrial control systems,,,,,,,,,False,Not in Affinity
ddd59251-0948-4485-91ea-bdaa57f1c9a4,RMG Acquisition III,SPAC targeting ESG companies,2233.vc,,,,,,,,False,295737904
1a63ca8d-771f-4d0f-94f3-78e38b123690,Ro,Telehealth company focused on men’s and women’s health,ro.co,"New York, NY",,,,,,,False,161800639
fe2d5a18-f5e5-4d4a-9166-78a0877a56b6,RoadRunner Recycling,Sustainable waste management company,roadrunnerwm.com,"Pittsburgh, Pennsylvania","['U.S. Small Business Administration.', 'Adams Capital Management', 'FJ Labs', 'Avery Dennison', 'e.ventures', 'Greycroft', 'Valo Ventures', 'Franklin Templeton', 'General Atlantic', 'BeyondNetZero']",430.0,-1.38,Series D,20000000.0,"['Graham Rihn (Founder & CEO): https://linkedin.com/in/grahamrihn', 'Michael Mendenhall (Board Advisor to CEO and Founder): https://linkedin.com/in/michael-mendenhall-8859816']",True,1699452
fb3ea683-e95d-41fd-acaf-bfb41dc9bd25,RoadSync,Digital payments platform for the transportation industry,roadsync.com,"Atlanta, GA",,,,,,,False,1754556
d0b56875-4709-45b0-8cc3-61996376394d,roam,Electric motorcycles and utility vehicles,,,,,,,,,False,Not in Affinity
ec875252-1a07-452d-910d-160b19fa9a21,Robigo,Provider of a biopesticide crop protection platform,robigo.bio,"Cambridge, Massachusetts","['First Star Ventures', 'Good Growth Capital', 'Congruent Ventures']",17.0,-5.56,Seed,6850000.0,"['Connor Sweeney (Co-Founder | CEO): https://linkedin.com/in/connorjsweeney', 'Andee Wallace, PhD (Co-founder | Chief Executive Officer): https://linkedin.com/in/andee-wallace-phd-43aba549', 'Jai Padmakumar (Co-Founder | Chief Scientific Officer): https://linkedin.com/in/jai-padmakumar']",True,283871267
7f83166c-0a1f-4357-8876-77a1f1f9d820,roboforce,Automation of workforce manufacturer,,,,,,,,,False,Not in Affinity
e3de0060-9b33-4ef7-b64a-65678c75d6a3,Robotic Research,Autonomous mobility and robotics software company,roboticresearch.com,"Clarksburg, MD",,,,,,,False,136337640
77433e8e-dc57-4288-86d7-a39aaa94cfb7,Robust International,Agricultural commodity export platform,robust-international.com,"Singapore, Singapore",,,,,,,False,298583583
5b62c131-82d6-4112-92b7-62b34a0be836,Rock Rabbit,Software for managing energy rebates,rockrabbit.ai,"San Francisco, California",,18.0,80.0,,22950.0,,True,291213358
2dfbced0-7805-4149-9638-17d45c8f0f11,rockaway ventures,Invest in late-seed and Series A startups in energy and defense,https://rockawayventures.com/,,,,,,,,False,Not in Affinity
822a34b0-bdf0-45d2-9c71-dad30e1a1c29,ROCSYS,Developer of robotic EV charging solutions,rocsys.com,"Delft, Netherlands",,,,,,,False,224627447
64fd9dc4-3e07-4f7f-90e1-757f24ba5bb3,ROD Radar,Developing sensors for avoiding damages to underground utilities,rodradar.com,Israel,,,,,,,False,208428524
c91d78e1-b8a5-4b68-8100-784073f40663,roetz,Circular bicycle brand,https://roetz.com/,,,,,,,,False,Not in Affinity
6d799679-e20e-4530-8593-abf44d205108,romco,Metals recycling startup,,,,,,,,,False,Not in Affinity
e726fd9d-9948-42f3-a7d4-c556574d61a4,romeo power technology,Provider of sustainable power systems for electric vehicles,,,,,,,,,False,Not in Affinity
87acd424-9917-4300-9a70-44f3986caaa6,romeo systems,Electric battery company merging with a SPAC,,,,,,,,,False,Not in Affinity
0ee669fd-75c4-4198-9cab-071009e792ff,rondo energy,Heat batteries,,,,,,,,,False,Not in Affinity
18f3877f-7688-4164-bc1b-08e069372bdd,Roofit.solar,Rooftop solar company,roofit.solar,"Tallinn, Estonia",,,,,,,False,263191869
d75a515f-bd0c-432e-8e70-5e3e00c6bab5,root ai,Building produce-picking robots,,,,,,,,,False,Not in Affinity
6e4c75f0-c8db-4726-8e67-5aeb70012615,RootWave,Electric weed-killing technology,rootwave.com,"Kineton, England",,,,,,,False,162559237
735ffe36-edb4-44a9-a037-607565e64828,Ross University,Company recycling photovoltaic panels,rossu.edu,France,Leeds Equity Partners,718.0,-0.69,,,Elaine Watson (Executive Dean and Chief Academic Officer): https://linkedin.com/in/elaine-watson-88663793,True,1804903
bdfe1326-f270-4745-924c-e947ee6e3045,roslin technologies,Providing animal cell lines for cultivated meat production,,,,,,,,,False,Not in Affinity
c4d1d349-613e-45be-9f02-d850875ac6ee,Rosy Soil,Planter soil with integrated biochar for health and sequestration,rosysoil.com,New York,,,,,,,False,291864789
44198a22-925b-47d1-ad15-5a05eb974ee3,RouteSmart Technologies,Product tracking software company,routesmart.com,"Columbia, South Carolina",PPP,57.0,3.64,PPP Loan,1119000.0,,True,136321217
79d8520b-0ee6-48f5-b06b-3fa53ef4edde,Route Reports,Infrastructure data software platform for roads and rail,routereports.com,"London, United Kingdom",,,,,,,False,220043934
37671012-8ec9-49d4-9f66-ac1b2b6d80c3,rowan digital infrastructure,Sustainable data center development,,,,,,,,,False,Not in Affinity
f623c30d-775e-447a-b20b-5eb4dc17e07e,rplus energies,Renewables development business,,,,,,,,,False,Not in Affinity
a8dabfec-8ba8-4d80-b41a-57561ab4e889,rubi laboratories,Carbon-negative cellulosic textiles startup,,,,,,,,,False,Not in Affinity
59787688-78a7-467a-a5f7-f4e45f5a3640,Rubicon Carbon,Carbon marketplace platform,rubiconcarbon.com,"Los Angeles, California",TPG Rise Climate,39.0,0.0,Other,300000000.0,Tom Montag (Chief Executive Officer): https://linkedin.com/in/tom-montag-68772b9,True,287191292
0a27e4a1-6f54-4b80-ae8f-bbdd32b9f76e,Rugged Robotics,Construction technology startup focused on automation,rugged-robotics.com,"Houston, Texas","['Suffolk Technologies', 'Riot Ventures', 'morpheus', 'Consigli Construction Company', 'embark', 'BOLD Capital Partners', 'Brick & Mortar Ventures']",31.0,-11.43,Series A,9400000.0,Logan Farrell (Co-Founder and VP of Engineering): https://linkedin.com/in/logan-farrell-a7868116,True,220244502
75fd8cb9-cb69-4f45-b535-f41ea5634578,rumin8,Developer of feed supplements to reduce methane emissions from livestock,,,,,,,,,False,Not in Affinity
f0f6c439-daf4-49f6-a330-7e1ebab49f93,Ruminant BioTech,Methane-inhibiting bolus for livestock emissions,ruminantbiotech.com,"Auckland, New Zealand",,,,,,,False,291024925
43d64a39-35dd-4dbe-b48e-de737b4cc4db,rune labs,Developer of software for neuroscience therapeutics,,,,,,,,,False,Not in Affinity
9763427a-8fc5-42d7-a89f-5ac6f5c86051,Running Tide,Ocean-based carbon removal developer,runningtide.com,"Portland, Oregon",,18.0,-75.68,,,,True,221329618
511bb73c-042d-498b-839a-695165f6d376,Runwise,Building control company,runwise.com,"New York, New York","['Fifth Wall', 'Helium-3', 'Derive Ventures', 'Silence VC', 'MCJ Collective', 'Susa Ventures', 'SOJA Ventures', 'NextView Ventures', 'Rudin Management', 'Initialized Capital', 'Notation Capital', 'The Cannon Project', 'Waterman Ventures', 'The Strykers of Friedman Management', 'Munich Re Ventures', 'Nuveen Real Estate', 'Cooley', 'Menlo Ventures', 'MassMutual Ventures', 'Soma Capital', 'Multiplier Capital', 'Alumni Ventures']",110.0,14.58,Series B,55000000.0,"['Lee Hoffman (Co-Founder & COO): https://linkedin.com/in/leemhoffman', 'Michael Cook (Co-Founder & SVP, Sales): https://linkedin.com/in/michael-cook-64842864', 'Jeffrey Carleton (CEO): https://linkedin.com/in/jeffrey-carleton-571894132']",True,283968781
1f72ba7b-68fd-4bec-8e09-c4d6bc09a6c2,Ruuf,Solar power marketplace,ruuf.cl,"Santiago, Chile",,28.0,64.71,,516375.0,Noelle Sele (Founder): https://linkedin.com/in/noelle-sele-32764111b,True,288918673
cadb3078-a340-4069-ac09-8be8570f6134,RWDC Industries,Bioplastics manufacturing startup,rwdc-industries.com,"Athens, GA",,,,,,,False,202532215
1c93e719-6351-4e4a-9869-1055d2423a08,Rynse,Fleet management platform,gorynse.com,"Santa Monica, California","['Founder Collective', 'Connexa Capital', 'Autotech Ventures', 'Correlation Ventures']",12.0,140.0,Seed,5000000.0,"['Jake Gutman (Co-Founder): https://linkedin.com/in/jake-gutman-15a2328b', 'Roland Lau (Co-Founder): https://linkedin.com/in/roland-lau-1b66a56b']",True,283705507
388cdce8-774b-430f-93d2-94ad167c3b7f,"Ryp Labs,",Food waste reduction technology developer,ryplabs.com,"Bothell, Washington",,,,,,,False,280959965
7d09dc91-0119-467d-8910-feef4d0594e9,Ryse Energy,Decentralized renewable energy developer,ryse.energy,"Abu Dhabi, United Arab Emirates",,,,,,,False,222241009
46ad859e-acd0-4c63-b24f-71b93b383fad,Ryte,Platform for measuring CO2 impact of websites,ryte.com,"Munich, Germany",,,,,,,False,128867102
a8b3c564-ae7d-44b4-b2c1-bd77bb1e639f,S2G Ventures,Venture firm focused on sustainable agriculture,s2gventures.com,"Chicago, IL","['Sanjeev Krishnan', 'Victor Friedberg', 'Chuck Templeton']",68.0,6.0,Investment Fund,600000000.0,"['Victor E. Friedberg (Co-Founder): https://linkedin.com/in/victor-e-friedberg-06022145', 'Lukas Walton (Founder): https://linkedin.com/in/lukas-walton']",True,42085047
bfd0b8d3-d1c7-4c6f-ad19-c09740188614,saeki,Autonomous factories company,,,,,,,,,False,Not in Affinity
e6048b4b-a355-4955-b2ed-839bad4dcacd,SAEKI Robotics,Manufacturing robotics developer,saeki.ch,"Zürich, Switzerland","['Vento Ventures', 'Wingman Ventures', 'Getty Capital', 'angel investors', 'Lightbird', '2100VC', 'multiple high-profile business angels', 'Danobat', 'Founderful']",17.0,54.55,Seed,6400000.0,"['Oliver Harley (Co-Founder): https://linkedin.com/in/oliver-harley', 'Matthias Leschok (Co-Founder): https://linkedin.com/in/matthias-leschok-16b8a6194', 'andrea perissinotto (Co-Founder): https://linkedin.com/in/andrea-perissinotto-b204981a5', 'Andrea Perissinotto (Co-Founder): https://linkedin.com/in/andrea-perissinotto-b204981a5']",True,285092958
f0527800-3460-4982-8ec4-ca56379a1c3f,safeai,Autonomous heavy equipment startup,,,,,,,,,False,Not in Affinity
c2ddb4dc-0a01-434b-b9e4-463ac771e24d,Safegrid Oy,Grid fault detection and sensing technology provider,safegrid.io,"Espoo, Finland","['Ajanta Innovations', 'angel investors', 'Teollisuussjoitus', 'Grid.VC']",28.0,0.0,,5700000.0,"['Mika Marjalaakso (Co-Founder): https://linkedin.com/in/mikamarjalaakso', 'Jussi Hakunti (CEO): https://linkedin.com/in/jussi-hakunti-50ba524']",True,224615977
6a5da25e-80cd-497d-abca-d308ed413fdd,Safehub,Platform for building earthquake damage information,safehub.io,"San Francisco, California","['Team Builder Ventures', 'Promus Ventures', 'Fusion Fund', 'Maschmeyer Group Ventures', 'Ubiquity Ventures', 'Bolt', 'Blackhorn Ventures']",19.0,0.0,Seed,5000000.0,Andy Thompson (Cofounder & CEO): https://linkedin.com/in/andy-thompson-safehub,True,161798647
f17476df-f194-444a-94ab-f670b8b7933d,safi,Marketplace for trading recyclables internationally,,,,,,,,,False,Not in Affinity
04c9594f-0243-4c02-8e97-e90303de7325,safire,Battery safety technology developer,https://sunfire.de/,,,,,,,,False,Not in Affinity
79cbd11f-8b2f-429d-9ec2-33f5f964d16c,safire technology group,Safer lithium-ion batteries,,,,,,,,,False,Not in Affinity
fa59e3cc-b8a9-4b69-b9fd-e47f84c5a730,Sage Geosystems,Geothermal energy and storage systems,sagegeosystems.com,"Houston, TX",,,,,,,False,291928395
255e719b-b7c3-4bb4-906b-acef315d8e98,Saildrone,Ocean data collection service,saildrone.com,"None, None","['Standard Investments', ""Capricorn's Technology Impact Fund"", 'The Schmidt Family Foundation', 'Tribe Capital', 'Capricorn Investment Group', 'Emerson Collective', 'XN', 'Lux Capital', 'Crowley Maritime Corporation', 'Social Capital', 'Horizons Ventures', 'Bond', 'Capricorn’s Technology Impact Fund']",211.0,1.44,Series C,100000000.0,Richard Jenkins (CEO & Co-founder): https://linkedin.com/in/richard-jenkins-066a163,True,1764592
a14f2f54-43fc-4af2-8079-53021da5211b,sallea,Scaffolding technology for cultivated meat production,,,,,,,,,False,Not in Affinity
c3fc589c-9aa6-46ab-a1cd-47c45386bac1,Saltworks Technologies,Water treatment and lithium processing services provider,saltworkstech.com,"Richmond, Canada",,,,,,,False,118307477
3363a2ce-7d1b-43ff-b2c9-b3c51bc12f99,Salzstrom,Sodium-ion battery energy storage systems,salzstrom.com,"Vienna, Austria",,,,,,,False,302509488
55a820f1-58d7-477e-8bcd-22708381b33f,Samara,Residential solar platform,samara.com,Spain,,,,,,,False,286085379
e6074754-7322-494c-b648-13ce8cd2dcca,Samotics,Electrical data analytics technologies,samotics.com,"Leiden, Netherlands",83North,97.0,-8.49,Series A,14500000.0,"['Jasper Hoogeweegen (CEO): https://linkedin.com/in/jasper-hoogeweegen-8b390b2', 'Gerben Gooijers (CTO / Founder): https://linkedin.com/in/gerben-gooijers-7bb86b', 'Simon Jagers (Founder): https://linkedin.com/in/simonjagers']",True,280200385
49b1f650-33a0-4e18-8c30-e2248a8f20b8,Samsara Ecology,For its enzyme-based technology that breaks down plastics and other materials,samsaraecology.co.uk,Sydney,,,,,,,False,297704510
35bce0ac-a055-4d4f-85e6-392aee191b2a,sand to green,Developer of agroforestry plantations in arid climates,,,,,,,,,False,Not in Affinity
1faaef61-1a11-4288-a504-446c5e4feba7,sapphire technologies,Energy recovery systems developer and manufacturer,,,,,,,,,False,Not in Affinity
b1806d76-0cac-4f40-bdff-1519b3be6dfa,sarla aviation,Electric air taxis for urban mobility,,,,,,,,,False,Not in Affinity
e318b99c-e230-4f5f-a80d-523556d485a2,Satellite Vu,Thermal imaging satellite startup,satellitevu.com,"London, United Kingdom","['Molten Ventures', 'NOA', 'Seraphim', 'Stellar Ventures', 'Ridgeline', 'Adara Ventures', 'Lockheed Martin']",53.0,0.0,Other,25248200.0,Simon Tucker (Founder & Chief Business Development Officer): https://linkedin.com/in/simon-tucker-53619797,True,139437422
59eca5a8-d2bf-4593-92c0-df890fb946f6,Satelytics,Cloud-based geospatial analytics software monitoring environmental changes,satelytics.com,"Toledo, Ohio",bp,31.0,-11.43,,5000000.0,,True,22077342
c402d028-6794-4d0c-ae96-bf6070730763,SatSure,Earth observation platform,satsure.co,"Bangalore, India","['Force Ventures', 'Baring Private Equity India', 'IndigoEdge Advisors', 'xto10X', 'Toch.ai', 'Omidyar Network India', 'Baring Private Equity Partners (BPEP)', 'Promus Ventures', 'Luckbox Ventures', 'ADB Ventures']",141.0,-0.7,Series A,15000000.0,"['Prateep Basu (Co-Founder & Global Head - Strategy & Partnerships): https://linkedin.com/in/prateep-basu-0ba6791b', 'Ishan Tomar (Co-Founder, CTO): https://linkedin.com/in/ishantomar']",True,219985084
920498e6-967c-41d0-b9ec-91660f52b404,Saturas,Precision irrigation startup,saturas-ag.com,Israel,,,,,,,False,2532592
db5aa50b-0f38-4cdc-a69c-c9ec962655af,SatVUE,Satellite-based thermal imaging solutions,satvue.com.au,London,,,,,,,False,298913191
69f20990-03d9-4c0f-a8e9-4d6c590ffadc,SAVEGGY,Plant-based packaging for vegetables,saveggy.com,"Lund, Sweden",,,,,,,False,279158853
f50a1922-2bcc-46f7-a1ae-451b6edf9181,SaveMoneyCutCarbon,Marketplace for energy efficiency products,savemoneycutcarbon.com,"Bury Saint Edmunds, United Kingdom","['IW Capital', 'Barclays Sustainable Impact Capital', 'Low Carbon Initiative Fund 2']",44.0,2.33,Other,6223350.0,"['Mark Sait (CEO): https://linkedin.com/in/marksait', 'Jess Courdelle (PA to CEO and Executive Team): https://linkedin.com/in/jess-courdelle-899975150']",True,124904341
594bb1f9-ac6a-4b6d-9ce8-fc8c224f4c06,Scala Data Centers,Sustainable data center platform,scaladatacenters.com,"São Paulo, Brazil",,,,,,,False,263510069
cbd56c82-6980-4839-9df1-b66ba7864119,Scalar International,Private equity fund for energy efficiency,scalarintl.com,"New York, NY",,,,,,,False,291661582
401ffd0d-a351-49c8-ba41-c1818da7e7af,Scale Microgrids,Building distributed generation projects,scalemicrogrids.com,"City Not Specified, State Not Specified","['Investec', 'KeyBanc Capital Markets', 'Connecticut Green Bank', 'Cadence Bank', 'Mitsubishi HC Capital America', 'Energetic Capital', 'New York Green Bank']",111.0,2.78,,275000000.0,,True,291936842
4e5b8031-5ad3-420d-b0f9-9dcd55484311,Scaler,ESG reporting platform for real estate investors,scaler.co,"New York City and Amsterdam, The Netherlands",,25.0,,,,,True,1612764
5430c5d5-02d4-4145-ab04-9545fa1920e3,sceye,Long-endurance flight at high altitude technologies,,,,,,,,,False,Not in Affinity
b0db2631-f6c2-4547-9989-6be41120c129,Schlumberger,Carbon capture business acquisition,slb.com,"Houston, Texas","['Viking Growth', 'Exor']",69750.0,-1.87,Public Markets,,,True,163277757
9465237b-6c38-495b-bbd0-1cf131495ddf,Schüttflix,Circular economy for building materials platform,schuettflix.de,"Gütersloh, Germany","['Draper Esprit', 'Thomas Hagedorn', 'Speedinvest', 'HV Capital', 'STRABAG', 'Christian Hülsewig']",148.0,-5.13,Series A,50000000.0,Christian Hülsewig (Founder and CEO): https://linkedin.com/in/christianhuelsewig,True,224017801
4c09b820-484e-49b9-9dbf-68ee364e8249,scifi foods (fka artemys foods),Cultivated meat startup,,,,,,,,,False,Not in Affinity
8265c1f0-de41-42a1-b331-cca1d42cde00,Scimplify,Specialty chemicals manufacturing platform,scimplify.com,"Bengaluru, India",,,,,,,False,295326544
23eae331-e9b3-4bc2-812a-7996e8d70c83,Scipher Technologies,Electronic waste recycling company,scipher-tech.com,Melbourne,,,,,,,False,279107152
8f1143c9-a54e-49fe-b4ab-2f868f7b696f,Scoot Science,Ocean analytics company,scootscience.com,"Santa Cruz, California","['First Star Ventures', 'Boxgroup', 'Hawktail Management']",7.0,0.0,Seed,4000000.0,"['Jonathan LaRiviere (Chief Executive Officer): https://linkedin.com/in/jonlariviere', 'Evan Goodwin (Chief Technology Officer and Co-Founder): https://linkedin.com/in/evan-goodwin-3a761453']",True,221250047
7f2b5611-649f-4dec-b746-e4eca96889ed,Scope Zero,Startup developing a carbon savings account,scope-zero.com,"San Francisco, California",,7.0,0.0,,103275.0,Lizzy Kolar (Co-Founder and CEO): https://linkedin.com/in/lizzy-kolar-147a5b59,True,286437910
3ee5bbda-88bb-446b-95c1-9c6ae034902a,Scope3,Remote emissions monitor and provider of emissions reduction solutions for advertising companies,scope3.com,"New York, New York","['GV', 'Room40 Ventures', 'Venrock', 'Virgo Strategic Investments', 'Craft Ventures', 'Aperiam Ventures']",108.0,63.64,Series C,25000000.0,,True,285258346
a04c7d87-f784-448b-af18-da8dc21824fe,Scorpio Electric,Electric motorcycle manufacturer,scorpioelectric.com,Singapore,,,,,,,False,265582592
da16fe59-5424-4de2-9998-19783a002232,scoutlabs,Uses solar to help farmers monitor pest infestations,,,,,,,,,False,Not in Affinity
f4b71bf5-fc10-480b-af15-199b16bd6217,ScrapBees,Scrap metal recycling and disposal service,schrottbienen.de,"Neuss, Germany","['Faraday Venture Partners', 'Business Angels', 'EIT RawMaterials', 'BONVENTURE', 'NRW.BANK']",7.0,0.0,,4000000.0,"['Thilo Hamm (Founder): https://linkedin.com/in/thilo-hamm-798b74a3', 'Sebastian Kopsan (Co-Founder): https://linkedin.com/in/sebastian-kopsan-b0646711b']",True,278414800
ed7df941-6b40-473f-a14b-b15459558fc9,SCW Systems,Direct air capture and synthetic natural gas and green hydrogen production technologies,scwsystems.com,"Alkmaar, Netherlands",,,,,,,False,262533537
0eab5121-831b-4546-b010-2d1cc54e18d6,Scythe Robotics,Autonomous robotic company,scytherobotics.com,"Boulder, Colorado","['Energy Impact Partners', 'Inspired Capital', 'Lemnos', 'True Ventures', 'Zigg Capital', 'ArcTern Ventures', 'Alumni Ventures', ""Amazon's Alexa Fund""]",77.0,2.67,Series B,42000000.0,"['Davis Foster (Co-Founder, HW Lead): https://linkedin.com/in/davisfoster', 'Isaac Roberts (Co-Founder): https://linkedin.com/in/isaac-roberts-0409a97']",True,151465104
e4d23059-9729-4a6b-8ec7-ddc39c177120,SE Ventures,Accelerator program for climate and industrial tech,seventures.com,Menlo Park,,,,,,,False,291951827
c2d94a80-941e-4ecd-9520-e507a9af9667,Sea Machines Robotics,Developer of autonomous systems for ocean-going vessels,sea-machines.com,"Boston, MA",,,,,,,False,2179430
77e52e4b-3b63-4a36-a7fc-e22691c55eaa,Sea6 Energy,Ocean farming startup,sea6energy.com,India,,,,,,,False,220554616
3b9c4a65-616d-4e02-bf07-db53d478b85a,Seadronix,Autonomous marine navigation control system developer,seadronix.com,"Ulsan, South Korea",,,,,,,False,223166697
bb2e437a-703e-4f22-876b-eae2a9c18c2f,OLALA! (ex Seafood Reboot),Startup developing plant-based seafood products,olalafoods.fr,Paris,,,,,,,False,291823817
