id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
5b639c19-f5d4-4286-9cd9-ab729578a628,Freebee,Electric ride-hailing company,ridefreebee.com,"Miami, Florida","['Tensile Mobility', 'bp ventures']",56.0,0.0,Series A,8000000.0,"['Jason Spiegel (Co-Founder & Managing Partner): https://linkedin.com/in/jason-spiegel-4a3406a2', 'Kristopher Kimball (Co-Founder & Managing Partner): https://linkedin.com/in/kristopher-kimball-6a402b88', 'Kris Kimball (Co-Founder & Managing Partner): https://linkedin.com/in/kris-kimball-6a402b88']",True,214736882
e273b690-7fb7-432f-b60b-2a945314709a,freeflow ventures,Invest in human and planetary health challenges,,,,,,,,,False,Not in Affinity
dec69803-d4df-45bd-9e99-ebb5d1a93bd9,FreeWire Technologies,Electric vehicle charging company,freewiretech.com,"Newark, New Jersey","['Silicon Valley Bank', 'Riverstone Holdings', 'TRIREC', 'Daishin Private Equity', 'Alumni Ventures Group', 'Energy Innovation Capital', 'Octave Ventures', 'BP Ventures', 'Blue Bear Capital', 'Gly Capital Management', 'ABB Technology Ventures', 'Strawberry Creek Ventures', 'Oski Clean Energy Partners', 'Volvo Cars Tech Fund', 'BlackRock Financial Management, Inc.', 'others', 'bp ventures', 'Stanley Ventures', 'Spike Ventures']",67.0,-58.9,Series D,125000000.0,"['Arcady Sosinov (CEO, Co-Founder): https://linkedin.com/in/arcady', 'Luv Kothari (Co-Founder): https://linkedin.com/in/lkothari', 'Sanat Kamal Bahl (Cofounder, Chief Technical Product Officer): https://linkedin.com/in/sanatkamal', 'Richard (理查·) Steele (斯蒂) (Chief Engineer / Co-Founder): https://linkedin.com/in/rasteele88', 'Jawann Swislow (Co-Founder): https://linkedin.com/in/jawanns']",True,1719566
a6d3c909-b87e-4f0d-821b-a231134a73da,freezem,Insect farming technology platform,https://freeze-m.com/,,,,,,,,False,Not in Affinity
2e17afe7-09ba-4d40-bbcb-0335915d68dc,Frequenz.io,Autonomous energy management solutions,frequenz.com,"Berlin, Germany","['existing investor 468 Capital', 'Payback founder Alexander Rittweger', 'SET Ventures']",47.0,2.17,Series A,13000000.0,Tom N. (Co-Founder): https://linkedin.com/in/thomasnicolai2,True,223379252
6b4cc226-878a-460a-8e1d-95d4cb8a1f81,freshbus,Provider of an electric bus service in India,,,,,,,,,False,Not in Affinity
f701b044-e1e1-4e03-a92d-f260535fb1d5,freshflowai,AI-powered food supply chain software,freshflow.ai,"Berlin, Germany","['Caesar Ventures', 'Capnamic', 'World Fund', 'Venture Stars']",20.0,17.65,Series A,6500000.0,Carmine Paolino (Co-Founder and CTO): https://linkedin.com/in/carminepaolino,True,282208135
f362f5a9-ba0f-44a3-9220-458279215352,Freterium,Transport management software provider,freterium.com,"Casablanca, Morocco",,,,,,,False,221901736
a3699f68-801c-40e7-8d2b-ae39b5e55c08,FREYA CULTIVATION SYSTEMS,Automated greenhouse systems,freyacultivation.com,"Kaunas, Lithuania",,,,,,,False,293275290
014125c4-ea83-4096-b6d9-d5191a4f6df2,freyr battery,Solar panel assembly facility purchase,,,,,,,,,False,Not in Affinity
2035ea18-51e5-40e3-842f-3b1f0e9cf33e,friendlier,Reusable packaging company,,,,,,,,,False,Not in Affinity
d1429509-a1d5-4202-a4c3-945be29cedaf,Front Range Biosciences,Technology provider for breeding and production of new plant varieties,frontrangebio.com,"Lafayette, CO",,,,,,,False,111631983
0fb6ca9e-b9e2-4eaf-a87e-89ead88fbfa9,frontier,Facilitates carbon removal agreements,,,,,,,,,False,Not in Affinity
82b213ec-3370-4576-ac5b-6f58075da517,Frontline Wildfire Defense System,Wildfire defense company,wildfire.world,"San Francisco, CA",,,,,,,False,271672027
b5f52b2a-656f-4525-a336-9e771011659f,Frore Systems,Active device cooling maker,froresystems.com,"San Jose, California","['Addition', 'MVP Ventures', 'others', 'Mayfield Fund', 'Clear Ventures', 'Prosperity7 Ventures', 'Fidelity Management & Research Company', 'Alumni Ventures', 'Qualcomm Ventures', 'Stepstone Group']",53.0,-3.64,Series C,80000000.0,Seshu Madhavapeddy (Founder & CEO): https://linkedin.com/in/seshumadhavapeddy,True,225080762
7d2bcd96-b9cd-4552-a649-69ccd9abc50e,Automated Fruit Scouting Inc.,Agtech software maker,fruitscout.ai,"Yakima, WA",,,,,,,False,281833465
5b7e76af-4e61-422f-92fc-6e81e52b1688,Frumtak Ventures,"Invest in startups across ocean tech, energy, climate, and more",frumtak.is,Iceland,,,,,,,False,78841651
dfea6040-2a40-4216-80c6-28c2c88e7d43,FSN Capital Partners,'Compass Fund' for purpose-driven companies,fsncapital.com,"Oslo, Norway",,127.0,1.6,Investment Fund,433892000.0,"['Frode Strand-Nielsen (Founder and Managing Partner): https://linkedin.com/in/frode-strand-nielsen-2806ab121', 'Frode Strand-Nielsen (Founder & Managing Partner): https://linkedin.com/in/frode-strand-nielsen-a53a1912']",True,1630515
3c24ce33-3ded-4cd2-b355-f8580cbbaf9b,Fuchs & Eule,Energy efficiency consulting platform,fuchs-eule.de,"Hoppegarten, Germany","['Picus Capital', 'Realyze Ventures', 'SET Ventures']",89.0,0.0,Series A,,"['Thomas Christian Thiele (Co-Founder & CTO): https://linkedin.com/in/computhomas', 'Robin Behlau (Founder & CEO Valyria): https://linkedin.com/in/robin-behlau-9580a118', 'Dr. Friso Zimmermann (Co-Founder & CSO): https://linkedin.com/in/dr-friso-zimmermann-21b665105', 'Steffen Biallas (Co-Founder & Chief Financial Officer): https://linkedin.com/in/steffenbiallas']",True,292423966
d0555767-0945-48d2-a00b-048752acd3a3,FuelCell Energy,Integrated hydrogen fuel cell developer,fuelcellenergy.com,"Danbury, Connecticut",Liberty Bank,425.0,-9.57,Public Markets,6500000.0,,True,1562433
809a4cad-6469-4d6f-adaf-cdfdfac8e79b,FuelFWD,AI-powered platform for renewable fuel compliance,fuelfwd.io,"Rotterdam, Netherlands",,,,,,,False,295924726
cda87777-bc2c-44a0-a278-e0fb62633ac2,FUERGY,Provider of energy storage and management solutions,fuergy.com,"Bratislava, Slovakia",Pro Partners Holding,34.0,0.0,Series C,16000000.0,"['Branislav Kopun (Co-founder and Director of Software Development): https://linkedin.com/in/branislav-kopun-382311', 'Radoslav Stompf (Co Founder): https://linkedin.com/in/radoslav-stompf-86734116a', 'Tomas Demcak (Co-Founder & CIO): https://linkedin.com/in/tomas-demcak-1a8548138', 'Rastislav Kuba (Co-founder & CTO): https://linkedin.com/in/rastislav-kuba-103348171']",True,220369881
fe3949d1-0d1d-4933-8199-1e1739a337a8,fugu carbon,CO2 capture technology made from mass-manufactured parts,https://fugucarbon.com/,,,,,,,,False,Not in Affinity
36fae9ba-9c01-42db-b3b0-85bdfde349da,Fulcrum Bioenergy,Renewable transportation fuels from landfill waste,fulcrum-bioenergy.com,"Pleasanton, CA",,,,,,,False,1531696
7c1b96e5-2148-491e-8aa8-685ef8637530,Full Harvest,Marketplace for surplus and imperfect produce,fullharvest.com,"San Francisco, California","['Spark Capital', 'Wireframe Ventures', 'BBG Ventures', 'Stardust Equity', 'Radicle Growth', 'Astia Fund', 'Telus Ventures', 'Rethink Impact', 'Impact Engine', 'Doon Capital', 'Portfolia Food & AgTech Fund', 'Japan Airlines', 'Cultivian Sandbox', 'Cultivian Sandbox Ventures', 'Joanne Wilson', 'Seed lead Wireframe Ventures', 'Radicle Astia', 'Rent the Runway Founder Jenny Fleiss', 'Early Impact Ventures', 'Jon Scherr (CircleUp)', 'Adam Zeplain of Mark.vc', 'Rabobank', 'Translink Capital', 'Citi Impact']",49.0,0.0,Series B,5000000.0,"['Jasmina Ceho (Executive Business Partner to CEO): https://linkedin.com/in/jasminaceho', 'Christine Moseley (Founder + CEO): https://linkedin.com/in/christinemoseley']",True,3586653
f06827e7-81c0-4ea3-9806-cb75cb72f0e3,funga,Fungal-based carbon removal company,,,,,,,,,False,Not in Affinity
3f8d6c2a-d527-4fac-ab32-2057dd8f3725,Fungu'it,Filamentous fungi fermentation technology for transforming agricultural products,funguit.fr,France,,,,,,,False,299315439
6817ecd6-5107-44b2-8496-b718f84e772c,Furbnow,Energy efficiency and retrofit platform,furbnow.com,"Birmingham, United Kingdom","['Norrsken Accelerator', 'InnovateUK', 'Daniel Luhde-Thompson', 'SFC Capital', 'Nesta/Founders Factory Mission Studio']",10.0,-9.09,Seed,950000.0,"['Laurence Watson (Co-founder and Chief Product & Technology Officer): https://linkedin.com/in/laurence-watson', 'Becky Lane (Co-Founder and CEO): https://linkedin.com/in/becky-lane-30b65876']",True,289363055
57c59fbb-4238-480a-8c5e-70d81929bb87,furno,Producer of carbon-neutral cement manufacturing technology,https://www.furno.com/,,,,,,,,False,Not in Affinity
1aee016e-802d-45ad-9ffb-12f06d996cd3,Furno Materials,Retrofittable oxyfuel in cement plants platform,furno.com,"Palo Alto, CA",,,,,,,False,294648049
e85c5298-f0d9-43f8-a622-8bc410fe2ab1,fuse energy,Build a decentralized renewable energy network,,,,,,,,,False,Not in Affinity
edd1c58d-82df-47fd-8f51-3ff24943816c,fuse energy technologies,Magnetized-Liner inertial fusion (MagLIF) technology developer,,,,,,,,,False,Not in Affinity
35eefa2d-8ad0-4515-be05-e6abd58d0d06,Fusebox,Energy management system for utilities,fusebox.com,"Tallinn, Estonia",,,,,,,False,1539600
9d55cf75-2b24-4399-93f0-104df20a45d6,fusebox energy,Energy management software,,,,,,,,,False,Not in Affinity
5a582a86-e0e3-47a5-afb2-080ff882e9f9,Futraheat,High-temperature heat pumps provider,futraheat.com,"Surbiton, United Kingdom",,,,,,,False,283914183
5a380dbe-abf9-4f0d-812e-50d2ab3ba826,Future Energy Ventures,Debit-card company providing cash incentives for carbon footprint reductions,fev.vc,"Silver Spring, MD",The European Investment Fund,19.0,5.56,Investment Fund,65109000.0,"['Roger Brown (Co-Founder Swapp): https://linkedin.com/in/roger-brown-6b035567', 'Sebastian Fittko (Founder and interim CEO of innogy Innovation Hub Berlin): https://linkedin.com/in/sebastian-fittko-6342082b', 'Parsia Tayyebi 🌿 (Co-Founder, Senior Consultant): https://linkedin.com/in/parsiatayebi']",True,263706745
ed09f9ab-f22e-45e2-999e-64f476ec2bdc,Future Energy Ventures,Venture capital platform created by E.ON investing in the energy landscape,fev.vc,,The European Investment Fund,19.0,5.56,Investment Fund,65109000.0,"['Roger Brown (Co-Founder Swapp): https://linkedin.com/in/roger-brown-6b035567', 'Sebastian Fittko (Founder and interim CEO of innogy Innovation Hub Berlin): https://linkedin.com/in/sebastian-fittko-6342082b', 'Parsia Tayyebi 🌿 (Co-Founder, Senior Consultant): https://linkedin.com/in/parsiatayebi']",True,263706745
c3384203-d59d-4b10-a2b1-94caca3c0416,future farm,Alternative protein producer,,,,,,,,,False,Not in Affinity
a940cc55-94e3-43ab-8518-565426aa9c62,Future Fields,Protein biomanufacturing using fruit flies,futurefields.io,"Edmonton, Canada","['Builders VC', 'Bee Partners', 'Climate Capital', 'Green Circle Foodtech', 'AgFunder', 'Amplify Capital', 'Toyota Ventures', 'Siddhi Capital', 'Milad Alucozai of BoxOne Ventures']",36.0,-2.7,Seed,11200000.0,"['Lejjy G. (Co-Founder, Chief Product Officer): https://linkedin.com/in/lejjygafour', 'Jalene Anderson-Baron (Co-Founder): https://linkedin.com/in/jalene-anderson-baron', 'Matt Anderson-Baron (Chief Executive Officer): https://linkedin.com/in/mattandersonbaron']",True,223816829
44a43ba2-71f4-44ff-84f1-8ad9535669c2,Future Meat Technologies,Plant-based meat producer,future-meat.com,Israel,,,,,,,False,152819982
202040ba-637c-42ec-ae71-61f1b57b28e1,FutureProof Technologies,Climate risk analytics platform,futureprooftechnologies.net,"San Diego, CA",,,,,,,False,291870310
4b869fff-c916-419a-9e92-a9065ec6f621,Fuuse,EV charging operating software company,fuuse.io,"Lancaster, United Kingdom","['Par Equity', 'angel syndicate', 'YFM Equity Partners']",84.0,25.37,Series A,8700000.0,Michael Gibson (CEO): https://linkedin.com/in/michaelgibsonmiralis,True,283684906
863bd367-e76c-4133-8032-e0e4a1e47da5,fyto,Platform scaling the production of aquatic plants,,,,,,,,,False,Not in Affinity
382fa938-10df-48ff-bf5b-b39a66f70201,G2 Reverse Logistics,Reverse logistics technologies,g2rl.com,"Pittsburgh, Pennsylvania",N/A,16.0,23.08,Seed,9600000.0,,True,282494196
ccfdee4e-8c3c-4144-baaf-4fba9b2163ab,GA Drilling,Ultra-deep plasma geothermal drilling company,gadrilling.com,"Bratislava, Slovakia","['Underground Ventures', 'Nabors', 'alfa8', 'Neulogy Ventures']",64.0,-5.88,Other,15000000.0,"['Tomas Kristofic (CTO and Founder): https://linkedin.com/in/tomaskristofic', 'Igor Kocis (CEO and Founder): https://linkedin.com/in/igorkocis', 'Dušan Kočiš (Founder and Managing Partner): https://linkedin.com/in/dusankocis']",True,125395666
beacb2cb-8332-44d1-8458-3e2af9d66438,Gable Data,Collaboration platform for software and data developers,gable.ai,"Seattle, Wash.",,,,,,,False,291408800
a9782573-8f31-4f02-b16c-a8a1abaaaa53,gaeastar,Reusable clay cup producer,gaeastar.com,"Berlin, Germany",,,,,,,False,263592127
aa593622-96d3-4344-ae3d-e5b61adbd781,GAIA BioMaterials AB,Bioplastics developer,gaiabiomaterials.com,"Helsingborg, Sweden",,,,,,,False,268250136
82a27a88-0863-4733-a96b-c775cb90d3b4,Gaiascope,Wholesale electricity price forecasting startup,gaia-scope.com,"New York, New York","['Khosla Ventures', 'Y-Combinator', 'VoLo Earth Ventures']",9.0,-18.18,Seed,2000000.0,"['Lauren Kuntz (CEO and Co-Founder): https://linkedin.com/in/lauren-kuntz-8b86a588', 'Jessica Stiles (Co-Founder, COO): https://linkedin.com/in/jessica-stiles-nyer-from-tx', 'Jess Stiles (Co-Founder, COO): https://linkedin.com/in/jess-gaia', 'Lauren Kuntz (CEO and Co-Founder): https://linkedin.com/in/lauren-kuntz']",True,222330593
215d081a-1edb-482d-bdf0-64a4e8fdf7c0,Galatea Technologies,Waste management logistics software for the oil and gas industry,galateatech.com,Calgary,,,,,,,False,278651848
7077d594-601d-48d7-8188-90a8be528148,Galley Solutions,Foodtech software platform,galleysolutions.com,"San Diego, California","['Astanor Ventures', 'Zetta Venture Partners']",48.0,-12.73,Series A,14200000.0,"['Jonathan 🥕 Press (Sales Founder): https://linkedin.com/in/jonpress', 'Benji Koltai (Co-Founder, CPO): https://linkedin.com/in/benji-koltai-80b49b23']",True,222218988
efb45219-bf8a-42e0-922f-01bc29eb660f,GaltTec,Solid oxide fuel cells for portable energy,galttec.com,"Tartu, Estonia",,,,,,,False,291146120
52935d7a-1973-4fec-b7df-ea28b7ea1688,Galvanick,Industrial infrastructure cybersecurity,galvanick.com,"Los Angeles, California","['8090 Industries', 'Shrug Capital', 'Hanover Technology Investment Management', 'Village Global', 'Founders Fund', 'Countdown Capital', 'MaC Venture Capital', 'angel investors']",19.0,26.67,Seed,10000000.0,Joshua Steinman 🇺🇸 (Co-Founder): https://linkedin.com/in/jmsteinman,True,283073104
5938adab-4f9e-4603-9036-26c97787f66d,Galway Sustainable Capital,Sustainable infrastructure investment firm,galwaysustainable.com,"Washington, D.C.",,,,,,,False,290928504
5783877d-445d-4172-b390-b97aa220e91a,GALY,Developing lab-grown cotton,galy.co,"Boston, MA",,,,,,,False,224647338
8f76b491-115f-4a40-b7d1-5b74b91744a2,Gamaya,Agricultural tech company,gamaya.com,Switzerland,,,,,,,False,1779559
8ef087b2-eb3d-46f0-abdc-7dc61cd7094e,New York Botanical Garden,Open-sourced development automation platform,nybg.org,"New York, New York",Bezos Earth Fund,526.0,-0.38,Other,50000.0,,True,79717895
fb39a240-3c26-47f0-b47c-13120f7cf74d,gardyn,Way to grow food indoors and at home,,,,,,,,,False,Not in Affinity
a20e5dba-f76c-4e45-ab99-d276ca980062,Garuda Aerospace,Drone-as-a-solution startup aimed at increasing efficiency in production,garudaaerospace.com,"Chennai, India","['Ocgrow Ventures', 'Venture Catalysts', 'Peaceful Progress Funds', 'WeFounderCircle', 'San Angels', 'SphitiCap']",269.0,-15.14,Series B,11657100.0,"['Leo Peter Charles (Chief Executive Officer): https://linkedin.com/in/leo-peter-charles-b7501789', 'Agnishwar Jayaprakash (Founder): https://linkedin.com/in/agnishwarjayaprakash', 'Rithika Mohan (Co-Founder): https://linkedin.com/in/rithika-mohan-11235b72', 'Madhu G N (Deputy Chief Executive Officer & Chief Growth Officer): https://linkedin.com/in/madhu-g-n-1b3656221']",True,279244283
9052ea5a-0da8-45d0-8439-7fd89d44cbcf,Gather AI,Developer of computer vision and AI-powered warehouse inventory technology,gather.ai,"Pittsburgh, Pennsylvania","['Tribeca Venture Partners', 'Expa', 'Dundee Venture Capital', 'Bling Capital', 'Bain Capital Ventures', 'Xplorer Capital', 'XRC Labs', '99 tartans']",65.0,10.17,Series A,17000000.0,"['Sankalp Arora (Chief Executive Officer): https://linkedin.com/in/sankalp-arora-autonomy', 'Robb Myer (Cofounder & Investor): https://linkedin.com/in/robbmyer', 'Geetesh Dubey (Chief Executive Officer): https://linkedin.com/in/geetesh-dubey-120b16259', 'Daniel Maturana (Chief Executive Officer): https://linkedin.com/in/daniel-maturana']",True,222330468
982f3ba6-d4ec-4121-9253-e6486022f028,Gatik,Making autonomous vehicles for business-to-business short-haul logistics,gatik.ai,"Mountain View, California","['Innovation Endeavors', 'Trucks Venture Capital', 'Dynamo Venture Capital', 'Fontinalis Partners', 'AngelPad', 'Goodyear']",134.0,8.94,Other,,"['Gautam Narang (CEO & Co-Founder): https://linkedin.com/in/gautam2410', 'Apeksha Kumavat (Co-Founder & Chief Engineer): https://linkedin.com/in/apekshakumavat', 'Arjun Narang (Co-Founder and CTO): https://linkedin.com/in/narangarjun']",True,147494212
18df909a-23a6-4153-80d6-129e25e2f53e,gavan,Make sustainable plant-based butter alternatives,,,,,,,,,False,Not in Affinity
6b3dee04-55f0-40b5-ae8f-7843736100ea,gazelle wind power,Make floating platforms for offshore wind turbines,https://www.gazellewindpower.com/,,,,,,,,False,Not in Affinity
05870524-0463-4daf-aa8c-43563708443e,gdi,Developer of silicon anodes for lithium-ion batteries,,,,,,,,,False,Not in Affinity
cd9e7dc6-968a-4a0d-a331-fd4f00bd51c1,Gecko Robotics,Robots and software for infrastructure inspection,geckorobotics.com,"Pittsburgh, Pennsylvania","['Founders Fund', 'Y Combinator', 'The Westly Group', 'Next47', 'Drive Capital', 'USIT', 'Snowpoint Ventures', 'XYZ', 'Y-Combinator', 'others', 'Gokul Rajaram', 'Mark Cuban', 'Drive Capital’s Mark Kvamme', 'Jake Seid', 'XN', 'Justin Kan', 'Josh Reeves', 'Joe Lonsdale']",323.0,14.54,Series C,100000000.0,,True,2537540
8eddd253-7353-4f79-9eea-9479c89fe413,GEF Capital Partners,Private equity focused on climate investment,gefcapital.com,"Washington, D.C.","['HQ Capital', 'Nordea', 'Quilvest Capital Partners', 'ODDO BHF', 'Första AP-fonden', 'Blue Earth Capital', 'Granite Capital Management']",50.0,6.38,Investment Fund,325000000.0,Alexandre Alvim (Co-Founder and Managing Partner): https://linkedin.com/in/alexalvim,True,198217486
2a75141a-8ef0-4995-8924-074d46b4a394,Geltor,Bio design startup making animal-free proteins,geltor.com,"San Leandro, CA",,,,,,,False,142375122
bc77fce3-fb13-489b-bbce-058914431438,genecis,Startup developing compostable plastic from waste,,,,,,,,,False,Not in Affinity
ac6f4c7a-9589-45f4-8e0f-6f31177ee1a1,genecis bioindustries,Turning food waste into compostable plastics,,,,,,,,,False,Not in Affinity
25dfaf30-6e15-410e-a3ed-4a26662086f0,Genemod,Workspace collaboration software platform for biopharma research,genemod.net,"Seattle, WA",,,,,,,False,222170886
0ffb11a5-d566-4610-8cfe-b7180c96152d,general catalyst,Exploring an IPO to become the first U.S. venture capital firm to go public,https://generatecapital.com/,,,,,,,,False,Not in Affinity
5eaba3f0-a229-482d-a1a2-83ff5646191a,General Fusion,Build a demonstration of its fusion reactor,generalfusion.com,"Richmond, Canada",,,,,,,False,1696810
dca0606c-d8f7-4835-8bca-424758f0d2ef,general galactic,Capture CO2 from the air and make synthetic methane,,,,,,,,,False,Not in Affinity
9d26084a-f5ab-431b-906b-4f005ccc68e7,General Matter,Producing high-assay low-enriched uranium fuel,generalmatter.com,"San Francisco, CA",,,,,,,False,297104471
ccc7bbff-a9d8-4dac-8793-fd682951bc12,Generate Capital,Funding clean energy projects,generatecapital.com,"San Francisco, California",N/A,325.0,9.8,,1500000000.0,Jigar Shah (Co-Founder and President): https://linkedin.com/in/jigarshahdc,True,2187291
51e1056c-d489-4384-a79b-21a2c46b6015,generative engineering,Developer of software for modeling and testing designs,,,,,,,,,False,Not in Affinity
5134ef56-d18e-418c-bc38-e3f2f1f76d79,Genia Bioenergy,Biogas projects company,geniabioenergy.com,"Valencia, Spain",,,,,,,False,293855093
c7087087-6f17-46cd-8c14-9bab9d6c0b3c,Genial Care,Autism care company,genialcare.com.br,"São Paulo, Brazil",,,,,,,False,262780538
a929584a-aba6-41d3-bb18-70b9183c8191,General Logistics,Freight tracking technology developer,genlogs.io,"Washington, District of Columbia","['Venture53', 'JHH Ventures', 'ASC Ventures', 'Plug and Play Ventures', 'Steel Atlas', 'TitletownTech', 'Autotech Ventures', 'BBQ Capital']",41.0,95.24,Seed,6000000.0,Joe Sherman (Co-Founder): https://linkedin.com/in/joe-sherman-3070893a,True,289723291
b040be21-4a2a-4bdb-ac86-713ec5926077,Genomatica,Maker of sustainable materials,genomatica.com,"San Diego, CA",,,,,,,False,1548722
42d437a7-1796-4700-b617-326df4120109,gently,Second-hand clothing platform,,,,,,,,,False,Not in Affinity
b8209a13-412f-4915-a7a9-e8d18695ae8c,genus power infrastructure,Smart meter solutions provider,,,,,,,,,False,Not in Affinity
18836446-b272-46b0-a21c-e0688cfb0f08,GeologicAI,Digital rock analysis platform,geologicai.com,"Calgary, Canada","['Breakthrough Energy Ventures', 'Export Development Canada']",154.0,10.0,Series A,10000000.0,Grant Sanden (CEO of GeologicAI Inc.): https://linkedin.com/in/grant-sanden-748b9365,True,291367634
6458ab42-a1eb-435a-b804-4eb31558fa80,GeoPura,Hydrogen-based zero emission fuels developer,geopura.com,"Newcastle upon Tyne, United Kingdom","['UK Infrastructure Bank', 'GM Ventures', 'Barclays Sustainable Impact Capital', 'SWEN Capital Partners', 'SWEN CP', 'Swen Capital Partners', 'the UK Infrastructure Bank', 'General Motors Ventures', 'Siemens Energy']",98.0,22.5,Debt,22000000.0,,True,279382717
73ecd58f-77ff-48aa-8036-57085f4f0520,Geothermal Engineering,Developer and operator of geothermal energy plants,geothermalengineering.co.uk,"London, United Kingdom",,,,,,,False,1648476
4734c88e-9792-4590-a64c-d26e07738fa2,geox,Analyze climate-related real estate risks,https://www.geox.com/,,,,,,,,False,Not in Affinity
cda4688d-4b78-4651-bfe6-cecc386e916b,gethenry,Provider of electric last-mile delivery bikes,,,,,,,,,False,Not in Affinity
49afd777-3255-408c-a345-57046bdfaa7a,Getmobil,Refurbished and recycled electronics marketplace,getmobil.com,"Sisil, Turkey",,,,,,,False,285854390
a3c8c109-81fb-48e6-b82a-0423b7d39131,GHGSat,Maker of greenhouse gas monitoring technology,ghgsat.com,"Montreal, Canada","['Space Capital', 'Investissement Québec', 'OGCI Climate Investments', 'Space Angels', 'Schlumberger', 'Fonds de solidarité des travailleurs du Québec', 'Business Development Bank of Canada', 'Climate Investment', 'Fonds de solidarité FTQ', 'Japan Energy Fund', 'Government of Québec’s Investissement Québec', 'BDC Capital', 'Bank of Montreal (BMO)', 'Government of Québec']",169.0,18.18,Series C,44000000.0,,True,152149363
ec5677f2-8ef1-43bc-ab4c-50c9058c2a7a,Giga Storage,Large-scale energy storage developer,giga-storage.com,"Santo André, Brazil",,,,,,,False,263372701
11f00190-bb8a-4a9e-abd2-6dcde4d747b3,GigaCrop,Photosynthesis advancement company,gigacrop.com,"Berkeley, CA",,,,,,,False,301874727
04055d84-beec-42d3-bb8d-5d7ce77a8a86,Giraffe Financial Inc.,IRA tax credits platform,giraffefinancialinc.com,"Brooklyn, NY",,,,,,,False,291718215
95449eff-8454-4aa8-8bc0-34f5cde02f62,GIRASOLE ENERGIES,Independent producer of photovoltaic electricity,girasole-energies.com,"Boulogne-billancourt, France",,,,,,,False,289889701
69176fee-35d4-44c8-9fac-f7f25d8d84de,GIREVE,Connects mobility stakeholders with EV charging stations,gireve.com,"Sèvres, France","['Demeter', 'existing shareholders', 'Partech’s Impact Fund', 'Partech Impact']",69.0,11.29,Series C,20000000.0,,True,152149692
54504e77-8f1f-4e44-8f64-408952d648e5,gitlab,Remote web-based development operations company,,,,,,,,,False,Not in Affinity
