id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
0ba4befa-fb62-4ca2-9661-2294349bdeac,Opscura,Industrial control system cybersecurity company,opscura.io,"Donostia-San Sebastian, Spain","['Mundi Ventures', 'Anzu Partners', 'Dreamit']",33.0,3.12,Series A,9400000.0,"['Gerard Vidal (Co-Founder and CTO): https://linkedin.com/in/linkedinofgerard', 'Carlos Tomás Moro (Founder and VP Engineering): https://linkedin.com/in/carlos-tom%C3%A1s-moro-599baa45', 'Brian P. Brammeier (Chief Executive Officer): https://linkedin.com/in/brianbrammeier']",True,289895172
b6aa1338-9c29-4050-a21b-a1ed795dd874,Optalysys,Photonic processing technology producer,optalysys.com,"Leeds, U.K.",,,,,,,False,1663972
071c0714-1d17-4c72-8ee1-c8d5945fd213,Optera,Sustainability management software platform,opteraclimate.com,"Boulder, Colorado","['Engage', 'Massive', 'Next Frontier Capital', 'Overture', 'Blackhorn Ventures', 'Mucker Capital', 'Stout Street Capital', 'Valo Ventures', 'AngelList', 'SaaS Ventures']",58.0,-7.94,Series A,12000000.0,"['Jason Denner (CEO): https://linkedin.com/in/jason-denner-b1177a3', 'Kevin Vranes (Co-founder and Principal Consultant): https://linkedin.com/in/vranes', 'Mark Rehnborg (Founder and Key Shareholder): https://linkedin.com/in/mark-rehnborg-42444086', 'Tim Weiss (Chief Executive Officer): https://linkedin.com/in/tim-weiss-123b5b1b']",True,281850593
a0d4177a-8a09-446a-9ea1-1e9dda06e68c,OPTIML,Real estate decarbonization software,optiml.com,"Zürich, Switzerland","['Planet A Ventures', 'Innovation Endeavors', 'BitStone Capital', 'KOMPAS VC']",26.0,52.94,Seed,4000000.0,Jordi Campos (Co-Founder & CTO): https://linkedin.com/in/cjordi,True,289687545
f0c13103-030d-4cf5-8806-6f65754a2a15,Optivolt,Developer of shade tolerant solar systems,optivolt.com,"San Mateo, California","['City Light Capital', 'Atlas Innovate', 'Social Impact Capital', 'Pure Ventures', 'Peter Relan']",25.0,-19.35,Seed,8000000.0,"['Paul Couston (Co-founder and COO): https://linkedin.com/in/paulcouston', 'Rohit Kalyanpur (CEO & Founder): https://linkedin.com/in/rohitkalyanpur', 'Daniel Kofman (CTO & Co-Founder): https://linkedin.com/in/danielkofman', 'Sriram Raghu (Chief Architect / Co Founder): https://linkedin.com/in/sriram-raghu-00a3b980']",True,290330132
70cc13f4-146f-4b3a-b8e8-30962a347c10,OptoScale,Farm monitoring startup,optoscale.no,Norway,,,,,,,False,223601922
2d2cba79-949e-420b-b298-198379767c00,OpusFlow,B2B software for low-carbon energy installers,opusflow.io,"Deventer, Netherlands",Peak,26.0,-25.71,Seed,1700000.0,,True,293015507
953614df-63ce-4d4a-a660-712cd6795db9,Oqton,Software for the manufacturing industry,oqton.com,U.S. and Belgium,,,,,,,False,133414446
eb4561e4-3b15-46ad-8ec2-ba73eb466500,Orange Charger,Multi-tenant EV charging provider,orangecharger.com,"Redwood City, California","['Baukunst', 'Jonathan Crowder', 'Marc Tarpenning', 'Intellus Capital', 'Spero Venture', 'Lincoln Properties Ventures', 'Crow Holdings', 'Climactic', 'Space Cadet Ventures', 'Munich Re Ventures']",29.0,31.82,Seed,6500000.0,"['Jon Thomas (Founder): https://linkedin.com/in/jon-thomas-b2666a3b', 'Nicholas Johnson (CEO): https://linkedin.com/in/nicholasjohnson14']",True,263225592
6f2a6673-764c-452e-a792-15a8d9335d96,Orange EV,EV manufacturer specializing in industrial trucks,orangeev.com,"Riverside, MO",,,,,,,False,197486763
