id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
642eab47-4933-40f3-8942-e5dd0a8a61e0,koloma,Geologic hydrogen developer,,,,,,,,,False,Not in Affinity
34bc3caf-12b7-4af9-a0b9-b3cf3a353cc5,kolum.earth,Regulatory compliance platform targeted at the EU’s Carbon Border Adjustment Mechanism,kolum.earth,"Berlin, Germany","['Janine Lampprecht', 'FoodLabs', 'Anna Alex', 'Markus Sudhoff', 'Markus Linder', 'Patrick Noller']",11.0,175.0,Seed,2100000.0,,True,294203885
a43197d8-4520-4f5f-9396-5583878aeb3b,Komaza,Company focused on sustainable forestry,komaza.com,Kenya,,,,,,,False,1629383
3d0f777d-1d82-41be-80f3-a74069462f8d,kompas,Invests in industrial technology across Europe and the U.S.,,,,,,,,,False,Not in Affinity
97509d06-9dd7-4be3-a080-3c3af1c559c5,komunidad,Environmental risk platform,,,,,,,,,False,Not in Affinity
ea7e39b8-078e-4fd0-834d-50c02c86ea9b,koo,Social media platform in multiple languages,,,,,,,,,False,Not in Affinity
4e3f4af3-66a6-4f2b-98e5-4a1b7c9dbf0c,koolbooks,Scaling solar refrigeration across Africa,,,,,,,,,False,Not in Affinity
2e2b5c41-d2b6-4b5e-84eb-dce58d9e4312,Kopperfield,EV charger installation company,kopperfield.com,"Seattle, Washington","['General Catalyst', 'First Round Capital', 'MCJ Collective', 'Giant Ventures']",10.0,-23.08,Seed,5000000.0,"['Jesse C. Vaughan (Co-Founder / President): https://linkedin.com/in/jessecvaughan', 'Mark Wong (Co-Founder / CEO): https://linkedin.com/in/wongmark']",True,286009375
ec3af718-95e3-4be9-a993-975aefa96c67,KORE Power,Lithium-ion battery manufacturer,korepower.com,"Coeur D’alene, ID",,,,,,,False,265038462
52cda5d6-eaac-40f2-bd74-a141ddf1f383,kos,Plant-based protein and supplements company,,,,,,,,,False,Not in Affinity
c2c52d9d-4fe0-45e8-b58c-8fb7d1b1340d,Kraftblock,High-temperature energy storage system developer,kraftblock.com,"Sulzbach, Germany","['Finindus', 'Shell Ventures', 'Moore Strategic Ventures', 'Future Industry Ventures', 'A&G Energy Transition Tech Fund']",28.0,-12.5,Series B,20000000.0,Susanne König (CFO Co-Founder): https://linkedin.com/in/susanne-k%C3%B6nig-29540b71,True,213998282
99a4a1e6-06ec-42f1-a3cb-d83a2ecc8f43,Kubecost,Cost monitoring platform,kubecost.com,"San Francisco, California","['Coatue Management', 'First Round', 'Looker co-founder Ben Porterfield', 'Angels Snowflake CFO Michael Scarpelli', 'Afore Capital']",49.0,-27.94,Series A,25000000.0,,True,224657324
3d4e5e1a-17e7-4715-9822-93412ff85eb8,kubik,Low-carbon buildings from plastic waste company,,,,,,,,,False,Not in Affinity
4401eb5f-27a9-4a51-8743-8a08b54d9de0,KUGU,Building energy management platform,kugu-home.com,"Berlin, Germany","['Wecken & Cie.', 'Michael Lowak', 'Tengelmann Ventures', 'IBB Ventures', 'Axel Müller', 'Future Energy Ventures', 'Gewobag ID']",40.0,17.65,Series A,8500000.0,"['Christopher von Gumppenberg (Co-Founder & Managing Director): https://linkedin.com/in/christopher-von-gumppenberg-86582184', 'Leopold Kuttner (Co-Founder & Managing Director): https://linkedin.com/in/leopold-kuttner-7646705b']",True,200345963
e2587589-a02c-4e19-b838-797979a7bb49,kuleana,Maker of plant-based tuna,,,,,,,,,False,Not in Affinity
17f588f3-78c7-4316-ace0-942513aaf2d7,KUMULUS WATER,Developing technology that generates water from the air,kumuluswater.com,"Saint-Mandé, France","['Khalys Venture', 'PlusVC', 'others', 'Bpifrance']",28.0,-9.68,Seed,3100000.0,"['Mohamed Ali Abid (CTO & cofounder): https://linkedin.com/in/mohamed-ali-abid-10487556', 'Iheb Triki , CFA (Co-founder and CEO): https://linkedin.com/in/iheb-triki-cfa-b5867717']",True,285094626
704eb8b7-df7e-4c24-82a1-64063c41b213,kusaridev,Security platform for supply chain vulnerabilities,kusari.dev,"Ridgefield, Washington","['J2 Ventures', 'Glasswing Ventures', 'Unusual Ventures']",15.0,7.14,,8000000.0,"['Michael Lieberman (Chief Technology Officer, Co-Founder): https://linkedin.com/in/michael-lieberman-65786ba', 'Parth Patel, CISSP (COO / Co-Founder): https://linkedin.com/in/pxp928', 'Tim Miller (CEO / Co-Founder): https://linkedin.com/in/tim-miller-02053621']",True,286232724
301a6606-443e-4454-a7c4-a60d831e9602,Kuva Space,Earth observation technology developer,kuvaspace.com,"Espoo, Finland",,,,,,,False,283559617
4de78fd0-94f2-4c2f-b52b-d2cc1242908c,Kuva Systems,Methane monitoring and quantification platform,kuvasystems.com,"Cambridge, MA",,,,,,,False,163277954
3511b2d8-d08b-4dfe-ad91-e86e2d826b1a,kvasir technologies,Sustainable biofuel development,,,,,,,,,False,Not in Affinity
3a4f1d73-cd4b-4350-905b-395eb29b3db3,kvist,Environmental certification platform for construction,https://www.kvist.com/,,,,,,,,False,Not in Affinity
a298eb15-ae5d-4af2-a806-0a7595fb7470,Red Phase,Electric vehicle charging solutions developer,kwetta.com,"Napier, New Zealand",,,,,,,False,297784636
f8b5db6b-7f32-45d5-b5cb-ff124b4e9132,kWh Analytics,Climate insurance startup tailoring insurance policies for renewable energy installations,kwhanalytics.com,"San Francisco, California","['Anthemis Group', 'Lacuna Sustainable Investments', 'ENGIE']",42.0,0.0,Series B,20000000.0,"['Jason Kaminsky (Chief Executive Officer): https://linkedin.com/in/jasonkam', 'Richard Matsui (CEO and Founder): https://linkedin.com/in/richardmatsui']",True,1766454
c6c6a905-b08c-497a-8fe9-0aa167eb3f23,kwota,Digital validation and trading services for recycled material CO₂ emissions,,,,,,,,,False,Not in Affinity
c6373e4e-d988-48c9-ad9e-08388c7e3429,kynda,Biotech sustainable proteins producer,,,,,,,,,False,Not in Affinity
4c00fa08-39df-4b51-882b-e7471aa74a46,Kyoto Fusioneering,Nuclear fusion technology company,kyotofusioneering.com,"Tokyo, Japan",,,,,,,False,264979282
e978d4e0-c73e-43b6-a03b-211da06becc1,La Solive,Career training for energy renovation professionals,la-solive.com,"Paris, France","['Partech', 'angel investors', 'Brighteye Ventures']",98.0,53.0,Series A,4000000.0,"['Marian Gobeaux (Bras droit CEO): https://linkedin.com/in/marian-gobeaux-794378178', 'Anna Colin (Bras Droit CEO): https://linkedin.com/in/anna-colin-9576b2159']",True,284012560
12a79847-8dcb-4c85-a47a-896ef6437b7e,la vie,"Plant-based meat products, like vegan meatballs",,,,,,,,,False,Not in Affinity
4c5c0116-9e3b-49f6-89ce-7028d8686054,Lactips,"Biodegradable, water-soluble polymers for packing",lactips.com,"Saint-Paul-en-Jarez, France","['SPI Fund Bpifrance', 'Blue Ocean Fund', 'GO CAPITAL', 'BNP Paribas Développement']",49.0,2.08,Other,16869520.0,"['Fabrice Plasson (Co-founder & Mentor of the CEO & Chairman): https://linkedin.com/in/fabriceplasson', 'Alexis von Tschammer (CEO): https://linkedin.com/in/alexis-von-tschammer-16a82645']",True,132103676
564310b9-d871-4d44-8282-6ad8fdd7572f,lacuna technologies,Provider of urban transportation management software,,,,,,,,,False,Not in Affinity
70f1b621-20df-4aee-a54e-1b747759b9fc,LAIIER.IO,Liquid leak detection service,laiier.io,"London, United Kingdom",,18.0,0.0,,4176900.0,"['Bibi Nelson (COO and Co-Founder): https://linkedin.com/in/bibi-nelson-6574802b', 'Isabel Lizardi Vilá (CCO & Co-Founder): https://linkedin.com/in/isabel-lizardi-vil%C3%A1-13b12b16', 'Matt Johnson (CEO and Co-Founder): https://linkedin.com/in/mattmullinsjohnson']",True,283010826
36842037-ccc1-424d-ab82-f98cd8cef9f6,Laird Superfood,Creator of plant-based superfood products,lairdsuperfood.com,Oregon,,,,,,,False,119216715
3ad086ef-ad8c-420d-8b18-8b8d593d0b15,Lancium Technologies,Startup using renewable energy to power bitcoin mining,lancium.com,"Houston, Texas","['SBI Holdings', 'Hanwha Solutions', 'other existing, early-stage investors', 'other strategic energy investors']",53.0,-5.36,,150000000.0,"['David Henson (Co Founder and CTO): https://linkedin.com/in/david-henson-511a768', 'Michael McNamara (CEO & Co-Founder ): https://linkedin.com/in/michael-mcnamara-1055211', 'Prashant Gupta (Co-Founder and Board Member): https://linkedin.com/in/pgupta241']",True,161108674
735a05bf-868a-403d-a48c-bd07a90ef6e3,Lancium Technologies,Power orchestration and management solutions platform,lancium.com,"Houston, Texas","['SBI Holdings', 'Hanwha Solutions', 'other existing, early-stage investors', 'other strategic energy investors']",53.0,-5.36,,150000000.0,"['David Henson (Co Founder and CTO): https://linkedin.com/in/david-henson-511a768', 'Michael McNamara (CEO & Co-Founder ): https://linkedin.com/in/michael-mcnamara-1055211', 'Prashant Gupta (Co-Founder and Board Member): https://linkedin.com/in/pgupta241']",True,161108674
aa8ffe1c-050a-4891-91bb-538095c6a9c3,Landmark Ventures,Electric battery manufacturing,landmarkventures.com,"Cleveland, OH",U.S. Small Business Administration.,72.0,7.46,PPP Loan,350000.0,Jackie Choucair (Account Executive to CTO): https://linkedin.com/in/jackiechoucair,True,1521080
931824e2-b0a3-4fc3-842d-00b5e0a40779,LandGate,Enables purchasers to evaluate land energy resources,landgate.com,"Denver, Colorado","['Kimmeridge', 'NextEra Energy Resources, LLC']",43.0,0.0,Series B,10000000.0,"['Craig Kaiser (President & Co-Founder): https://linkedin.com/in/craig-kaiser-445865140', 'Yoann Hispa (CEO): https://linkedin.com/in/yoann-hispa-652a994']",True,266626238
93b8be29-5443-4b1c-a9b2-cb3bce9a1a65,LanzaJet,For its ethanol-to-SAF business,lanzajet.com,"Deerfield, Illinois","['Southwest Airlines Co', 'Groupe ADP', 'Airbus', 'Mitsubishi UFJ Financial Group']",135.0,14.41,Other,,Jimmy Samartzis (Chief Executive Officer and Board Director): https://linkedin.com/in/jimmysamartzis,True,263507746
695d6cd2-5098-4491-9429-bc505f65e58d,LanzaTech,Biotech company and carbon recycler,lanzatech.com,"Skokie, Illinois","['K1W1', 'Qiming Venture Partners', 'Western Technology Investment (WTI)', 'Mitsui & Co', 'Novo Holdings', 'Siemens’ venture capital unit', 'Khosla Ventures', 'Malaysian Life Sciences Capital Fund', 'PETRONAS Technology Ventures Sdn Bhd', 'Dialog Group', 'CICC Growth Capital Fund I']",340.0,-9.33,Public Markets,30000000.0,Sean Simpson (Founder and Chief Scientific Officer): https://linkedin.com/in/sean-simpson-75008b20b,True,1538094
3cd74475-537b-4ad3-ab44-a2bb648265cb,larger funding rounds,Lithium-ion battery cell manufacturing,,,,,,,,,False,Not in Affinity
4058472e-0426-4ab4-8b15-dd255805774e,Last Energy,Modular microreactor developer,lastenergy.com,"Washington, District of Columbia","['Gigafund', 'Autodesk Foundation']",57.0,-24.0,Series B,40000000.0,"['Bret Kugelmass (CEO, Founder): https://linkedin.com/in/bkugelmass', 'Mike Reynolds (Chief Executive Officer, UK): https://linkedin.com/in/mike-reynolds-5598713']",True,285213731
2b16b283-f247-4fcb-b97b-d121ed112d03,lat water,Developer of sustainable wastewater treatment solutions,,,,,,,,,False,Not in Affinity
4d49ef9f-7486-48af-910e-1361860ab605,latitude media,Climate research and news platform,,,,,,,,,False,Not in Affinity
1fbaed70-3f0d-4171-a391-d8ba5d49c5e1,laxey,Land-based salmon farming producer,,,,,,,,,False,Not in Affinity
7a1bdf11-361d-4537-8503-70dbbe06f04b,LD Carbon,Tire recycling business,ldcarbon.co.kr,"Seoul, South Korea",,,,,,,False,289947241
5c79415a-d5cf-4f23-b4e9-f65477d80716,Le Fourgon,Returnable beverage products delivery network,lefourgon.com,"Lille, France","['Teampact', 'Id4', 'La Poste Ventures fund']",136.0,-7.48,Series A,10000000.0,"['Maxime Tharin (CO-FOUNDER & COO): https://linkedin.com/in/mtharinachatindustriel', 'Charles Christory (co-Founder & CEO): https://linkedin.com/in/charleschristory', 'Stéphane DESSEIN (Co-Founder & CTO): https://linkedin.com/in/st%C3%A9phane-dessein-507816148', 'Maxime Tharin (CO-FOUNDER & COO): https://linkedin.com/in/maximetharincofondateurlefourgon']",True,282357617
d6f9d986-24a0-4a5e-a760-852f4224d315,lead ventures,Early-stage fund for Central and Eastern European startups,,,,,,,,,False,Not in Affinity
ae86ded7-c3bb-45c9-911d-a0cadbf2f509,New Leaf Energy,Farm data API provider,newleafenergy.com,"Los Angeles, CA",Energy Capital Partners,193.0,5.46,,,Dan Berwick (Chief Executive Officer): https://linkedin.com/in/dan-berwick-2aa7315,True,286780897
2f9e8fe8-0198-4b71-9bb2-6bbb183b7537,Leaf Agriculture,Technology-first approach to farm data company,withleaf.io,"Los Angeles, California","['SP Ventures', 'S2G Ventures', 'Cultivan Sandbox Ventures', 'Radicle Growth', 'all existing investors', 'Spero Ventures']",42.0,-16.0,Series A,11300000.0,G. Bailey Stockdale (CEO): https://linkedin.com/in/gbstockdale,True,220091668
61e6fdcf-581d-4a76-9bda-96d277e4a3a9,Leaft Foods,Plant-based protein producer,leaftfoods.com,"Lincoln, New Zealand",,,,,,,False,279208332
419582b5-12d8-4f7c-b329-67046e612010,Leakzon,AI-powered water management platform,leakzon.com,"Kfar Saba, Israel",,,,,,,False,297602927
3fc6f826-8548-4854-ab81-d4daf5f69fad,Leap,DER aggregation platform,leap.energy,"San Francisco, California","['Presidio Ventures', 'Silicon Valley Bank', 'National Grid Partners', 'Congruent Ventures', 'Sustainable Future Ventures', 'Union Square Ventures', 'Standard Investments', 'Powerhouse Ventures', 'DNV Ventures', 'Elemental Excelerator', 'FJ Labs']",84.0,-4.55,Other,,"['Eric Steinhofer (Co-Founder and CCO): https://linkedin.com/in/ericsteinhofer', 'Mara Strijdhaftig (Assistent van de CEO): https://linkedin.com/in/mara-strijdhaftig-744905245']",True,159739961
b83a719b-c5bd-4ede-ad8c-1b29c919a03d,leap24,Facilitating a charging network for electric vans and trucks,,,,,,,,,False,Not in Affinity
81db6acb-2b99-4c82-a451-946f3e6b8142,Legume Technology,Biostimulants for smallholder farmers,legumetechnology.co.uk,"East Bridgford, U.K.",,,,,,,False,267467687
a765a060-19f0-4d8b-bd1e-f11ca427fa9d,Leko Labs,Carbon negative construction company,lekolabs.com,Luxembourg,,,,,,,False,203286706
6deaa0da-43f1-47a1-baa2-eee4de70aeb7,Lemon Energy,Digital clean energy provider,lemon.energy,Brazil,Norte Ventures,111.0,-17.78,,,"['Rafael Mezzomo (Founder): https://linkedin.com/in/rafaelmezzomo', 'Luciano Pereira (Founder): https://linkedin.com/in/lucianolxp', 'Rafael Vignoli (Founder & CEO): https://linkedin.com/in/rafael-vignoli-48a90714b', 'Ariel Bozza Amar (Co-Founder & CFO): https://linkedin.com/in/ariel-bozza-amar-769032198']",True,224696698
742d55c0-3fb4-459d-a475-81120a3bb6a0,lens consortium,Develop sodium-ion batteries,,,,,,,,,False,Not in Affinity
9a8abb44-5a58-4302-b104-e24e5034bc83,Leoparda Electric,Electric motorcycles and batteries company,leopardaelectric.com,Brazil,,,,,,,False,287851105
434ac7dd-d5f7-431c-b6bb-5a01d61e9a7d,leta,Efficient logistics tech developer,https://leta.com/,,,,,,,,False,Not in Affinity
295ddca5-b434-4f23-8c0f-eb995b9fd164,LetsTransport,EV last-mile delivery network,letstransport.in,"Bangalore, India",,,,,,,False,1793976
c12dd5b3-776c-41e8-be0a-e49ee26ec3b3,LevelTen Energy,Facilitating the purchase of renewable power,leveltenenergy.com,"Seattle, Washington","['Google', 'Equinor Ventures', 'My Climate Journey (MCJ) Collective', 'Founders’ Co-op', 'Total Ventures', 'Wireframe Ventures', 'TotalEnergies Ventures', 'Constellation Technology Ventures', 'Equinor Energy Ventures', 'Techstars Venture Capital Fund', 'Techstars', 'Prelude Ventures', ""Founders' Coop"", 'Element 8 Fund', 'Avista Development', ""Founders' Co-op"", 'Techstars Ventures', 'NGP ETP', 'NGP', 'Constellation', 'B Capital', 'ZOMA Capital', 'Aster', ""Microsoft's Climate Innovation Fund"", 'Intercontinental Exchange']",179.0,16.99,Series D,65000000.0,Bryce Smith (Founder and Chief Executive Officer): https://linkedin.com/in/bryce-smith-8545a819,True,124906420
c0bcb35d-7634-4edb-900f-a8395cdb51f5,Lever VC,Seed-stage venture fund focused on funding plant-based and cell-cultivated protein startups,levervc.com,"New York City, NY",,,,,,,False,221025456
31d499c9-5f5f-4949-a00b-e72131231199,Levidian,Decarbonizing methane by cracking it into graphene and hydrogen,levidian.com,England,,,,,,,False,285150909
1eed2f09-393c-4c4f-bb9b-39da414cb81d,Lexion,Contract management and operations workflow platform,lexion.ai,"Seattle, Washington","['Point72 Ventures', 'Citi Ventures', 'Khosla Ventures', 'Madrona Venture Group', 'Wilson Sonsini', 'WSGR']",20.0,-82.14,Series B,20000000.0,"['Gaurav Oberoi (CEO & Co-founder): https://linkedin.com/in/goberoi', 'James Baird (Co-Founder & Senior Software Engineer): https://linkedin.com/in/james-baird-13a18b37', 'Emad Elwany (CTO & Co-founder): https://linkedin.com/in/emadelwany']",True,222126911
a787f700-83de-439d-8dea-f7a06952b1f3,LeydenJar Technologies,EV battery startup,leyden-jar.com,Netherlands,,,,,,,False,46248812
d61486d5-18a7-43b4-820f-5921ef189abe,li auto,Chinese maker of electric SUVs,,,,,,,,,False,Not in Affinity
f6958b46-6824-4188-aac0-6ad4ce7ab6f7,li industries,LFP battery recycling facilities,https://liindustries.com/,,,,,,,,False,Not in Affinity
48e15ba3-bba2-4c54-9081-57f77df8787b,Li-Cycle,Lithium-ion battery recycling platform,li-cycle.com,"Toronto, Canada",Glencore plc,174.0,-19.82,Debt,200000000.0,"['Tim Johnston, CFA (Co-Founder): https://linkedin.com/in/timjohnston1', 'Ajay Kochhar (President and CEO, Co-Founder): https://linkedin.com/in/akochhar', 'Annaliese Alexander (Executive Business Partner, CFO): https://linkedin.com/in/annaliese-alexander-700846']",True,163312688
1817ef21-05e8-4c9d-ba8e-01404b779149,Libattion,To upcycle used EV batteries into stationary energy storage,libattion.com,"Opfikon, Switzerland",,,,,,,False,291823521
cb056a6e-0575-4267-ae22-30f453824f42,liberate foods,Plant protein and meat substitute company,https://meati.com/,,,,,,,,False,Not in Affinity
20907e4b-876f-470a-a33d-9f08fb6e438d,Liberation Labs,Facilities for precision fermentation,liberationlabs.com,"New York, U.S.",,,,,,,False,289074750
2c602098-d72b-4f5e-94ec-c72b7dcda4b4,librec,Li-ion battery recycling company,,,,,,,,,False,Not in Affinity
6699cea3-2cda-422f-a782-3d6291e3d0c1,Lidwave,LiDAR chips for various applications,lidwave.com,Jerusalem,,,,,,,False,262966603
49789db4-1825-4435-b246-f20276d745dc,liefergrün,Zero-emissions delivery startup,,,,,,,,,False,Not in Affinity
1c3c9ccc-416a-4269-96d4-f1362693bb9f,LifeLabs,Producer of thermally-efficient lifestyle apparel,lifelabs.com,"Sunnyvale, CA",,,,,,,False,1624943
fe16a421-9bcc-455a-a437-038d4b88236d,LiftWerx,Maintenance services for onshore wind,liftwerx.com,"Cambridge, Canada",,,,,,,False,268065867
de67b93e-0757-42be-9b26-f19775d58a8d,light bridge,Hydrogen electrolysis systems manufacturer,,,,,,,,,False,Not in Affinity
cb8c9315-c660-48cb-9d1e-124d6b70c465,Lightdash,Remote-based open-source business intelligence platform,lightdash.com, ,,,,,,,False,291875836
1d57a0f8-3374-4b49-857b-0385a0b933ab,Lightlytics,Cloud deployment SaaS platform,lightlytics.com,"Tel Aviv, Israel",,,,,,,False,263319800
1f5690cf-07dd-4e34-9f81-36b1428dc20d,lightning emotors,Electrifying commercial vehicle fleets,,,,,,,,,False,Not in Affinity
c8d4bd22-e401-4f78-b552-63e81aa3855b,lightshift energy,Owner and operator of utility-scale battery storage projects,,,,,,,,,False,Not in Affinity
c4a998ac-f9e8-454f-9d85-42cede79c0a3,lightship rv,Maker of electric RVs,,,,,,,,,False,Not in Affinity
c0816fdb-f11d-444f-afa1-847fe5f2e0f5,Lightsource BP,Solar power developer,lightsourcebp-ha.com,"London, UK",,,,,,,False,282612532
7aa13f2b-493f-4386-ab2b-ee896a3d6bc0,Lightyear,Developer of long-range solar-powered cars,lightyear.one,Netherlands,,,,,,,False,120606746
b07f0b72-1045-41ff-befa-beb821165473,ligna energy,Provider of wood-based batteries,,,,,,,,,False,Not in Affinity
88d73931-0c2b-4756-ab82-9f04f4d479af,Lignovations,Biomass-derived ingredient innovation developer,lignovations.com,"Klosterneuburg, Austria",,,,,,,False,285073857
4326fa96-3272-4b4d-9115-946924e143b7,Lilium,Electric regional airplane developer,lilium.com,"Gauting, Germany","['Qell Acquisition Corp.', 'B. Riley Securities', 'Aciturri', 'Atomico', 'Baillie Gifford', 'Lightrock', 'LGT', 'Aceville Pte. Limited', 'Obvious Ventures', 'Tencent', 'Freigeist', 'Honeywell', 'consortium of investors', 'Mobile Uplift Corporation GmbH']",973.0,-20.51,,1000000000.0,,True,79714633
60edf886-f7c3-45e8-8d3f-bf000c0df7f2,Lime,Electric scooter rental startup,li.me,"San Francisco, California","['Insitutional Venture Partners', 'GV', 'Coatue Management', 'UBS O’Connor', 'Andreesen Horowitz', 'GIC', 'Fidelity Management & Research Company', 'Fifth Wall', 'Alphabet', 'Uber', 'Atomico Partners', 'Fidelity Management and Research Company', 'Abu Dhabi Growth Fund', 'Bain Capital Ventures', 'Google Ventures', 'Highbridge Capital Management', 'IVP', 'Andreessen Horowitz', 'Fidelity Management', 'Singapore’s Sovereign Wealth Fund', 'Alphabet’s tech investing group GV', 'Atomico', 'Research Company']",1238.0,0.08,Debt,523000000.0,,True,159036710
b1795aa3-df14-446b-8dc4-8dabbb67a72d,Liminal Insights,Intelligence battery manufacturer,liminalinsights.com,"Emeryville, California","['Helios Climate Ventures', 'Good Growth Capital', 'Impact Science Ventures', 'Volta Energy Technologies', 'Northvolt', 'Chrysalix Ventures', 'University of Tokyo Edge Capital Partners', 'ArcTern Ventures', 'Chrysalix Venture Capital', 'Elemental Excelerator', 'Ecosystem Integrity Fund', 'Helios Capital Ventures', 'Incite.org', 'The University of Tokyo Edge Capital Partners (UTEC)', 'Good Growth Capital (GGC)']",36.0,-30.77,Series A,17500000.0,"['Barry Van Tassell (Co-Founder): https://linkedin.com/in/barry-van-tassell-46b67b102', 'Dan Steingart (Co Founder): https://linkedin.com/in/dansteingart', 'Andrew Hsieh (Co-Founder & CEO): https://linkedin.com/in/andrew-hsieh']",True,285469792
b2952a80-ba21-4e90-a0c3-80d8db6457c9,lina energy,Solid-state sodium battery company,,,,,,,,,False,Not in Affinity
e6dc1f12-adaf-4f0e-91f1-c16c85f27e31,Linear Labs,Developer of fully modular electric motors and generators,linearlabsinc.com,"Fort Worth, Texas","['Moving Capital', 'Ustream co-founder Dr. Gyula Feher', 'Science', 'Capital Factory', 'OzoneX Ventures', 'THRC Investments', 'Lowercarbon Capital', 'Champion Hill Ventures', 'Masergy Executive Chairman and former-CEO Chris MacFarland', 'Chris and Crystal Sacca', 'Dynamic Signal CEO Russ Fradin', 'champion hill ventures', 'Spike Ventures', 'Folsom Point Equity', 'Ryan Graves', 'Kindred Ventures', 'Saltwater Capital']",15.0,0.0,Series A,17000000.0,"['Brad Hunstable (CEO, Founder): https://linkedin.com/in/bradhunstable', 'Fred E. Hunstable (CTO, Founder, Inventor): https://linkedin.com/in/fred-e-hunstable-8ba74b47']",True,1720810
eb2320cc-cc95-4c94-b2fd-02bbb95d760f,lineat composites,Using reclaimed carbon fiber to manufacture new composite components,,,,,,,,,False,Not in Affinity
32826f5e-443c-4188-9445-c922f95d10fa,Linevision,Provider of non-contact overhead power line sensors,linevision.com,"Somerville, MA",,,,,,,False,297472765
c99820db-abf0-480e-b09d-226419712bbe,Lingrove,Sustainable composite materials company,lingrove.com,"San Rafael, California","['Bunge Ventures', 'Diamond Edge Ventures', 'Lewis & Clark Agrifood', 'SOSV']",24.0,9.09,Series B,10000000.0,"['Desi Banatao (Founder, Resin Formulator): https://linkedin.com/in/desi-banatao-53a11228', 'Elaine Chow (Cofounder | Business Dev and Ops): https://linkedin.com/in/elchow']",True,147496911
26451b7d-f4be-4fe3-b121-bea41afadea7,linova,High-energy polymer battery technology maker,,,,,,,,,False,Not in Affinity
6476d63c-006c-4552-9eb3-ca5e5b7a003d,linova energy,Polymer cathodes for batteries,https://linovaenergy.com/,,,,,,,,False,Not in Affinity
41bd4af5-bfe3-4ac4-b1de-9931b23a8809,Liquid Wind,e-Fuels developer,liquidwind.se,"Göteborg, Sweden",,,,,,,False,223163002
15bc13c2-39f7-4f2b-a449-ba9b8bce33ac,liquidonate,Manage returns and promote circularity,,,,,,,,,False,Not in Affinity
