id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
f703b162-0b63-447f-8307-b58bf9cae6a5,The Rounds,Zero-waste delivery and refill service for household items,therounds.com,"Philadelphia, PA",,,,,,,False,1696461
149c8d69-2538-4793-861d-e36bf15d8752,The Routing Company,On-demand routing tech startup for public transit agencies,theroutingcompany.com,"Boston, Massachusetts",The Engine,39.0,-7.14,Seed,5000000.0,"['James Cox (Chief Executive Officer): https://linkedin.com/in/jamescox00', 'Javier Alonso-Mora (Co-Founder): https://linkedin.com/in/javier-alonso-mora-8483b31b', 'Alex Wallar (Co-founder and CTO): https://linkedin.com/in/wallarelvo', 'Menno van der Zee (Co-Founder): https://linkedin.com/in/mennovanderzee']",True,223896112
62df5ee4-6755-434e-9741-dd4a0b440a31,the ugly company,Startup upcycling ugly fruit into snacks,,,,,,,,,False,Not in Affinity
37371df2-831b-41d9-8a56-c38a4db4d32d,The Upright Project,Impact measurement platform,uprightproject.com,"Helsinki, Finland","['Planet A Ventures', 'First Fellow Partners']",48.0,17.07,Seed,5000000.0,Juha Saarnilampi (Co-Founder): https://linkedin.com/in/juhaveps,True,220093951
d4d73dc6-10c2-4d0f-bad9-136c8edb258e,The Westly Group,"Invest in seed-stage companies across climate, energy, and industry",westlygroup.com,"Menlo Park, CA",,21.0,-4.55,Seed,100000000.0,,True,1526960
0cee4e85-92aa-4220-b4da-019c55a1c8db,The Yield Lab Institute,IoT agricultural technology startup,theyieldlabinstitute.org,"Creve Coeur, Missouri",Wells Fargo Innovation Incubator,8.0,-11.0,Other,,,True,279019950
a9f75c21-3deb-45e0-93bd-bec24d1b01ab,theion,Advanced lithium-sulfur batteries,,,,,,,,,False,Not in Affinity
439886b5-53ad-49c2-91bc-08603470e4c2,THERMA,Cooling intelligence platform,hellotherma.com,"San Francisco, California","['Deciens Capital', 'Govtech Fund', 'Collaborative Fund', 'Rite Hite', 'Kindergarten Ventures', 'Homecoming Capital', 'Active Impact Investments', 'Ananta Capital', 'Zero Infinity Partners', 'CityRock Venture Partners']",48.0,-29.41,Series A,19000000.0,"['Manik Suri (Founder and CEO): https://linkedin.com/in/maniksuri', 'Aaron Cohen (Co-Founder): https://linkedin.com/in/aaroncohen']",True,263595589
245a9d3c-bf62-4f55-b627-978f2846600b,thestorage,Sand-based industrial heat batteries,,,,,,,,,False,Not in Affinity
3e91a45e-97f5-4e21-893c-9fee7e961b40,Theta Lake,Cybersecurity and compliance solutions for video conferencing software,thetalake.com,"Santa Barbara, CA",,,,,,,False,203268752
72871055-3a80-433b-b9c4-b5860d4d1fef,Thiozen,Clean hydrogen production from waste streams,thiozen.com,"Pasadena, CA",,,,,,,False,282153384
e80392e8-0cf2-41cf-a237-ab6a9f8e6f1e,Third Wave Automation,Machine learning company,thirdwave.ai,"Union City, California","['Norwest Venture Partners', 'Eclipse', 'Toyota Ventures', 'Zebra Technologies', 'Innovation Endeavors', 'Qualcomm Ventures', 'Woven Capital']",40.0,-21.57,Series C,27000000.0,"['Julian (Mac) Mason (Cofounder): https://linkedin.com/in/julian-mac-mason-284755122', 'Arshan Poursohi (CEO, Co-Founder): https://linkedin.com/in/arshanpoursohi']",True,220208125
1efc6276-b494-49d6-b2a7-04c898337eac,THIS,Plant-based food maker,this.co,"London, England",,,,,,,False,223153615
bdb4c8e1-e290-46a3-8a03-471a6d17cff9,Thorizon,Molten salt reactor technology using nuclear waste as fuel,thorizon.com,"Amsterdam, Netherlands",,,,,,,False,286760256
f32bfb90-83de-43fb-a52b-1ca4f686ac8c,Thought Machine,Cloud-based banking software firm,thoughtmachine.net,"London, UK",,,,,,,False,2186344
3df9f024-6bb2-45cf-be34-c08476967ca0,ThoughtTrace,Contract analytics software provider,thoughttrace.com,"Houston, Texas","['Altira Group', 'McRock Capital']",9.0,-25.0,Series B,10000000.0,"['Gabriela Isturiz (eBillingHub: Founder, President & CEO): https://linkedin.com/in/gabrielaisturiz', 'Greg Coticchia (Chief Executive Officer, Co-founder, Advisor): https://linkedin.com/in/gregcoticchia', 'Regina Jenkins (Executive Administrative Team Manager/EA To President): https://linkedin.com/in/regina-jenkins4118']",True,212127132
910f274b-51a6-4401-852f-4a456e949f37,three-sixty aquaculture,Sustainable land-based prawn farm,https://360aquaculture.com/,,,,,,,,False,Not in Affinity
0f4185e0-9a82-4073-9354-7bc5ed86b312,ThreeKit,Augmented reality company focused on e-commerce,threekit.com,"Chicago, Illinois","['Steve Young', 'Leaders Fund', 'Godard Abel', 'Capgemini', 'Shasta Ventures', 'Salesforce', 'Phil Fernandez', 'Salesforce Ventures', 'ServiceNow']",85.0,6.25,Series B,35000000.0,"['Matt Gorniak (CEO ): https://linkedin.com/in/mattgorniak', 'Godard Abel (Executive Chairman): https://linkedin.com/in/godardabel', 'Ben Houston (Founder / CEO / Senior Software Developer): https://linkedin.com/in/benhouston']",True,219925624
ceebf6d9-f380-4efa-84bd-0bf039034d88,ThruWave,Developer of 3D millimeter wave imaging for supply chain and logistics,thruwave.com,"Seattle, WA",,,,,,,False,223606303
6bb60818-5fa8-477b-84f6-d017fe09afd1,thryve,Carbon project development platform,,,,,,,,,False,Not in Affinity
93e98cc0-863a-4daa-a7f2-f4cc695b7775,Thryve.earth,Platform for nature-based carbon projects,thryve.earth,Singapore,,,,,,,False,286161468
57a1ff96-db54-45a9-9b38-27809649953b,Tibber,Supplier of smart energy,tibber.com,"None, Norway","['Wellstreet Group', 'Balderton Capital', 'Nordea', 'Summa Equity', 'Founders Fund', 'Schibsted Ventures', 'Balderton', 'BKK', 'Eight Roads', 'Eight Roads Ventures']",315.0,5.0,Series C,90000000.0,"['Edgeir Aksnes (CEO and Founder): https://linkedin.com/in/edgeiraksnes', 'Daniel Lindén (Co-founder & CPO): https://linkedin.com/in/idaniellinden']",True,17376640
128eaeef-1ea0-4c13-9c57-f00236a723f1,TIBO EnergyHub software,Provider of energy management software,tibo.energy,"Eindhoven, Netherlands","['WEPA Ventures', 'KOMPAS VC', 'Hitachi Ventures', 'Speedinvest', 'SET Ventures', 'members of the tibo energy founding team']",23.0,9.52,Seed,6000000.0,,True,291967267
a3c46a8c-0df3-4ac0-a47b-71d4ccf7895a,Tickr,Investing app in the ESG space,tickr.com,U.K.,,,,,,,False,1795937
d52c66c8-4ef7-43aa-b99d-18e202b60976,tidal,AI and computer vision product for salmon farmers,,,,,,,,,False,Not in Affinity
eed9bd2b-5047-48be-9ec4-457f7e70f3e9,"tidal metals, a greenblu company",Make magnesium from saltwater,tidalmetals.com,"Hamilton, NJ",,,,,,,False,298584485
3218eb26-6cd9-4e33-af3b-7992dfc4c285,Tidal Vision,Turns crab shells into biodegradable chitosan,tidalvision.com,"Bellingham, Washington",,,,,,,False,291734911
1c5e8fcc-7827-44d9-8842-336a5ae1fef9,Tidelift,Solutions provider for open source software supply chain resilience,tidelift.com,Boston,,,,,,,False,141755786
fe33f93f-182c-4d4b-bc74-f9631e1fa3d7,TIER Mobility,E-scooter company,tier.app,Germany,,,,,,,False,202530886
2e033c45-13ee-4453-998b-d851ae2e8b3a,"Tierra Biosciences, Inc.",AI-guided protein synthesis platform,tierrabiosciences.com,"San Leandro, CA",,,,,,,False,159036049
bd0d71f7-b26a-4818-b835-56288f0dddae,tigergraph,Scalable graph database for the enterprise,,,,,,,,,False,Not in Affinity
7e0677dd-e9d9-474d-bd50-e7119aa9a9eb,Tigo Energy,Solar and energy storage solutions,tigoenergy.com,"Los Gatos, California","['Energy Growth Momentum', 'Generation Investment', 'Clal Industries', 'Alnitak Capital']",161.0,-11.05,Public Markets,20000000.0,"['Ron Hadar (Founder, President and COO): https://linkedin.com/in/ronhadar', 'Zvi Alon (Chairman and CEO): https://linkedin.com/in/zvialon']",True,1531078
eab356c1-83f9-4d87-ae93-920f6c84d00d,tinybird,Software developer that builds data products,tinybird.co,"New York, NY",,,,,,,False,279069448
7b24c4e3-91ae-4fac-8f66-22c4b32e457c,tipa,Compostable packaging startup,,,,,,,,,False,Not in Affinity
b3c686ef-0df6-4153-8bf8-e957f1418145,tirex transmission,EV charging startup,,,,,,,,,False,Not in Affinity
5195eb17-29dd-4b97-850a-df210dee46fe,Tive,Supply chain visibility software developer,tive.com,Boston,"['Two Sigma Ventures', 'Broom Ventures', 'Supply Chain Ventures', 'Fifth Wall', 'Hyperplane Ventures', 'Floating Point Ventures', 'Sorenson Capital', 'Qualcomm Ventures', 'SJF Ventures', 'NextView Ventures', 'RRE Ventures', 'AXA Venture Partners', 'Sageview Capital', 'Wil', 'AVP', 'Rre Ventures']",221.0,10.5,Series C,40000000.0,,True,117846594
e03f6368-18a1-42e3-ac71-5e564a26e77a,TOffeeAM,Software design company for green manufacturing,toffeeam.co.uk,"London, UK",,,,,,,False,224127563
fae41754-386a-4d0d-9b72-979069e82097,Togal.AI,Construction software company,togal.ai,"Miami, Florida","['Florida Funders', 'Coastal Construction']",31.0,14.81,Seed,5000000.0,,True,225103676
de5e9c0f-29cb-4752-bb28-5c5d0cb2ecf3,Tokamak Energy,Tokamak fusion energy developer,tokamakenergy.co.uk,"Abingdon, UK",,,,,,,False,2183827
e9d53f80-9086-47f1-b3a7-8ddec6568475,Tomato Jos,Agro-processing venture focused on local production of high-quality tomato paste,tomatojos.net,Nigeria,,,,,,,False,1730412
d17c3ad5-8bc1-4030-ab1a-5d012ac5f34f,Tomorrow Farms,Sustainable food-tech company,tomorrowfarms.co,"New York, USA",,,,,,,False,284890947
9b0be9c3-dc8c-44cc-9b94-57d6373cf812,Tomorrow.io,Weather intelligence platform,tomorrow.io,"Boston, Massachusetts","['Canaan', 'Activate Capital', 'Chemonics', 'ClearVision', 'Seraphim Space', 'Pitango', 'SquarePeg Capital', 'JetBlue Ventures']",198.0,-19.84,Late Stage,87000000.0,"['Rei Goffer (Co-Founder, Chief Strategy Officer): https://linkedin.com/in/rei-goffer-73757984', 'Itai Zlotnik (CCO, Co-Founder): https://linkedin.com/in/itai-zlotnik-4b14a935', 'HAGIT MESSER (Co Founder): https://linkedin.com/in/hagit-messer-a3947762']",True,280953176
6493f5e9-4c3e-4952-a1c8-9ba951bb27f4,Too Good To Go,Startup combating food waste,toogoodtogo.com,Denmark,,,,,,,False,278519998
1d998293-ff96-4846-92da-ee99c84497f5,topanga.io,Food-service waste reduction platform,topanga.io,"Los Angeles, California","['Wonder Ventures', 'Amasia', 'Struck Capital']",27.0,28.57,,3600000.0,"['Page Soulé Schult (Co-Founder): https://linkedin.com/in/pageschult', 'Max Olshansky (Co-Founder & CRO): https://linkedin.com/in/max-olshansky-1a502372', 'Adam Bailey (Co-Founder, CTO): https://linkedin.com/in/adam-bailey']",True,284217872
3a62e345-7252-4b57-9235-d2ec938f44d7,Top Hat,Low-carbon modular housing company,tophat.com,"London, UK",,,,,,,False,1821481
1eae58e1-f71d-4af1-9a79-f2bf7e409372,Topl,Blockchain platform helping companies prove ethical and sustainable supply chains,topl.co,"Houston, Texas","['GOOSE Capital', 'Mercury', 'Cryptology Asset Group', 'Chingona Ventures', 'Beni Venture Capital', 'Mercury Fund', 'Social Impact Capital', 'Blue Collective', 'RevTech Ventures', 'Republic Asia']",12.0,-42.86,Series A,15000000.0,,True,37581899
45b8b261-985f-4bb5-a890-8670d3519ee2,TOPOLYTICS,Verifiable data platform for waste,topolytics.com,"Edinburgh, United Kingdom",,2.0,-50.0,Other,1810770.0,"['Michael Groves (Founder and CEO): https://linkedin.com/in/michaelanthonygroves', 'Will Egerton-King (Co-Founder): https://linkedin.com/in/will-egerton-king-wek', 'Gordon Cowtan (Co-founder and Director): https://linkedin.com/in/gordon-cowtan-94a40a4']",True,1766544
1b4cfe35-1dba-47e6-85c4-77edad14ac89,Torch,Digital freight network focused on short-haul trips,torch.co,"Chicago, IL",,,,,,,False,279584365
6eda1c69-2b2a-4c3b-adf0-a0f696def84c,Torev Motors,Axial flux electric motors maker,torevmotors.com,Washington D.C.,,,,,,,False,287758816
119771d0-8f68-4518-b853-af3af6339954,TortoiseEcofin Acquisition Corp III,Energy-focused SPAC,trtlspac.com,,,,,,312957675.0,,True,296875028
8503255b-7dde-45d0-aa2d-6c5baadd1e57,Tortuga AgTech,Farming robotics company,tortugaagtech.com,"Lakewood, Washington","['AME Cloud Ventures', 'Stanford-StartX Fund', 'Ceres Partners', 'Colorado Impact Fund', 'Root Ventures', 'Remus Capital', 'U.S. Small Business Administration.', 'Grit Labs', 'Thrive Agtech Accelerator', 'SVG Partners', 'Susa Ventures', 'Lewis & Clark AgriFood', 'Morado Ventures', 'Spero Ventures', 'Grit Ventures']",29.0,-43.14,Series A,20004988.0,Eric Adamson (Co-founder and Chief Executive Officer): https://linkedin.com/in/eric-adamson,True,131082442
4fbc8ac2-1c61-41cb-8bb7-365d9b3bd50b,torus,Manufacturer of energy storage and management products,,,,,,,,,False,Not in Affinity
f7b161f7-29b5-4908-b3c2-c362d015ba57,toyota ventures,Investment firm,,,,,,,,,False,Not in Affinity
67195aa9-84aa-4ed0-8d59-e9636eceb1a4,tozero,Battery recycling startup,,,,,,,,,False,Not in Affinity
8583f21a-63ca-46e1-b230-3e0b4c61df75,tpg,Climate-focused private equity infrastructure fund,,,,,,,,,False,Not in Affinity
b3e654d3-ffec-497d-ace9-c3f89f8bdeef,tpg rise climate,Digital energy platform active in 18 countries,https://www.tpg.com/,,,,,,,,False,Not in Affinity
500959fa-3afe-4753-9b55-ff5d375d876b,traace,Emissions traceability and management platform,,,,,,,,,False,Not in Affinity
91e0a8c0-848a-43a4-9eff-66fc7bf2f04b,Trace Midstream,Developing carbon capture and sequestration assets,tracemidstream.com,"Houston, TX",,,,,,,False,224079707
8ea1d501-84bc-4667-9e2b-630e5852a85f,traceless materials,Turns agricultural leftovers into plastic alternatives,https://www.traceless.eu/,,,,,,,,False,Not in Affinity
c55738ee-26b7-47a7-9a7b-95858ccd7ac7,tracer,Data intelligence platform,https://www.tracer.com/,,,,,,,,False,Not in Affinity
368d1a44-c47e-4eb8-b3fd-e78adfe1501b,track3d,AI platform for the construction industry,,,,,,,,,False,Not in Affinity
a97bf5f9-e541-4182-972f-35b6aef57074,TRACT,Software for agriculture supply chain transparency,tract.com,"Denver, Colorado",Berkshire Partners,62.0,31.91,,,Grant van Rooyen (CEO & Managing Partner): https://linkedin.com/in/grantv,True,285951386
7e565b13-bb6d-4f17-bc31-7073580ab51f,Tractian,Industrial monitoring platform,tractian.com,"Atlanta, Georgia","['General Catalyst', 'Next47', 'Ron Gill', 'YCombinator', 'Andy McCall', 'Ronan de Hooge', 'other previous investors', 'Sapphire Ventures', 'Ngp Capital']",333.0,21.09,Series C,120000000.0,"Igor Marinelli (Founder, Co-CEO): https://linkedin.com/in/igmarinelli",True,261171337
05d0b47f-434a-49a5-8e22-35be5d27c458,Tradespace,AI-powered IP management platform,tradespace.io,"San Francisco, California","['Eniac Ventures', 'Abstract Ventures', 'Scrum Ventures', 'Amplo VC']",16.0,14.29,Seed,4200000.0,Alec Sorensen (Founder & CEO): https://linkedin.com/in/alec-sorensen-a325a447,True,222067066
cccc7ebc-9495-4cc3-a930-03641814baec,Tradeverifyd,AI-powered supply chain risk management,tradeverifyd.com,"Bozeman, Montana","['Acronym', 'Bread & Butter Ventures', 'Techstars', 'A100x', 'Silicon Road Vc']",15.0,,Series A,8000000.0,,True,301099153
1969c1fa-8c35-4b9f-a3dc-5cd3a2bc47e1,Tradim SAS,Providing waste collection and management software,tradim.com,France,,,,,,,False,282892073
0def81f3-3003-4d67-a381-54be39984e64,Trala,Music education software teaching violin,trala.com,"Chicago, IL",,,,,,,False,206277532
fab218c4-9637-4870-bc6a-6278845f9efc,Transaera,Manufacturing energy-efficient air conditioning systems,transaera.com,"Somerville, Massachusetts","['Energy Impact Partners', 'MassCEC', 'MassMutual Ventures', 'Clean Energy Ventures', 'Energy Impact Partners LP', 'Carrier Ventures', 'Saint Gobain']",11.0,-31.25,Seed,8200000.0,"['Mircea Dinca (Co-Founder): https://linkedin.com/in/mircea-dinca-1ab43314', 'Sorin Grama (Co-Founder & CEO): https://linkedin.com/in/sorin-grama', 'Matthew Dorson (Co-Founder): https://linkedin.com/in/matthewdorson', 'Ross Bonner (Co-Founder and CTO): https://linkedin.com/in/rossbonner16']",True,212128198
4cc81005-1a04-45b4-a14f-f114506d0afe,Transcend,Data privacy infrastructure company,transcend.io,"San Francisco, CA",,,,,,,False,152148010
2dfd3d8f-877d-44d8-a589-e384bf21474f,Transect,"Company focused on environmental risk for energy, infrastructure, and real estate",transect.com,"San Antonio, Texas","['Blue Bear Capital', 'Holt Ventures']",43.0,-2.27,Other,1450000.0,"['Colton Brugger (Co-Founder & Chief Technology Officer): https://linkedin.com/in/coltonbrugger', 'Robin Laine (Co-Founder & Chief Executive Officer): https://linkedin.com/in/robin-laine-4567612a', 'Samuel Laine (Co-Founder and Chief Growth Officer): https://linkedin.com/in/sdlaine']",True,164723349
3ab3ee80-e6f6-4969-86cf-ca0291c236b7,TransFICC,E-trading platform,transficc.com,"London, UK",,,,,,,False,136327467
f7e93224-979c-4457-8c62-770af6b70679,transition,Venture capital firm,,,,,,,,,False,Not in Affinity
02dafc31-b27f-4f66-9378-fb1902390ea9,Transmutex,Nuclear waste transmutation technology developer,transmutex.com,"Genève, Switzerland",,,,,,,False,278696098
1a1c6777-5ef9-44ed-b202-c0c5215e5d60,TransVoyant,Supply chain execution platform,transvoyant.com,"Alexandria, VA",,,,,,,False,1665219
4c33d5b0-5c3e-4d30-8c91-9847fb568d94,travertine,Carbon dioxide removal and industrial chemical production startup,,,,,,,,,False,Not in Affinity
bd4f6ff9-e98c-41ea-a9ca-bdc4c30113ea,travertine technologies,Electrochemical platform for sustainable fertilizer,,,,,,,,,False,Not in Affinity
7caf539e-86a0-462e-b0f4-9b16088cc2b3,TRAWA Film,Energy purchasing and management platform for SMBs,trawa.de,"Berlin, Germany","['Norrsken VC', 'Headline', 'Klarna co-founder Niklas Adalberth', 'Tiny VC', 'Alexandre Berriche', 'The Delta', 'Tobias Schütt', 'Speedinvest', 'Magnetic', 'Balderton Capital', 'AENU', 'TinyVC', 'Anna Alex', 'Kai Klapdor', 'Julian Teicke']",43.0,48.28,Series A,24000000.0,"['Max Lüddemann (Co-Founder & CTO): https://linkedin.com/in/max-l%C3%BCddemann-08b2319b', 'Robert Quick (Founder & COO/CFO): https://linkedin.com/in/robert-quick-b5a219101', 'David Budde (Co-Founder & CEO): https://linkedin.com/in/dbudde']",True,288708252
b7438a17-733b-442a-99c1-c25577ad1a6c,trax,Provider of computer vision and analytics solutions,,,,,,,,,False,Not in Affinity
a440e077-3c70-42a3-97ed-700bfb09a214,trayd,Construction payroll and compliance solutions provider,,,,,,,,,False,Not in Affinity
dcd6d7ae-2c88-4db1-9773-a996d7f7b3bf,TreaTech,Provider of hydrothermal gasification technology to convert waste streams into products,trea-tech.com,"Lausanne, Switzerland",,,,,,,False,151466602
883fc87f-6269-4a66-8004-74580c91d509,Trebellar,Smart building data platform,trebellar.com,"San Francisco, California","['Jetstream', 'Altcapital', 'Haystack', 'KFund']",16.0,-5.88,Seed,3500000.0,"['Diego Ferreiro Val (Co-Founder): https://linkedin.com/in/diervo', 'David Garcia Quintas (Co-Founder): https://linkedin.com/in/dgq']",True,284691069
d0a8aace-379f-4b02-8f7b-6c125a7a5265,tree energy solutions,Green hydrogen producer,,,,,,,,,False,Not in Affinity
51e2af03-0d6d-45ee-8fd3-7b0716a60d08,Tree.ly,Forest-protection projects across Europe,tree.ly,"Dornbirn, Austria","['PortfoLion Capital Partners', 'aws Gründungsfonds', 'Tyrolean Business Angel Network', 'Symbia VC']",28.0,75.0,Seed,5000000.0,"['Jodok Batlogg (Co-Founder and CEO): https://linkedin.com/in/jodok', 'Eva King (Founder): https://linkedin.com/in/eva-king', 'Christian Lutz (COO, Co-Founder): https://linkedin.com/in/christianlutz', 'Matthias Ehrhardt (Co-Founder): https://linkedin.com/in/matthiasdehrhardt']",True,282083105
716e759b-8138-43ae-82c2-bc3c2e74da02,TreeCard,Credit card startup that plants trees,treecard.org,UK,,,,,,,False,263733139
9f7d1df7-b531-41eb-a3b4-bfa107f56f10,treedots,B2B marketplace for reducing food waste,,,,,,,,,False,Not in Affinity
d32c1f54-b968-46ec-bbba-45e51d74f36a,treefera,Forest monitoring and data platform,treefera.com,"London, United Kingdom","['Concept Ventures', 'Greg Lavender', 'January Ventures', 'Twin Path Ventures', 'AlbionVC', 'Triple Point', 'Notion Capital', 'Albion VC']",43.0,53.57,Series B,30000000.0,"['Caroline Grey (Co-Founder & CRO): https://linkedin.com/in/greycaroline', 'Jonathan Horn (Founder & CEO): https://linkedin.com/in/jonathan-horn-4792075']",True,289167835
808147e5-32f1-4d3d-b26c-a0258e424be1,Treehouse,Residential EV charging installation platform,treehouse.co,"San Francisco, CA",,,,,,,False,268045488
88d69e89-98c6-40a9-8828-7706fc2140a1,treesplease games,Gaming platform for planting trees,https://www.treespleasegames.com/,,,,,,,,False,Not in Affinity
d93083f1-d3f6-4306-a40d-b97e61f96d5f,treeswift,Data-based forest monitoring system,,,,,,,,,False,Not in Affinity
1a1b6d80-2377-4396-965a-a1c6d720f648,Treet,Retail resale platform,treet.co,"San Francisco, California","['First Round Capital', 'Techstars', 'Bling Capital', 'Alante Capital', 'Interlace Ventures', 'Matchstick Ventures', 'BBG Ventures', 'V1.VC', 'BAM Ventures', 'Two Sigma Ventures']",34.0,17.24,Series A,10000000.0,"['Sonia Yang (Co-Founder): https://linkedin.com/in/soniay', 'Jake Disraeli (Co-Founder & CEO): https://linkedin.com/in/jakedisraeli']",True,263346555
2e600721-c17f-45b2-a1a6-d470eef4458c,Treetoscope,Precision irrigation platform,treetoscope.com,"Tel Aviv, Israel",,,,,,,False,282710915
c26aaedd-5840-40be-9899-bca5233b018a,trellis data,Machine learning platform,,,,,,,,,False,Not in Affinity
677bd8ee-7cb4-4fd4-b997-52381be99d15,tribaldata,Platform to help media and advertisers get to net zero,https://tribaldata.com/,,,,,,,,False,Not in Affinity
