id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
fac87904-7ca7-4c7c-92ff-757e27ab3f28,Degree Analytics,Optimize performance metrics in colleges,degreeanalytics.com,"Austin, TX",,,,,,,False,143640552
d3c94cac-27a0-4da8-9307-7823e3d0d911,dehaat,Agrotech company,,,,,,,,,False,Not in Affinity
d7c31d21-26f0-41a4-8f95-77da17727346,delft imp,Developing a nanocoating process to extend battery life,,,,,,,,,False,Not in Affinity
69d3e396-6144-4ec4-aa0b-6c039feb3779,Deliverect,Online order management platform,deliverect.com,"Ghent, Belgium",,,,,,,False,159740584
4798d515-898b-4327-96e2-dd9bb3951a9f,Delos Insurance Solutions,Property insurance for catastrophes platform,getdelos.com,"San Francisco, California","['DNX Ventures', 'IA Capital Group', 'Gallatin Point Capital', 'Red Dog Capital', 'Robert Glanville', 'Blue Bear Capital', 'Jonathan Crystal', 'Generation Space', 'Avanta Ventures', 'HSBC Asset Management', 'angel investors']",22.0,22.22,Series A,9000000.0,"['Kevin Stein (CEO): https://linkedin.com/in/kevin-stein-6186726', 'Shanna McIntyre (Co-Founder and Chief Data Officer): https://linkedin.com/in/shannamcintyre']",True,136324078
1c511a1f-5f25-434d-aa4c-b91c0ef0c88a,Delos Insurance Solutions,Assessing wildfire risks using satellite imagery and AI,getdelos.com,"San Francisco, California","['DNX Ventures', 'IA Capital Group', 'Gallatin Point Capital', 'Red Dog Capital', 'Robert Glanville', 'Blue Bear Capital', 'Jonathan Crystal', 'Generation Space', 'Avanta Ventures', 'HSBC Asset Management', 'angel investors']",22.0,22.22,Series A,9000000.0,"['Kevin Stein (CEO): https://linkedin.com/in/kevin-stein-6186726', 'Shanna McIntyre (Co-Founder and Chief Data Officer): https://linkedin.com/in/shannamcintyre']",True,136324078
5a55cdb8-3ea2-485e-bacb-e46c1a0d64dc,delta green,Grid stability software platform,,,,,,,,,False,Not in Affinity
3d90aa7d-1bf4-40c5-bd56-1a5bbd43d10d,Deltia,Platform that uses AI and computer vision to monitor manufacturing operations,deltia.ai,"Berlin, Germany","['Merantix', 'Cavalry Ventures']",27.0,3.85,Seed,4800000.0,"['Maximilian Fischer (Founder & CEO): https://linkedin.com/in/maximilianpfischer', 'Dr. Silviu Homoceanu (Founder & CTO): https://linkedin.com/in/dr-silviu-homoceanu-893b7a5']",True,289110226
106dd9b4-6596-4c23-9ffc-2fa78e741dbe,deluxe recycling,Plastics recycling company,,,,,,,,,False,Not in Affinity
1965e4ef-7896-40d4-86a1-14cd4b7bec18,demex,Risk transfer technology provider for climate and weather risk,,,,,,,,,False,Not in Affinity
7c19574d-e9b3-43b4-b3c7-b668742f1c50,Dendra Systems,Ecology data platform using AI and drones,dendra.io,"Canterbury, United Kingdom","['Airbus Ventures', 'Zouk Capital', 'Helium-3 Ventures', 'Understorey Capital', 'Aramco Ventures']",85.0,-10.53,Series B,15700000.0,,True,122502925
334f0b3b-b628-4a95-9a92-1941439c4857,DeNexus,Software for industrial cybersecurity risk,denexus.io,"Sausalito, California","['HCS Capital', 'Punja Global Ventures', 'Prosegur/SegTech', 'AXA XL']",50.0,-7.41,Series A,17500000.0,,True,228326902
1ef42c1f-e58b-4c48-840a-e964aba62b24,Density,Space analytics and people counting company,density.io,"San Francisco, CA",,,,,,,False,1718281
46951d1c-6b8b-4081-acb5-f8d140d40de7,department of science,Funding for AI innovations in electricity grid,,,,,,,,,False,Not in Affinity
cd266ddb-f732-4803-8b9f-00f1e23cecac,depoly,Plastics-to-raw-material recycling company,,,,,,,,,False,Not in Affinity
8f302aa7-2dfc-4ddc-8d45-01d72f1e6197,Descartes Labs,Geospatial analytics platform,descarteslabs.com,"Santa Fe, New Mexico","['Crosslink Capital', 'March Capital', 'Data Collective', 'Cultivian Sandbox', 'TenOneTen', 'ValueStream Labs', 'DataCollective', 'Union Grove Venture Partners (UGVP)', 'March Capital Partners']",23.0,-58.93,Series B,20000000.0,,True,1777583
c4b82412-7ffa-4228-a231-e623616e5887,Descartes Underwriting,Insurtech focused on climate risk modeling,descartesunderwriting.com,"Paris, France","['Blackfin Capital Partners', 'Cathay Innovation', 'Seaya Ventures', 'Mundi Ventures', 'BlackFin Capital Partners', 'Eurazeo', 'Highland Europe', 'Serena']",201.0,5.24,Series B,120000000.0,"['Tanguy Touffut (CEO & Co-founder | Entrepreneur in InsurTech): https://linkedin.com/in/tanguy-touffut-584b202', 'Sebastien Piguet (Co-founder and Head of Underwriting): https://linkedin.com/in/s%C3%A9bastien-piguet-31293627']",True,220362534
9e16425d-730d-46d0-9d1b-f4db2b7fd14c,Descycle,Metals recycling service provider,descycle.com,"London, UK",,,,,,,False,285898291
7818489d-1ade-45b2-b7a2-27c8ee77951b,destinus,Developer of liquid hydrogen-powered aircrafts,,,,,,,,,False,Not in Affinity
74b6d310-a6a5-42a3-bf66-53735ef1e9ba,Detect Technologies,A.I.-based SaaS company,detecttechnologies.com,"Chennai, India",,,,,,,False,128365442
02f30006-00d0-417f-ad45-404d575e9f5d,DetraPel,Sustainable coatings manufacturer,detrapel.com,"Boston, Mass.",,,,,,,False,161813402
389cbd48-0fcc-4eaf-ac6f-24dab32a3ef6,Deus Robotics,Warehouse robotics engineering and software development company,deusrobotics.com,"Kiev, Ukraine",SMRK VC,27.0,22.73,Seed,1500000.0,,True,290349004
20bb9611-eb51-40a5-a971-becb5d936482,DevEngine,Clean energy project development platform,devengine.dev,"New York, New York",Spring Lane Capital,9.0,12.5,,20000000.0,,True,294296996
7a9b7da9-94af-4678-ba12-ddbf74302072,Devtron Labs,Open source internal DevOps platform,devtron.ai,"Gurugram, India",,,,,,,False,265619784
8540e400-e831-4f14-9a97-b6e23d09cc4f,DexMat,Producer of carbon nanotube fibers and films,dexmat.com,"Houston, Texas","['Overture Ventures', 'Shell Ventures', 'several individuals', 'another global energy company', 'Climate Avengers']",17.0,-5.56,Seed,3000000.0,"['Francesca Mirri (Co-Founder): https://linkedin.com/in/francesca-mirri-95428128', 'Francesca Mirri (Co-Founder): https://linkedin.com/in/francesca-mirri-phd-95428128', 'Bryan Hassin (CEO): https://linkedin.com/in/bryanguidohassin', 'Dmitri Tsentalovich (Chief Executive Officer): https://linkedin.com/in/dtsentalovich']",True,223633753
e296694f-42a9-4b7a-bcff-ff43ea711b00,DG Matrix,Electric grid management services provider,dgmatrix.com,"Raleigh, North Carolina","['ABB', 'Cerberus Ventures', 'others', 'Clean Energy Ventures']",12.0,0.0,,20000000.0,Haroon Inam (Chief Executive Officer): https://linkedin.com/in/harooninam,True,291201311
9f75d198-eb88-447c-b714-0b38a1ab0742,dharaksha ecosolutions,Biodegradable packaging material manufacturer,https://dharakshaecosolutions.com/,,,,,,,,False,Not in Affinity
9f47bfa2-945e-4e47-9a0f-44de91e8b3a5,diagram,First climate tech venture fund,,,,,,,,,False,Not in Affinity
763a7980-86d5-4764-99c7-c2e52de85057,Differential Bio,AI-driven bioprocess optimization platform,differential.bio,"Munich, Germany",,,,,,,False,299985742
171c700f-569a-45c8-a7ec-597e61b7cf17,Digital Currency Group,Cloud data security company,dcg.co,"New York, New York",N/A,95.0,7.95,,150000000.0,,True,1791494
5a8ebf21-3073-48d9-8ae2-8b78fa56be63,Digestiva,Protein digestion enzyme technology developer,digestiva.com,"Davis, CA",,,,,,,False,280237164
f54ac699-4c47-4b46-937e-d5ffc960cdc2,digma,Designed to monitor and analyze code for risks,https://www.digma.ai/,,,,,,,,False,Not in Affinity
63a52251-25b2-4feb-820a-53604f722e46,dimension energy,Community solar development,,,,,,,,,False,Not in Affinity
b47d1dbe-0e15-4f61-bffd-2073631f7452,direct-c,Developing oil leak monitoring technology,,,,,,,,,False,Not in Affinity
7676891a-3f0b-4d1b-a5b4-7e6b39d2a780,DirectH2,Develop modular hydrogen systems,directh2.com,"Houston, Texas",,,,,,,False,301852223
38dbc0c9-fde5-403b-a032-b006809921ea,Discord,Communication platform for gamers,discord.com,"San Francisco, California","['Sony Interactive Entertainment', 'AIkido Pharma Inc']",1815.0,-0.22,Other,,,True,262671633
47a25f7f-b9bb-4d0e-9f07-7ab9e89edad6,Dishcraft Robotics,Cloud dishwashing service,dishcraft.com,"San Carlos, CA",,,,,,,False,78855410
979b1aaf-6378-4fcc-acbd-0bff077bef4d,Dispatch Goods,Reusable food container marketplace aiming to reduce plastic in food delivery,dispatchgoods.com,"San Francisco, California","['Incite Ventures', 'Precursor Ventures', 'Bread and Butter Ventures', 'Congruent Ventures', 'Berkeley SkyDeck', 'First Course Capital', 'The Community Fund']",24.0,0.0,Seed,3700000.0,"['Lindsey Hoell (Chief Executive Officer): https://linkedin.com/in/lindsey-hoell-56217765', 'Jessica Heiges, PhD (Co-founder and Chief Sustainability Officer): https://linkedin.com/in/jessica-heiges']",True,224658431
45bd72f8-3c0e-4b56-bb00-68387a2e633d,dispersa,Waste-derived biosurfactants developer,,,,,,,,,False,Not in Affinity
b17a8731-c72e-4551-b329-99b3c4759404,Ditto,Distributed data platform developer,ditto.com,"San Francisco, California","['National Vision', 'August Capital', 'Lenskart', 'Friends & Family Capital', 'Fundrise', ""Thomas Tull's U.S. Innovative Technology Fund (USIT)"", 'Top Tier Capital Partners', 'True Ventures', 'Amity Ventures', 'Advance Venture Partners', 'Acrew Capital', 'Internet Initiative Japan (IIJ)']",110.0,5.77,Series B,82000000.0,"['Kate Doerksen (CEO, Cofounder): https://linkedin.com/in/katedoerksen', 'Sergey Surkov (CTO and Cofounder): https://linkedin.com/in/sergeysurkov', 'Dmitry Kornilov (Cofounder and CTO): https://linkedin.com/in/dmitrykornilov']",True,1547859
6387bdcb-0041-422f-bd6f-4ff8967c5f91,Divert,Data-enabled waste diversion platform,divertinc.com,"Dayton, Ohio",U.S. Small Business Administration.,146.0,-3.95,PPP Loan,350000.0,"['Shane Eten (Founder and Board of Directors): https://linkedin.com/in/seten', 'Nick Whitman (Co-Founder & President): https://linkedin.com/in/nlwhitman', 'Ryan B. (CEO): https://linkedin.com/in/divertfounder']",True,197479295
dc2be080-0f35-422a-846f-b47b97999ccd,divigas,Startup developing membranes for hydrogen separation,,,,,,,,,False,Not in Affinity
e22f5a1f-cc78-4eaf-b4dc-5643a46357a6,Divirod,Flood management and water risk analytics company,divirod.com,"Valmont, Colorado","['Thin Line Capital', 'GHD', 'TDK Ventures', 'TDK Ventures Inc.']",20.0,-16.67,Other,3600000.0,"['Javier Marti (CEO and Founder): https://linkedin.com/in/javiermarticanales', 'Adam Wilson (Founder, Head of Product): https://linkedin.com/in/eulersbestfriend']",True,224026597
2c7fc57e-dd02-41e5-9321-063bd49a0d89,DNA Script,Enzymatic DNA synthesis technology developer,dnascript.com,"Paris, France",,,,,,,False,131594248
a1ffe70b-d7a2-4378-8d2f-e44f2888e4be,Do Good Foods,Food-waste elimination startup,dogoodfoods.com,"None, None","Nuveen, LLC",8.0,-11.11,Other,169000000.0,"['Justin Kamine (Co-Founder - Co-CEO): https://linkedin.com/in/justin-kamine-3b721b17', 'Hal Kamine (Founder and Executive Chairman): https://linkedin.com/in/hal-kamine-32663212', 'Matthew Kamine (Co-Chief Executive Officer / Co-Founder): https://linkedin.com/in/matthew-kamine-34058a8a']",True,283497045
53f07737-a0a5-48b8-b6dc-d65b9bdb2e83,Doconomy,Climate impact-focused credit card startup,doconomy.com,"Stockholm, Sweden","['Ålandsbanken', 'CommerzVentures', 'Mastercard', 'Wiklöf Holding', 'S&P Global', 'Motive Ventures', 'UBS Next', 'PostFinance']",59.0,-22.37,Series B,34000000.0,"['Helena Mueller (Co-founder / Chairwoman / Åland Index Solutions Lead): https://linkedin.com/in/muellerhelena', 'Mathias Wikström (Chief Executive Officer): https://linkedin.com/in/mathiasw1', 'Fredrik Lagerträd (CTO / Co-Founder): https://linkedin.com/in/fredrik-lagertr%C3%A4d-b2855445', 'Nathalie Green (Co-founder & Head of Consumer Business/DO): https://linkedin.com/in/nathalie-green-6092922', 'Rasmus Keger (Creative Director & Co-Founder FARM): https://linkedin.com/in/keger']",True,223145188
ea570168-3b3f-4dc9-9555-c653ae310ffe,domatic,Building power and automation system,,,,,,,,,False,Not in Affinity
90582614-c95d-4700-a8d9-0e9d37e32721,domna,Help landlords implement retrofits and upgrades for energy-inefficient buildings,https://www.domna.com/,,,,,,,,False,Not in Affinity
9e0bf7ee-c4c9-484f-92d7-143316b47380,Doppler,Data encryption and management platform,doppler.com,"Covina, California",CRV,31.0,0.0,Series A,20000000.0,"['Brian Vallelunga (Founder): https://linkedin.com/in/vallelungabrian', 'Thomas Piccirello (Co-Founder and CTO): https://linkedin.com/in/piccirello']",True,219932110
b4cd7175-06eb-4ebc-a837-1c075848981c,DOPS Recycling Technologies B.V.,Direct Carbon Immobilization technology,dops-rt.com,"Alkmaar, Netherlands",,,,,,,False,286682703
548db332-1ea8-4c4e-bca3-93b76f6f1a0d,dott,Electric bike and scooter startup,ridedott.com,"Amsterdam, Netherlands","['Invest-NL', 'Sofina', 'Axel Springer Digital Ventures', 'angel investors', 'DN Capital', 'FJ Labs', 'Aberdeen Standard Investments', 'Felix Capital', 'Expon Capital', 'Naspers', 'U-Start Club', 'EQT Ventures', 'McRock Capital', 'Quadia in partnership with Degroof Petercam', 'abrdn', 'Prosus Ventures', 'Estari', 'various angel investors']",299.0,-2.92,Series B,70000000.0,,True,213998971
27b3534d-cbd5-481b-a00e-2442975a598d,Downforce Technologies,Soil organic carbon measurement business,downforce.tech,"Oxford, United Kingdom","['Equator VC', 'Tiverton Agriculture Impact Fund', 'Perivoli Innovations', 'Clean Energy Finance Corporation', 'Dragonfly Enviro Capital']",31.0,3.33,Other,4200000.0,Ida Kubiszewski (Chief Executive Officer): https://linkedin.com/in/idakub,True,281818961
f2726706-6e95-45f8-b6b8-aa0e49fadbb2,Doxel.AI,Platform for tracking construction site project progress,doxel.ai,"Redwood City, CA",,,,,,,False,99389053
ddc93691-bf9c-4310-8133-ba21a9345f29,Dreamfarm,Plant-based cheese developer,dreamfarm.com,"Parma, Italy",,,,,,,False,219948399
f431bf14-d75f-4382-80a4-850afcfcd561,DREM,Heat pump installation business,drem.se,"Stockholm, Sweden","['Peak', 'Peak, by Founders', 'Futurum Ventures', 'Redstone']",36.0,33.33,Other,1071750.0,"['Babak Tighnavard (CEO & Co-founder): https://linkedin.com/in/babak-tighnavard-5b179214', 'Hannes Palm (COO and Co-founder): https://linkedin.com/in/hannespalm']",True,292066666
94bcd37d-8bdd-475d-9296-3097052955c1,Driftwood Energy,Ships that make and transport green hydrogen,driftwoodenergy.com,"Hertford, U.K.",,,,,,,False,278550094
dffb5d2f-9b50-4e80-b8ff-0bb57fbb1fc3,Drishti Technologies,AI-powered video analytics company for factory floors,drishtitech.ai,"Mountain View, USA",,,,,,,False,300618115
f3bbe4c6-4593-4a62-adfb-66c85ff7856a,driveco,EV charging stations provider,,,,,,,,,False,Not in Affinity
7a2e137a-505c-4a8b-bff8-36685630ca53,DRONAMICS,Long-range drone cargo service,dronamics.com,"Sofia, Bulgaria",,,,,,,False,1725248
c63e5496-8623-401c-b6b2-6ae91d69ac00,dronebase,Aerial data analytics company,,,,,,,,,False,Not in Affinity
d585a145-b307-4007-ac4d-f1c2c301dd3e,DroneDeploy,Enterprise-grade drone data company,dronedeploy.com,"San Francisco, California","['Bessemer Venture Partners', 'AirTree', 'AngelPad', 'Uncork Capital', 'Angelpad', 'Emergence Capital', 'Scale Venture Partners', 'Energize Ventures', 'Invenergy Future Fund', ""Rory O'Driscoll"", 'High Alpha Capital', 'DFJ', 'SoftTech VC', 'SoftTech', 'Redpoint', 'DataCollective']",238.0,-2.46,Late Stage,50000000.0,"['Jono Millin (Founder): https://linkedin.com/in/jonomillin', 'Nicholas Pilkington (CTO and Founder): https://linkedin.com/in/nicholaspilkington', 'Athena Levitch (Co-Founder .ORG): https://linkedin.com/in/athenalevitch', 'Mike Winn (Founder & CEO): https://linkedin.com/in/mikewinn1']",True,1616670
1228f749-d059-4e7b-916c-39a1e0df7d7d,DroneSeed,Using drones to reforest after wildfires,droneseed.com,"Seattle, WA","['Ashley Mayer', 'Gaingels', 'Flight.vc', 'DBL Partners', 'Marc Tarpenning', 'Seven Seven Six', 'Resilience Reserve', 'Rob Ness Syndicate', 'Social Capital', 'HBS Lady Angels', 'Spero Ventures', 'Massive', ""Julia Lipton's Awesome People Ventures"", 'Coalition angels', ""Marc Benioff's TIME Ventures"", 'Tobi Lutke', 'Drone.vc']",109.0,,Series A,36000000.0,"['Grant Canary (CEO): https://linkedin.com/in/grantcanary', 'Ben Reilly (Cofounder / CTO): https://linkedin.com/in/ben-reilly-8a06489']",True,2185172
ab05a230-ff38-429f-9086-32f0e9ccb02b,Drop Mobility,Electric micro-mobility solutions developer,dropmobility.com,"Toronto, Canada",,,,,,,False,206274604
832eb167-076f-4b56-a573-0a18ec64e13d,Dropzone AI,Autonomous alert investigation platform for security operations,dropzone.ai,"Seattle, WA",,,,,,,False,291988335
b2858a92-dc42-47aa-bc62-89c1cb65f4bc,Dryad,Early wildfire detection technologies,dryad.co,"Berlin, Germany",,,,,,,False,287799301
d852ffe7-6ba5-4e31-9f68-c7c731be16a7,Dryad Networks,Provider of sensor networks for wildfire detection,dryad.net,"Eberswalde, Germany","['Semtech', 'ISAR AG', 'Marc Benioff’s TIME Ventures', 'Brandenburg Kapital', 'STIHL Digital', 'LEAG', 'eCAPITAL', 'Toba Capital', 'ProFIT Brandenburg', 'Investitionsbank des Landes Brandenburg', 'First Imagine!']",60.0,17.65,Other,6829893.0,"['Eike Marx (Co-Founder): https://linkedin.com/in/eikemarx', 'Marco Boenig (Co-Founder): https://linkedin.com/in/marco-boenig-0646baba', 'Carsten Brinkschulte (Co-founder and CEO): https://linkedin.com/in/brinkschulte', 'Ben Banerjee (Co-Founder & SVP; Worldwide Sales): https://linkedin.com/in/ben-banerjee-9738712', 'Cherian Mathew (Co-Founder): https://linkedin.com/in/cherianm']",True,263505863
a78561bc-9ae8-41de-89d8-2c7cda2b3e96,Dunia,AI-driven materials discovery platform,dunia.ai,"Berlin, Germany","['others', 'Kindred Capital', 'redalpine', 'angel investors', 'EIC', 'Pace Ventures', 'Elaia']",22.0,144.44,Series A,11500000.0,"['Marcus Tze-Kiat Ng (Co-Founder & CTO): https://linkedin.com/in/marcus-tze-kiat-ng-a4b82499', 'Ahmed S. M. Ismail (Co-Founder): https://linkedin.com/in/asmismail', 'Alexander Hammer (Co-Founder and Managing Director): https://linkedin.com/in/alexander-hammer-a71849131']",True,287587428
93c7a1a3-041c-4f41-8cc4-d13dfaabf525,Dunya Analytics,Software for biodiversity risk management,dunya-analytics.com,"Wilmington, DE",,,,,,,False,290604889
b06b8702-2280-4d1b-88f7-2b434e6d3d29,durin,Develops autonomous drilling systems for mining,https://durin.com/,,,,,,,,False,Not in Affinity
e65a5b96-6507-49bc-999b-c39c26375495,Dusty Robotics,Construction robotics company,dustyrobotics.com,"Mountain View, California","['Baseline Ventures', 'Cantos Ventures', 'Root Ventures', 'Cantos', 'Scale Venture Partners', 'NextGen Venture Partners', 'Canaan Partners']",74.0,-11.9,Series B,45000000.0,"['Philipp Herget (Founder / CTO): https://linkedin.com/in/pherget', 'Mamuka Grigolia (Founder Advisor): https://linkedin.com/in/mamukagrigolia']",True,163283898
4a6d3ab4-aecb-44e6-80dd-25359ce0829b,Dvele,Housing technology company offering all-electric modular homes,dvele.com,"La Jolla, CA",,,,,,,False,203275572
db64ee15-bf14-46a8-80c7-57badc500b56,dvx,Startup incubator focusing on clean technology,https://dvx.com/,,,,,,,,False,Not in Affinity
f4116cc3-029a-448f-ab36-c89e560f3cd9,dyna robotics,AI-powered robots developer,,,,,,,,,False,Not in Affinity
84b2c7f0-bd78-4057-9630-9ddc3dce9c33,Dynamhex,Energy and carbon footprint software startup,dynmhx.io,"Baltimore, Maryland","['Intelis Capital', 'KCRise Fund']",6.0,-14.29,Seed,1500000.0,Sunny Sanwar (Founder): https://linkedin.com/in/sunny-sanwar,True,221025680
b08d6500-a55a-40b0-b333-4fc5e1667dee,Dynamon,Data analytics and simulation tools software company for commercial transport and logistics,dynamon.co.uk,"Chilworth, United Kingdom",bp Ventures,26.0,13.04,Series A,4000000.0,"['Angus Webb (CEO & Founder): https://linkedin.com/in/angus-webb-89ba6438', 'David Watchus (Non-Executive Chairman): https://linkedin.com/in/david-watchus']",True,204054514
a1f45fb1-ebd5-4b90-923d-14fb197de0e3,Dynelectro,Solid-oxide electrolyzer developer,dynelectro.com,"Copenhagen, Denmark",,,,,,,False,294142983
274d16c4-8d26-4045-9554-c903ab9810fb,dynolt technologies,Power electronics solutions for fast charging manufacturer,,,,,,,,,False,Not in Affinity
fac49872-74be-47cf-829c-cf1bf07e55fb,DYPER,Maker of eco-conscious diapers,dyper.com,"Scottsdale, AZ",,,,,,,False,225074072
4090cf11-7e8f-4a84-b698-0f88a41f4393,e daddy,Two-wheel EVs,,,,,,,,,False,Not in Affinity
7cb5b41a-bbcd-4ba1-8d5a-87d5d2df12fc,e-Mission Control,Provider of low-carbon fuel programs for electric fleets,e-missioncontrol.com,"Sacramento, California",Skyview Ventures,28.0,8.0,Series A,3000000.0,,True,278332400
c31ef1bc-97f9-4d87-8c63-7eb31ffc061e,E-Mobilio,EV recommendation and buying marketplace,e-mobilio.de,"None, Germany","['Gateway Ventures', 'Wi Venture', 'seed+speed Ventures', 'SET Ventures', 'Übermorgen Ventures', 'German family office zwei.7']",53.0,8.16,Series A,9500000.0,"['Denis Reichel (Founder & Managing Director): https://linkedin.com/in/denisreichel', 'Ralph Missy (Founder & CEO): https://linkedin.com/in/ralph-missy-a07059186']",True,296073507
c5e39413-3d7c-42e6-bf61-f6da7bd6cc87,e-peas,Energy harvesting startup,e-peas.com,Belgium,,,,,,,False,132105009
bd85239b-bfac-43b7-92db-880fc4f12d6f,e-zinc,Energy storage innovator,,,,,,,,,False,Not in Affinity
1ce3f7af-4294-4161-b9a3-85a6bf1b567e,e.GO Mobile,Electric vehicles manufacturer,e-go-mobile.com,"Aachen, Germany",,,,,,,False,124899032
8e659f6f-b1b3-48e8-96c2-36435830938c,e2 Companies,Supplies battery and energy management systems to data centers,e2companies.com,"Bonita Springs, FL",,,,,,,False,291697448
f1e67ac2-193a-4c6f-b90e-914389339f50,E3 Lithium,Lithium extraction from oilfields service provider,e3lithium.ca,"Calgary, Canada",,,,,,,False,291702859
5dd4eaf4-a3a3-451e-b560-ab630eb638fb,E3 Metals,Company extracting lithium from old oilfields,e3metalscorp.com,Canada,,,,,,,False,146841757
d6e77fb1-d8a3-4896-bede-98b4a0eb8eb1,e8,Emerging cleantech enterprises,,,,,,,,,False,Not in Affinity
0e556678-c9bb-473d-8200-d103b1c703d0,Eagle Genomics,Microbiome R&D sustainability platform,eaglegenomics.com,"Cambridge, United Kingdom",,,,,,,False,1569742
50b13d90-b757-4e34-8b92-120dcf402e30,eAgronom,Helping farmers adopt sustainable farming practices,eagronom.com,"Tallinn, Estonia","['Andres Kull', 'Aivar Berzin', 'IronWolf Capital', 'Martin Tajur', 'Trind Ventures', 'SuperAngel VC', 'Swedbank AB', 'Black Pearls VC', 'ZGI Capital', 'Icos Capital', 'Soulmates Ventures', 'Yolo Investments', 'Iron Wolf Capital', 'Ragnar Sass', 'TMT Investments', 'United Angels VC', 'Cats.VC', 'Andrus Purde', 'Trind VC', 'SmartCap Green Fund']",68.0,-5.56,Series A,10000000.0,"['Robin Saluoks (CEO): https://linkedin.com/in/robin-saluoks-097487a7', 'Stenver Jerkku (FOUNDER | Chief Blockchain Officer): https://linkedin.com/in/stenver-jerkku-58003188', 'Adam Mikołajczak (CEO eAgronom Poland): https://linkedin.com/in/adam-miko%C5%82ajczak-725592a8', 'Ella Käi-Edo (CEO of eAgronom Estonia): https://linkedin.com/in/ellakai']",True,152148211
