id,name,tagline,domain,Location,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),Investors,LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
5b3a55a1-b5c7-40fc-be83-2bb9605b348e,thorizon,Molten salt reactor technology using nuclear waste as fuel,,,,,,,,,False,Not in Affinity
133d1435-5dd8-455a-8a5c-ef13ae3e034a,thought machine,Cloud-based banking software firm,https://thoughtmachine.net/,,,,,,,,False,Not in Affinity
783e685b-b09e-414f-b9bd-fe775c04a754,thoughttrace,Contract analytics software provider,,,,,,,,,False,Not in Affinity
7a6a394d-399e-4fbb-b4e6-646b048ce427,three-sixty aquaculture,Sustainable land-based prawn farm,https://360aquaculture.com/,,,,,,,,False,Not in Affinity
5bde3d47-c44f-49e7-884b-ad33e01bec63,threekit,Augmented reality company focused on e-commerce,https://www.threekit.com/,,,,,,,,False,Not in Affinity
61760d9a-c28e-4eca-8a7c-ae18b2cb2a9e,thrilling,E-commerce platform for second-hand stores,,,,,,,,,False,Not in Affinity
fd722a5f-8bfb-4df0-8156-4338fc148f99,thruwave,Developer of 3D millimeter wave imaging for supply chain and logistics,,,,,,,,,False,Not in Affinity
6f386001-cdf3-4127-914f-b32f00d400ec,thryve,Carbon project development platform,,,,,,,,,False,Not in Affinity
ebdbd672-2ad1-40ee-a7b7-6bff62839b75,thryve.earth,Platform for nature-based carbon projects,https://thryve.earth/,,,,,,,,False,Not in Affinity
29723e20-28a7-4813-a82f-cf20c4aebfd0,tibber,Company seeking to make electricity cheaper and greener,https://tibber.com/,,,,,,,,False,Not in Affinity
8d02eb24-d88d-4e96-9655-96d48c4c90ab,tibo energy,Provider of energy management software,https://www.tibo.energy/,,,,,,,,False,Not in Affinity
75fd3d50-d11b-4561-99c6-032b97f72331,tickr,Investing app in the ESG space,https://www.tickr.com/,,,,,,,,False,Not in Affinity
4340bff7-714c-46a9-a6c3-70703d8a4358,tidal,AI and computer vision product for salmon farmers,,,,,,,,,False,Not in Affinity
824cf68d-cc40-45bf-97a3-01e3d06c996c,tidal metals,Make magnesium from saltwater,,,,,,,,,False,Not in Affinity
dc659e7b-66ac-400a-bc06-71db58fd73f2,tidal vision,Turns crab shells into biodegradable chitosan,https://www.tidalvision.com/,,,,,,,,False,Not in Affinity
314f4649-a4b1-4ee5-b299-a8cec8d6d1b8,tidelift,Solutions provider for open source software supply chain resilience,https://www.tidelift.com/,,,,,,,,False,Not in Affinity
a8c3ca55-c960-40d6-a0c5-145640bc4071,tier,Electric scooter startup,https://www.tier.app/,,,,,,,,False,Not in Affinity
e001dd9c-4312-492b-a591-25cde0bc3eac,tier mobility,Provider of micro-mobility solutions,https://tier.app/,,,,,,,,False,Not in Affinity
2ed0829b-ccb0-430b-b9c1-699d66ea4091,tierra biosciences,AI-guided protein synthesis platform,https://www.tierrabiosciences.com/,,,,,,,,False,Not in Affinity
c165b986-6026-4401-aeb7-fa505ca7c1da,tigergraph,Scalable graph database for the enterprise,,,,,,,,,False,Not in Affinity
c75d2318-f527-473c-a98e-740cb9bae693,tigo energy,Solar and energy storage solutions,https://www.tigoenergy.com/,,,,,,,,False,Not in Affinity
e2f51574-2fcd-4fcd-a377-c6e2566ddd85,tinybird,Software developer that builds data products,https://tinybird.co/,,,,,,,,False,Not in Affinity
79c74e53-3398-4020-b93f-4c9515cddd98,tipa,Compostable packaging startup,,,,,,,,,False,Not in Affinity
cdfdd890-9f6c-4365-92ec-4b634ff7c02b,tirex transmission,EV charging startup,,,,,,,,,False,Not in Affinity
5690a818-4646-4bf5-b166-539f847ba919,tive,Supply chain visibility and insights company,https://tive.com/,,,,,,,,False,Not in Affinity
12b59231-81c7-4a9d-91be-89e2f6429f35,toffeeam,Software design company for green manufacturing,,,,,,,,,False,Not in Affinity
a70d7b27-1a75-4a6c-9bfb-5a91e9612f7c,togal.ai,Construction software company,,,,,,,,,False,Not in Affinity
7a56271a-3e6c-4f3c-beaa-8b5f272c7b6a,tokamak energy,Develop tokamaks for nuclear fusion,https://tokamakenergy.co.uk/,,,,,,,,False,Not in Affinity
920c476c-899b-48c8-9184-017651e38c89,tomato jos,Agro-processing venture focused on local production of high-quality tomato paste,,,,,,,,,False,Not in Affinity
8faa7033-068b-49ed-9c38-57f9b4f0778b,tomorrow farms,Sustainable food-tech company,,,,,,,,,False,Not in Affinity
4d5e1db8-ee89-41a4-a593-aebd338b2107,tomorrow.io,Weather intelligence platform,https://www.tomorrow.io/,,,,,,,,False,Not in Affinity
5a0af2b3-e44f-45d8-b1a5-571b01980467,too good to go,Startup combating food waste,https://toogoodtogo.com/en-us,,,,,,,,False,Not in Affinity
ffc969c3-2365-4462-8fa5-8fc94fe018ac,topanga,Reduce food waste and packaging costs,,,,,,,,,False,Not in Affinity
40730fed-f0e1-49eb-a70d-266f70678ed7,tophat,Low-carbon modular housing company,https://www.tophat.com/,,,,,,,,False,Not in Affinity
2e887ae9-bc35-42d0-bd84-454b3621c7b5,topl,Blockchain platform helping companies prove ethical and sustainable supply chains,https://topl.co/,,,,,,,,False,Not in Affinity
39cecaa4-03f7-4637-91c1-abd15c91a11d,topolytics,Verifiable data platform for waste,,,,,,,,,False,Not in Affinity
32ea4c14-f768-4b2c-9384-d317260eafcf,torch,Digital freight network focused on short-haul trips,https://www.torch.com/,,,,,,,,False,Not in Affinity
69d095eb-f2b0-4098-9a3d-21c7e4e24afe,torev motors,Axial flux electric motors maker,,,,,,,,,False,Not in Affinity
0a5efd62-7a8b-462c-be2e-3d31f429d057,tortoise acquisition ii,Energy-focused SPAC,,,,,,,,,False,Not in Affinity
b58e8291-147b-477a-a878-a90d6f186137,tortuga agtech,Farming robotics company,https://www.tortugaagtech.com/,,,,,,,,False,Not in Affinity
eb403cbe-caf0-4788-9226-57e18a8fc7fc,torus,Manufacturer of energy storage and management products,,,,,,,,,False,Not in Affinity
4c5b4935-a86f-4dbd-8043-947521a01feb,toyota ventures,Investment firm,,,,,,,,,False,Not in Affinity
ecab1ac3-987a-44e6-bf8e-afabc27991ff,tozero,Recover valuable materials from lithium-ion batteries,,,,,,,,,False,Not in Affinity
0d877495-376c-4a76-a178-ff51821688dc,tpg,Climate-focused private equity infrastructure fund,,,,,,,,,False,Not in Affinity
94ad289e-aeaf-4f6d-9b2d-04d70a7b3538,tpg rise climate,Digital energy platform active in 18 countries,https://www.tpg.com/,,,,,,,,False,Not in Affinity
040593dc-d3ed-41e8-affa-cc699846fa11,traace,Emissions traceability and management platform,,,,,,,,,False,Not in Affinity
4a887772-f2a5-484a-bada-b827862a91c8,trace,Carbon management platform,,,,,,,,,False,Not in Affinity
a479999a-2607-4e47-9064-f714d5555584,trace genomics,Soil testing kits,https://tracegenomics.com/,,,,,,,,False,Not in Affinity
1aa6bb21-3974-43f4-8731-0d90b2378bb1,trace midstream,Developing carbon capture and sequestration assets,,,,,,,,,False,Not in Affinity
912f0564-7992-4b72-8e07-d11956ac19fc,traceless materials,Turns agricultural leftovers into plastic alternatives,https://www.traceless.eu/,,,,,,,,False,Not in Affinity
655159ba-7be8-4375-aa12-8ba27657bfb8,tracer,Data intelligence platform,https://www.tracer.com/,,,,,,,,False,Not in Affinity
2237f388-c8f5-4b80-96c1-e977e9a2d1e6,track3d,AI platform for the construction industry,,,,,,,,,False,Not in Affinity
45538c3c-2b8f-45e2-8209-4967e01cbdde,tract,Software for agriculture supply chain transparency,https://tract.com/,,,,,,,,False,Not in Affinity
d5ffe291-41df-4039-86ba-250d56e543f0,tractian,Industrial monitoring platform,https://tractian.com/,,,,,,,,False,Not in Affinity
9af5f4d2-6dd6-4bae-9c4e-e0c728e803ac,tradespace,AI-powered IP management platform,,,,,,,,,False,Not in Affinity
52c94bc0-8a32-4c80-aa2b-03c03b5f53a8,tradeverifyd,AI-powered supply chain risk management,,,,,,,,,False,Not in Affinity
6aa7a99c-ebcd-488f-af62-14947eaa611a,tradim,Providing waste collection and management software,https://www.tradim.com/,,,,,,,,False,Not in Affinity
92ac91ee-0c41-42e5-8682-22f5d5400550,trala,Music education software teaching violin,https://trala.com/,,,,,,,,False,Not in Affinity
cc322cd4-d95a-4530-ac16-db5a8de65183,transaera,Manufacturing energy-efficient air conditioning systems,https://www.transaera.com/,,,,,,,,False,Not in Affinity
d3697ffa-fd7b-4b66-9506-9d921c0a57a0,transcend,Data privacy infrastructure company,https://transcend.io/,,,,,,,,False,Not in Affinity
e44149d2-8e57-4f79-8858-53ad17da325d,transect,Environmental risk for energy and infrastructure,,,,,,,,,False,Not in Affinity
e7482157-0d0d-4bc1-be53-34b3d3cdbbd9,transficc,E-trading platform,https://www.transficc.com/,,,,,,,,False,Not in Affinity
e0128367-3336-40c4-afa5-6220bcfc4000,transition,Venture capital firm,,,,,,,,,False,Not in Affinity
e8a5e0cb-dde5-49a3-abe3-4b6d815ed730,Transmutex,Nuclear waste transmutation technology developer,transmutex.com,"Genève, Switzerland",,,,,,,False,278696098
f2eb2d16-4eba-4630-8dba-ccc772bcf765,TransVoyant,Supply chain execution platform,transvoyant.com,"Alexandria, VA",,,,,,,False,1665219
d7a85149-c7ba-4a85-a31e-f1c38a179442,Trapview,Pest monitoring and forecasting company,trapview.co,Slovenia,,,,,,,False,280308404
824882d4-5807-4405-b7b4-680955bb684b,travertine technologies,Helps critical element producers remove environmental waste and carbon emissions,,,,,,,,,False,
e7844d58-7114-4108-8cf8-35c4f8aa98ba,TRAWA Film,Sustainable electricity procurement platform,trawa.de,"Berlin, Germany",43.0,48.28,Series A,24000000.0,Julian Teicke,David Budde (Co-Founder & CEO): https://linkedin.com/in/dbudde,True,288708252
4f4a6b3c-225f-4afb-ab97-e4481aaff240,trax,Provider of computer vision and analytics solutions,,,,,,,,,False,Not in Affinity
fd3ae510-f76b-40bb-90c8-3c84e9a727c3,trayd,Construction payroll and compliance solutions provider,,,,,,,,,False,Not in Affinity
d26f4ceb-c481-47c4-a01d-0498b0389763,treatech,Provider of hydrothermal gasification technology to convert waste streams into products,,,,,,,,,False,Not in Affinity
19c3616c-65af-42f5-b044-402787252007,trebellar,Smart building data platform,,,,,,,,,False,Not in Affinity
3f4f41ed-0ed8-479d-a60f-6f12edd42717,tree energy solutions,Green hydrogen producer,,,,,,,,,False,Not in Affinity
25a8116d-2142-4538-b56c-46dd93060549,tree.ly,Forest-protection projects across Europe,https://tree.ly/,,,,,,,,False,Not in Affinity
ac62b03b-f75d-4799-a676-4d9043743736,treecard,Credit card startup that plants trees,https://treecard.org/,,,,,,,,False,Not in Affinity
b829c8d7-1174-4c8a-bb9d-1df01566ad45,treedots,B2B marketplace for reducing food waste,,,,,,,,,False,Not in Affinity
aacf1f93-5fc4-49fc-8051-cff8eddcc897,treefera,AI-enabled data platform for reporting nature-based assets,https://treefera.com/,,,,,,,,False,Not in Affinity
d8de7277-e7a8-47fb-bfa6-44e0b0623198,treehouse,Residential EV charging infrastructure developer,https://www.treehouse.com/,,,,,,,,False,Not in Affinity
1287640a-7820-4ab2-89e2-c437c502bfca,treesplease games,Gaming platform for planting trees,https://www.treespleasegames.com/,,,,,,,,False,Not in Affinity
8d566c09-fefe-4e68-a0a9-487ea3d1fe4c,treet,Retail resale platform,,,,,,,,,False,Not in Affinity
34ca3dc4-f497-478d-9011-87ae4a1678b4,treetoscope,Irrigation management company for crops,https://www.treetoscope.com/,,,,,,,,False,Not in Affinity
0039ce9b-3f19-4a27-bac5-ee5e495dc1fe,trellis data,Machine learning platform,,,,,,,,,False,Not in Affinity
ea706b48-75aa-4c41-b4eb-ceac48a33ef7,tribaldata,Platform to help media and advertisers get to net zero,https://tribaldata.com/,,,,,,,,False,Not in Affinity
6cd76e37-c4c2-4085-8ff7-8239d3907be0,trio mobil,IoT-powered safety and efficiency systems,https://www.triomobil.com/,,,,,,,,False,Not in Affinity
b8239578-90f1-4f11-a308-607e415f1580,triplebar,Biomaterials discovery platform,,,,,,,,,False,Not in Affinity
855e91a7-c4e1-48aa-8454-41acfa499215,triplew,Startup producing biodegradable plastic from food waste,https://triplew.com/,,,,,,,,False,Not in Affinity
b70729a1-d8f5-4cf4-890d-a997bdae2bd6,triton anchor,Offshore wind turbine anchor developer,https://www.tritonanchor.com/,,,,,,,,False,Not in Affinity
aa63f72f-0142-4607-a8af-38b47cdc5bae,triumvirate environmental,Sustainable environmental solutions provider,,,,,,,,,False,Not in Affinity
2b1f68b4-ab2e-4a21-8141-941a3cb79c35,troes,Modular battery energy storage systems provider,,,,,,,,,False,Not in Affinity
9bf2e057-ddae-42c4-939a-b726ed7bcc9b,trojan energy,On-street EV charging provider,https://trojan.energy/,,,,,,,,False,Not in Affinity
11cc149c-de77-47f5-b614-e5fd7f93cabb,tropic bioscience,Ag-tech company focused on tropical crops,https://tropicbioscience.com/,,,,,,,,False,Not in Affinity
c8e417bb-8629-4a95-9622-29d102ce6478,tropic biosciences,Utilizing innovative gene-editing technology to address commercial crop challenges,https://tropicbiosciences.com/,,,,,,,,False,Not in Affinity
c6e0bc16-a3ce-476e-befa-1501cef6e1be,trove,E-commerce infrastructure company powering circular shopping,,,,,,,,,False,Not in Affinity
949e8f2a-0485-4bda-8cfd-4c3e0aba7c25,trucklabs,Trucking decarbonization solutions provider,https://trucklabs.com/,,,,,,,,False,Not in Affinity
da23def7-80b6-40d1-9875-b206f729e6e2,trucks venture capital,Invest in pre-and seed deals focused on transportation,,,,,,,,,False,Not in Affinity
1875e831-a317-47ae-9b30-88defc08b084,true anomaly,Space security and sustainability company,https://www.trueanomaly.com/,,,,,,,,False,Not in Affinity
76d4ec6f-0457-467e-82e7-944feaea246f,truefort,Cybersecurity company,https://www.truefort.com/,,,,,,,,False,Not in Affinity
4e3382f8-2828-4eb8-be08-a294ac300750,trusttrace,Sustainability-focused supply chain traceability platform,,,,,,,,,False,Not in Affinity
ed149fa0-ab95-4cec-adf9-54dea437b406,ts conductor,High-capacity power transmission lines production,https://www.tsconductor.com/,,,,,,,,False,Not in Affinity
5c907b19-d258-4c39-9179-0c4e212b5c22,tset,,https://tset.com/,,,,,,,,False,Not in Affinity
6fb86bcc-ded4-4681-b1bb-528feaf0217d,tsubame bhb,Lower-carbon ammonia production plants,,,,,,,,,False,Not in Affinity
62b1161b-aaa5-4abe-9c97-11c5f769efa2,tsun,Solar panel manufacturer,,,,,,,,,False,Not in Affinity
ff4c6dae-ad77-4cd8-b421-578a0af9d217,tumeke,Automatically assess workplace safety risks through pictures,,,,,,,,,False,Not in Affinity
319afd8d-6ba2-4370-9269-2a462105bfb3,tupu,Urban mushroom farming developer,,,,,,,,,False,Not in Affinity
3982980d-20dd-400e-8d40-3924acf93079,turing,AI-powered water management platforms,,,,,,,,,False,Not in Affinity
fe010838-5971-44ec-9e1c-2462eaac96e9,turingdream,Multi-agent-based applications creation and management platform,,,,,,,,,False,Not in Affinity
664e5854-3b6e-44d6-8db0-0d2f40e35334,turn2x,RNG from methanation producer,https://turn2x.com/,,,,,,,,False,Not in Affinity
cb8f1f02-faf5-49a8-86d6-c08272bfb4c6,turnkey group,Platform providing ESG software and analytics,,,,,,,,,False,Not in Affinity
0abff369-645c-4bae-bcb2-412a61e107a5,turno,Commercial EV distribution and financing platform,,,,,,,,,False,Not in Affinity
a1c6472d-e9d8-41c3-b6b3-09a228535830,turnover labs,Decarbonization technology developer for the chemical manufacturing industry,,,,,,,,,False,Not in Affinity
2e69cb79-9040-4283-a7af-5f919fdf53df,turntide technologies,Electrification and sustainable operations technologies developer,,,,,,,,,False,Not in Affinity
b5d2e7a7-2f10-4d44-b04e-0e1b0b46d946,turtletree,Biotech startup using cell-based technology in milk production,https://turtletree.com/,,,,,,,,False,Not in Affinity
5e311a58-0fd0-409c-bdf3-9229f5e80e63,turtletree labs,Food tech firm producing cell-based milk,,,,,,,,,False,Not in Affinity
ec2ed462-6ee7-4692-bdf1-8e63e63dbb85,tusimple,Self-driving truck startup,,,,,,,,,False,Not in Affinity
d45daf83-d31e-4e37-932b-68a8f05f5ad0,tvarit,Zero-waste metal manufacturer,https://www.tvarit.com/,,,,,,,,False,Not in Affinity
24268255-7298-4abc-9a7e-34453134eeba,twaice,Analytics software for batteries in electric vehicles,https://www.twaice.com/,,,,,,,,False,Not in Affinity
8555482d-b52c-4ac6-8bb9-6b6805d0d2c5,twelve,CO2 to chemical intermediates developer,https://www.twelve.co/,,,,,,,,False,Not in Affinity
97fcd449-ccfc-49b6-b93c-b6973e0b1177,twelve labs,Video search and understanding platform,,,,,,,,,False,Not in Affinity
e5340b9a-dc55-470c-bf88-f304735470dc,two fifty seven,Residential energy data platform provider,,,,,,,,,False,Not in Affinity
792d1365-e2a5-4149-862c-d09fd3013b09,two point o capital,Finance residential solar and energy efficiency upgrades,,,,,,,,,False,Not in Affinity
33c4a541-8479-4616-ac1a-a0a97acdbbf8,txnm energy,Electric utility service,,,,,,,,,False,Not in Affinity
1899858c-d499-411e-a28a-9f08851ba468,tyba,Energy storage optimization solutions provider,,,,,,,,,False,Not in Affinity
2edb7027-49ad-4c3a-99d0-186143bfaced,tynt technologies,Developer of smart windows,https://www.tynt.com/,,,,,,,,False,Not in Affinity
8277e75b-c9e0-43ef-bb78-77b2928fb93e,type one energy,Developer of fusion technology designed to produce power with zero emissions,https://www.typeoneenergy.com/,,,,,,,,False,Not in Affinity
ce5a22d1-c546-4c3a-a2ea-a0c4b68b775f,ubco,Electric utility bike startup,https://www.ubco.com/,,,,,,,,False,Not in Affinity
b1df054a-3cba-42ad-a907-92016009694f,ubicquia,"Smart city, small cell, and smart grid startup",https://ubicquia.com/,,,,,,,,False,Not in Affinity
01253bb2-820e-4758-be96-b37e95f217d7,ubiqd,Quantum dot technology developer,https://ubiqd.com/,,,,,,,,False,Not in Affinity
e3cc23d7-1b2a-498e-92c6-e491b1a1f54f,ubiquitous energy,Solar technology company for residential and commercial building occupants,https://ubiquitous.energy/,,,,,,,,False,Not in Affinity
ef6b4953-6545-4573-bcf6-3516b9f0b36d,ubitricity,Owner of the U.K.’s largest public electric vehicle charging network,,,,,,,,,False,Not in Affinity
b3655083-a690-4c61-8888-89f94dd0ffa2,ubq materials,Developer of climate-positive thermoplastics,https://ubqmaterials.com/,,,,,,,,False,Not in Affinity
1fcf5a54-d463-435a-b8e2-6605648c07aa,ucaneo,,https://ucaneo.com/,,,,,,,,False,Not in Affinity
887acf2e-44f0-42bc-afcf-276f0dfce401,ufodrive,Electric-car rental company,https://ufodrive.com/,,,,,,,,False,Not in Affinity
2386beb7-db71-41f8-8dd6-a7ce8acd812a,ugowork,Provider of Energy-as-a-service solutions for industrial vehicles,https://ugowork.com/,,,,,,,,False,Not in Affinity
824328e5-4fb8-45aa-92ee-364723182ae7,uiflow,Platform for development teams,,,,,,,,,False,Not in Affinity
d5cbeee9-7770-4298-8cf1-a2d192acd835,uipath,Enterprise automation and robotic process automation software,https://www.uipath.com/,,,,,,,,False,Not in Affinity
ca935f91-8ea6-4a77-acea-d3563ed042fe,ulemco,Converting commercial vehicles to hydrogen,https://ulemco.com/,,,,,,,,False,Not in Affinity
5cb59fb9-4b5c-4ca0-85e4-4634e0e19d42,ultihash,Provider of data storage solutions designed to make data storage more sustainable,,,,,,,,,False,Not in Affinity
e888459d-d7f9-4242-8aa1-7f8cc13387bf,ultraviolette,Electric motorcycle company,https://www.ultraviolette.com/,,,,,,,,False,Not in Affinity
13a4f432-92d5-47f0-ae8c-1aa1e61a3214,ultraviolette automotive,Electric two-wheeler vehicle developer,https://www.ultraviolette.com/,,,,,,,,False,Not in Affinity
5468c08c-937e-48bc-bd11-62be385fc174,umagrauemeio,Software and data solutions to mitigate forest fires,,,,,,,,,False,Not in Affinity
1f541e3f-2f71-48a6-8f77-c32295bfe325,umami bioworks,Lab-cultured seafood platform,,,,,,,,,False,Not in Affinity
ae8dcb59-0193-4fca-87cd-81498329f9d8,umaro foods,Seaweed-based bacon,https://umarofoods.com/,,,,,,,,False,Not in Affinity
a217ccec-ad9a-455d-94d2-1526c450a967,umiami,Plant-based meat developer,,,,,,,,,False,Not in Affinity
27a379da-1a2d-4cff-a396-9efc86d729bd,umincorp,Sustainable plastic recycling company,https://umincorp.com/,,,,,,,,False,Not in Affinity
5a2a5ef8-201f-4de6-9093-aa3e2279ca8f,umob,Sustainable urban transport booking app,,,,,,,,,False,Not in Affinity
707d5345-7de1-4d24-b9c5-a2a75215e5fc,unagi,Maker of portable electric scooters,https://unagiscooters.com/,,,,,,,,False,Not in Affinity
f3bfee1b-6794-4ef5-a07b-0ad5cb8eac89,unagi scooters,Electric scooter manufacturer,https://unagiscooters.com/,,,,,,,,False,Not in Affinity
2c90efab-3383-4e88-b335-62d6c2ff5002,uncaged innovations,Sustainable leather alternatives platform,https://uncagedinnovations.com/,,,,,,,,False,Not in Affinity
72b669e2-e5e5-4d87-be2d-734d6262d7fb,understory,Provider of insurance solutions designed for climate change-related risk,https://www.understoryweather.com/,,,,,,,,False,Not in Affinity
b4f32b3a-eba9-470b-bf3c-f9359ee43e10,undo,Enhanced rock weathering carbon removal company,,,,,,,,,False,Not in Affinity
48085035-3d18-4b7c-bf16-ab139b8c226e,unearth technologies,SaaS startup for the construction sector,,,,,,,,,False,Not in Affinity
8f9b3015-9a6a-464e-9bc7-43b572d64b10,unfold,Vertical farming company,,,,,,,,,False,Not in Affinity
46ac25bc-db11-4597-8562-92dbe1474674,unibloom world,Software that integrates climate data into business,,,,,,,,,False,Not in Affinity
05be23d2-aa24-4467-89b2-de2d68f3f9a2,unigrid,Make sodium-ion batteries,,,,,,,,,False,Not in Affinity
bdd51bdd-1cbb-416e-b3c9-09115de58fbb,unigrid battery,Sodium-ion battery maker,,,,,,,,,False,Not in Affinity
0e013ee2-994d-4ad3-af35-e38732e13420,union square ventures,Climate-tech focused venture fund,,,,,,,,,False,Not in Affinity
97820e24-5ef8-47fa-b411-15d92f35a70f,unisieve,Developer of molecular membrane solutions reducing energy usage,https://unisieve.com/,,,,,,,,False,Not in Affinity
1e67f90f-a1c0-4cba-9499-aab05c51ad9a,unit21,Fraud monitoring platform,https://unit21.ai/,,,,,,,,False,Not in Affinity
91a86840-3cb9-4fc9-a0f6-dac803be61b2,uniti,EV company,https://uniti.earth/,,,,,,,,False,Not in Affinity
d70bd951-ddb6-40fc-895f-be47feac687f,unito,Workflow management company,,,,,,,,,False,Not in Affinity
23fb560a-5b06-413e-8648-acb7c88de699,universal fuel technologies,SAF & renewable chemicals producer,,,,,,,,,False,Not in Affinity
6c1b7a42-aaa2-4c62-bf86-a9a2a350f215,universal hydrogen,Green hydrogen distribution company,,,,,,,,,False,Not in Affinity
1ca2376d-fadf-460c-945d-871b795e4972,university of new mexico,Establishing a regional satellite for sustainability initiatives,,,,,,,,,False,Not in Affinity
4c53f570-e566-4a70-b919-de47adc7f831,unless ventures,"Invest in cleaner manufacturing, shipping, power generation",,,,,,,,,False,Not in Affinity
077682af-fbff-44c1-a20d-1826cb9be454,unseenlabs,Using satellite imagery to track ships and maritime traffic,,,,,,,,,False,Not in Affinity
5e5f4bd8-3cad-4795-9475-7b9d0491dfd1,unspun,Robotic manufacturing startup eliminating waste in jeans production,https://unspun.io/,,,,,,,,False,Not in Affinity
bdf02948-5c81-4b91-a113-dffc2c4180a9,unum aircraft seating,Develop lighter business-class aircraft seats to help airlines save fuel,,,,,,,,,False,Not in Affinity
53402e6f-60cb-49fb-b5d2-366aea0be8c7,unwritten,Climate risk intelligence and data for investors,,,,,,,,,False,Not in Affinity
b72bdb11-38de-477d-a3ad-d0b8c52b6e25,up catalyst,Sustainable carbon nanomaterials and graphite manufacturer,https://www.upcatalyst.com/,,,,,,,,False,Not in Affinity
503b8512-1ee7-4dc5-9d99-74ccf912ac22,up2you,Emissions management platform,,,,,,,,,False,Not in Affinity
f078cf22-39e4-4360-a813-6820c7c2b912,uplift360,Recycling technologies developer for advanced industrial materials,,,,,,,,,False,Not in Affinity
9508f6fb-4931-44c6-892b-85de02e90a25,upside foods,Producer of cultivated meat and seafood,https://upsidefoods.com/,,,,,,,,False,Not in Affinity
bd7f9181-9d74-4290-8942-c77230c89070,upward farms,Aquaponic operation firm,,,,,,,,,False,Not in Affinity
79a50de7-b92b-4184-83b0-74a6f6ce9efc,upway,Startup that sells secondhand electric bikes,https://upway.fr/,,,,,,,,False,Not in Affinity
616ed829-5235-4a07-b7e9-ad45575a214c,upwell water,Sustainable water infrastructure development,https://www.upwellwater.com/,,,,,,,,False,Not in Affinity
c83687d9-4e7b-4a68-9455-3f63804743c8,uranium digital,Blockchain-based trading platform for physical uranium,https://www.uraniumdigital.com/,,,,,,,,False,Not in Affinity
