id,name,tagline,domain,Location,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),Investors,LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
a9b17dc3-6322-4dc0-9efe-f63c84654bcb,lightship rv,Maker of electric RVs,,,,,,,,,False,Not in Affinity
4b6c3cd6-b03b-4af8-89bf-8f38e2df998e,lightsource bp,Solar power developer,https://www.lightsourcebp.com/,,,,,,,,False,Not in Affinity
9f3c07e3-c6d6-4baa-806f-97ac2b1bf726,lightyear,Solar electric car company developing an automotive platform,https://lightyear.one/,,,,,,,,False,Not in Affinity
1dc7946b-1493-407e-876d-5c769ca5dd7f,ligna energy,Provider of wood-based batteries,,,,,,,,,False,Not in Affinity
cf78f8d8-7c2b-4975-a6fc-abe8d11e2c97,lignovations,Biomass-derived ingredient innovation developer,,,,,,,,,False,Not in Affinity
407ae3f4-311c-40b7-8d0c-53f303e297f1,lilac solutions,Lithium mining technology company,https://www.lilacsolutions.com/,,,,,,,,False,Not in Affinity
d2f1f594-04e4-43f2-b2f7-a1fea59270e4,lilium,Designing jet powered transition aircraft,,,,,,,,,False,Not in Affinity
10b05435-963b-4b33-b2a4-6e71723c237f,lime,Electric scooter rental startup,,,,,,,,,False,Not in Affinity
3dbe0580-5687-4786-94be-8d6d7a6d20f1,liminal,Advanced inspection systems for battery cells,,,,,,,,,False,Not in Affinity
feeb3869-8fda-4ab6-9512-c5f88bb0a734,lina energy,Solid-state sodium battery company,,,,,,,,,False,Not in Affinity
dcbdbcbe-6aa3-4be6-8d91-2802e7f21084,linear labs,Maker of energy-efficient electric motors,https://linear-labs.com/,,,,,,,,False,Not in Affinity
64649b65-15cd-4984-89ef-201a01929aa6,lineat composites,Using reclaimed carbon fiber to manufacture new composite components,,,,,,,,,False,Not in Affinity
6adcc764-4431-435c-bab0-c61d371dc578,linevision,Provider of non-contact overhead power line sensors,https://linevision.com/,,,,,,,,False,Not in Affinity
34fd6b1f-48cc-4bed-a4f9-822d27f3fb28,lingrove,Sustainable composite materials company,https://www.lingrove.com/,,,,,,,,False,Not in Affinity
4e7817f5-b07c-4e24-91ad-977cca05423a,linova,High-energy polymer battery technology maker,,,,,,,,,False,Not in Affinity
8348ca71-ffd3-46d2-bf66-4bb98b3773b4,linova energy,Polymer cathodes for batteries,https://linovaenergy.com/,,,,,,,,False,Not in Affinity
a872eb8c-01ab-41f7-aaad-b76ecf110500,liquid wind,eFuel production facilities developer,https://www.liquidwind.se/,,,,,,,,False,Not in Affinity
cf12ff0d-67ad-4112-a2c1-f2bf2e3c6d2b,liquidonate,Manage returns and promote circularity,,,,,,,,,False,Not in Affinity
4e7b8414-8ba2-458d-b8fa-c4cd3d83b45b,liquidstack,Develop advanced cooling solutions for data centers,https://www.liquidstack.com/,,,,,,,,False,Not in Affinity
27067a66-1965-4cee-a676-3a69f20bd986,lis technologies,Laser-based technologies for enriching uranium,,,,,,,,,False,Not in Affinity
7aec89bb-30b5-43ce-9176-cebc607102fb,lithion recycling,Battery recycling technology provider,,,,,,,,,False,Not in Affinity
11bab5ff-76ae-4c31-a081-acf17d07427f,lithium americas,Lithium mining service provider,,,,,,,,,False,Not in Affinity
ca316ebd-03cc-49a5-acfc-40a6640168d7,litlingo,A.I. risk monitoring platform,,,,,,,,,False,Not in Affinity
a9a106e0-9f5b-4c1f-b379-049c3c8203c4,little leaf,Sustainable packaged lettuce brand,https://littleleaffarms.com/,,,,,,,,False,Not in Affinity
21bad3d5-f25f-41cd-a063-6c081f482ef4,liveeo,Uses satellite and AI data to detect climate risks to critical infrastructure,https://liveeo.de/,,,,,,,,False,Not in Affinity
eed4b05d-41aa-4a95-82d7-282ae3324335,livekindly,Collective of plant based food brands,https://livekindly.co/,,,,,,,,False,Not in Affinity
7c0e8788-a0f8-4e17-b941-7589fb002288,livekindly collective,Portfolio of plant-based food brands,https://www.livekindly.co/,,,,,,,,False,Not in Affinity
230d1b49-774d-4e7b-8b8c-a8ce0abd1a79,livin farms,Alternative protein company utilizing insect larvae,https://www.livinfarms.com/,,,,,,,,False,Not in Affinity
5d92095b-91c1-47cd-9c84-c5e533ef942e,living carbon,Plant-based carbon capture and storage company,https://www.livingcarbon.com/,,,,,,,,False,Not in Affinity
e39ecb3d-304a-492e-a592-4b6b4eff58f2,living security,Cybersecurity company bringing awareness,https://www.livingsecurity.com/,,,,,,,,False,Not in Affinity
012421ae-5ab3-43dc-9936-84d7f660e359,livnsense,Industrial AI platform solutions company,,,,,,,,,False,Not in Affinity
5eabc35c-0e89-45eb-8b24-f982c8034f16,lleaf,Developer of luminescent technology for greenhouses,,,,,,,,,False,Not in Affinity
14639b7b-78f9-48ec-a373-813e34a229cb,lo3 energy,Provider of digital tools to utilities for distributed resources,,,,,,,,,False,Not in Affinity
5f9683e4-b899-4de8-97c2-229f50a96759,loadar,Online transport optimization service provider,https://www.loadar.com/,,,,,,,,False,Not in Affinity
0f18b2e1-54bf-4cc6-a508-bee6ff168722,loamist,Biomass feedstock collection platform,,,,,,,,,False,Not in Affinity
9570cf4e-b70b-44c4-a133-f10b574f7e46,loanpal,Lender for residential solar installations,,,,,,,,,False,Not in Affinity
7741bc34-0c33-463f-9963-3e018d514565,locus fermentation solutions,Produces biological alternatives to chemicals,,,,,,,,,False,Not in Affinity
d649f2d0-0dce-466e-b899-099302651e77,locusview,Platform for managing infrastructure capital projects,https://www.locusview.com/,,,,,,,,False,Not in Affinity
105cd3e1-9b9b-4736-8c99-8775e7779431,log 9 materials,Battery manufacturing platform,,,,,,,,,False,Not in Affinity
794c3190-f6f0-458c-bd75-e8a5a13584e6,logan energy,Engineering solutions company focused on hydrogen technologies,https://loganenergy.com/,,,,,,,,False,Not in Affinity
f02e4f1c-bea1-4d06-8833-7857f0916c4c,logical buildings,Smart building and virtual power plant software and solutions provider,https://www.logicalbuildings.com/,,,,,,,,False,Not in Affinity
3de3b51a-0b67-4542-ba83-e92e10e0130a,logicladder,Sustainability management platform,https://www.logicladder.com/,,,,,,,,False,Not in Affinity
3fd029d8-040f-467c-a0bc-8a507110ff3e,logicstar,Autonomous software maintenance company,,,,,,,,,False,Not in Affinity
eb7e0eb0-305e-4aae-8376-50a5be6f28ee,lohum,Lithium-ion battery recycling platform,https://www.lohum.com/,,,,,,,,False,Not in Affinity
5b5cb2d8-cf02-4c5a-829b-8451893d2e7a,lohum cleantech,Battery recycling and repurposing business,,,,,,,,,False,Not in Affinity
bc5924a8-1874-4526-9dcd-d7fc82e19a54,loliware,Making seaweed-based materials to replace plastics,https://www.loliware.com/,,,,,,,,False,Not in Affinity
eeb49c0b-b540-42c3-9947-df863825c4bc,london electric vehicle company (levc),Electric taxi manufacturer,,,,,,,,,False,Not in Affinity
911e48b6-aa15-4e97-bfa7-f9194a4b4fc4,long journey ventures,Generalist VC targeting climate and energy tech,,,,,,,,,False,Not in Affinity
c53d2ab5-4122-4a28-aa73-7ce1b2247e06,longroad energy,Renewable energy developer,https://www.longroadenergy.com/,,,,,,,,False,Not in Affinity
b32a0be5-4489-489e-a3fb-4e5f99515a1e,loop,Electric vehicle charging infrastructure company,,,,,,,,,False,Not in Affinity
d260f654-29f5-48e7-b81e-6062216e3ad8,loop energy,Fuel cell company,,,,,,,,,False,Not in Affinity
0d9b8ec4-00e0-43a5-b9e6-0eaa8ebc4484,loopworm,Insect biotech startup,,,,,,,,,False,Not in Affinity
1eba0f11-92ea-4292-bcf2-c4c80fcca2fd,looq ai,Survey platform for digitizing critical infrastructure,https://www.looq.ai/,,,,,,,,False,Not in Affinity
2c4e9137-901e-44d0-9234-f642f27644fd,lord of the trees,Restoring damaged ecosystems using drones,,,,,,,,,False,Not in Affinity
f0be2c46-a185-4682-9dbf-b0abca040acb,lordstown motors,EV-truck manufacturer,,,,,,,,,False,Not in Affinity
5ebc52c5-fcf1-4673-b99a-569c0a3b5745,low carbon,Renewables investing and asset management company,https://lowcarbon.com/,,,,,,,,False,Not in Affinity
88b88188-2c44-4d4d-909c-a15d41acced3,ls power,"Renewable, gas generation, and other energy projects",https://lspower.com/,,,,,,,,False,Not in Affinity
8c0f2324-540b-4623-a05f-21320c5f83ce,lucid,,https://www.lucidmotors.com/,,,,,,,,False,Not in Affinity
26ada2bb-a925-4a3d-ab59-e594f8066d41,lucid motors,Electric vehicle manufacturing business,https://www.lucidmotors.com/,,,,,,,,False,Not in Affinity
a8058e1b-1974-466b-a5c1-490322ca65e1,lumen energy,Clean energy technology provider,,,,,,,,,False,Not in Affinity
a7b48ca2-fee2-4fb1-99d0-b7a833e77553,lumen orbit,Space-based data centers for large AI models,https://lumenorbit.com/,,,,,,,,False,Not in Affinity
b5c17433-2c93-4593-be64-795e44fac0c3,lumenaza,SaaS platform for green utilities,https://www.lumenaza.de/,,,,,,,,False,Not in Affinity
b377e032-f1d9-4a97-82a1-83e1088f5b8e,lumi ai,Supply chain data analytics platform,,,,,,,,,False,Not in Affinity
72eebb3c-ec77-48dc-9a0f-c634f4818b73,lumian,ioT-based energy management company,,,,,,,,,False,Not in Affinity
281389d7-9428-4847-8bfd-a9161c1c83b7,luminescent,Developing a heat engine for waste heat upcycling,,,,,,,,,False,Not in Affinity
c6569750-c2ae-4d20-898e-9d7e1afb56e6,lumio,Solar energy company,https://www.lumio.com/,,,,,,,,False,Not in Affinity
f67a1535-0634-4d9d-ba2a-7f63b5de2112,lumo,Smart irrigation system that enables users to save water and costs,,,,,,,,,False,Not in Affinity
d5821af8-0f31-4970-9421-05cae8e84411,LUMO labs,Invest in impact-driven European startups,lumolabs.io,"Eindhoven, Netherlands",,,,,,,False,113833344
75c04456-a8da-46ea-b103-6b2325ac4164,luna financial,Online financial planning platform,,,,,,,,,False,
49b344bc-3a8a-43f8-8a42-a003e41cfab6,Lunar Energy,Home electrification startup,lunarenergy.com,"Mountain View, California",220.0,-9.09,Other,300000000.0,SK Group,,True,282145678
c1f38b93-3ab4-45a3-99e9-7275e8844e37,Lune.xyz,Startup helping businesses integrate climate impact into their customer experiences,lune.xyz,UK,,,,,,,False,278772050
04066363-878b-4f30-a632-6dfa706a6872,LUUP,E-scooters and e-bikes provider,luup.com,"Tokyo, Japan",,,,,,,False,78842229
b325b0b8-ac1a-4725-bab9-25ccadf71c35,Lynkwell,EV managed charging platform,lynkwell.com,"Albany, NY",,,,,,,False,289169179
b5017c91-89a4-4b8a-acf6-5f77b0103708,"lynq technologies, inc.",Deep-tech startup connecting people and devices,,,,,,,,,False,
98d2c1c2-aed5-4b1d-91cd-75f8834a4cc4,Lyteflo,Consumer-facing SaaS EV sales platform,lyteflo.com,"Toronto, Canada",7.0,,Seed,3000000.0,Diagram,,True,300267528
a5ac5a0e-978d-4b53-9211-6f5d5c68317f,LytEn,Manufacturer of materials used in lithium-sulfur batteries,lyten.com,"San Jose, California",259.0,1.57,Series B,200000000.0,FedEx Corporation,"Dan Cook (CEO, Co-founder, & Investor, Lyten Inc): https://linkedin.com/in/dan-cook-1b10ba12",True,262780551
6f8c8306-2a3a-4a66-89dd-2d81fae97d88,M2I Life Sciences,Producer of pheromones to replace chemical pesticides,m2i-lifesciences.com,France,,,,,,,False,125396698
656e61c0-60ec-4847-8fac-c5f036a16a2d,Macro Oceans,Turning seaweed into sustainable biochemicals,macro-oceans.com,"Sacramento and San Francisco, CA",,,,,,,False,268358179
173716f0-f3ce-4fbf-b57d-17ae17fb1aac,MacroCycle Technologies,Transforms plastic waste into reusable plastic,macrocycle.tech,"Cambridge, Massachusetts",11.0,10.0,Seed,6500000.0,Clean Energy Ventures,Stwart Peña Feliz (Co-Founder & CEO): https://linkedin.com/in/stwart-pena-feliz,True,293044127
6ee176d9-f515-4eaa-b0a8-79d854b29d02,Mad Capital,Loan money to farmers for regenerative farming,madcapital.com,"Boulder, CO",,,,,,,False,285797031
19c56d17-f451-4a95-b8bc-244902a55cc4,made of air GmbH,Climate tech startup,madeofair.com,"Berlin, Germany",,,,,,,False,42465604
75f21c01-e475-4787-af4e-683ac23aa74b,Maderight,Fungi-based sustainable packaging developer,maderight.com,"Rehovot, Israel",,,,,,,False,1796698
13e668b3-a852-4698-9732-31d426ba002e,Magenta Mobility,Electric mobility solutions provider,magentamobility.com,"Bangalore, India",,,,,,,False,291753181
a0feab5e-3635-4622-9c09-74706859aa1a,magical mushroom company,Develops biodegradable packaging using mycelium technology,,,,,,,,,False,
f4bb5803-d897-4842-8216-23c2492158e7,Magna Imperio Systems,Water treatment company,magnaimperiosystems.com,"Houston, TX",,,,,,,False,223169186
dfd2d1fa-ea1f-41cf-8b52-5445de693876,Magnotherm Solutions,Sustainable cooling systems developer,magnotherm.com,"Darmstadt, Germany",,,,,,,False,263319967
48908264-602a-4ed9-8e2b-4269406b03b1,"Magnus Metal Works, LLC",Efficient industrial metal castings,magnusmetalsusa.com,"Tel Aviv, Israel",,,,,,,False,295417871
6b1cf255-3a1d-41d4-92f0-f11baff28780,Magrathea,Carbon-neutral metal production company,magrathea.ai,"San Francisco, CA",,,,,,,False,285210601
f9dd07ce-a1c3-4a28-8bbc-eba397cb3783,MagREEsource,Recycling rare-earth magnets,reefine.jimdosite.com,"Grenoble, France",,,,,,,False,301207493
9834ba5b-5767-40fc-a814-69832d13ae54,Maia Farms,Make protein with mycelium,maiafarms.com,"Vancouver, Canada",,,,,,,False,303621721
c48192a7-0eb1-4e08-8a43-449437d3e3de,Mainspring Energy,Linear generators using clean fuels,mainspringenergy.com,"Menlo Park, California",430.0,15.59,Late Stage,258000000.0,Lineage Ventures,Adam Simpson (CPO and Founder): https://linkedin.com/in/adam-simpson-24a4265,True,163285532
d74c0df4-3079-4c55-a15c-abe33324f6ff,Mainstream Renewable Power,Renewable energy company,mainstreamrp.com,"Dublin, Ireland",342.0,-16.99,Other,631000000.0,SMBC,,True,1535364
c95d503e-a49d-40eb-a47f-fd051a60178d,MAISA,Agentic AI chain-of-work technology developer,gomaisa.org,"San Francisco, USA / Valencia, Spain",,,,,,,False,275354957
5838a19d-69e7-4538-986a-46412d2d4d86,Maiven,AI-driven climate policy platform,maiven.app,"London, UK",,,,,,,False,263042686
0455a4f4-a292-4045-8fcd-9b5c36f04c34,MAKA MOTORS,Electric motorcycles manufacturer,maka-motors.com,"Jakarta, Indonesia",,,,,,,False,291336209
f9498e0f-ce5e-4d65-84f0-a75040155a2b,Makersite,Providing data management software for sustainable product development,makersite.io,"Stuttgart, Germany",104.0,42.47,Series A,18000000.0,Hitachi Ventures,Neil Dsouza (CEO): https://linkedin.com/in/neil-dsouza-b514a6183,True,223154205
b7f522ce-fce6-4fce-9add-e01ecde68f0c,maki,Invest in Nordic and Northern Europe deep tech startups,,,,,,,,,False,Not in Affinity
0c84bdb2-e0e5-48e4-b157-f631c57b5a09,malk organics,Alt-milk products,https://malkorganics.com/,,,,,,,,False,Not in Affinity
dfb71bbf-a69b-4e57-9b00-464541ea795d,malta,Pumped heat energy storage developer,https://www.maltainc.com/,,,,,,,,False,Not in Affinity
1259932e-24a7-4541-84ae-77c76fb9e8f9,manex ai,AI-driven manufacturing optimization platform,https://manex.ai/,,,,,,,,False,Not in Affinity
ccad85ee-b1af-4a97-8487-88783bc6104d,mangata networks,Satellite-enabled telecommunication services,https://www.mangatanetworks.com/,,,,,,,,False,Not in Affinity
4cf5343c-d63b-439f-abbd-88d9bf383add,mangoboost,Data center energy efficiency software developer,,,,,,,,,False,Not in Affinity
f7c555ba-03c6-4c73-88e6-411482f349ca,mangrove lithium,Lithium refining company,https://www.mangrovelithium.com/,,,,,,,,False,Not in Affinity
f0da3515-fa0a-420e-af52-4a4ec9953080,manifest climate,Cleantech software startup,https://www.manifestclimate.com/,,,,,,,,False,Not in Affinity
a615fffe-b7f6-4308-ae02-8d9a73165fcf,manifest cyber,Software supply chain risk reduction platform,https://www.manifestcyber.com/,,,,,,,,False,Not in Affinity
0e32e403-2809-494a-8f31-de6fe265b42b,maniv,Invest in mobility and energy,,,,,,,,,False,Not in Affinity
47573422-e2ac-4d7a-8ad7-87bea64402d8,manocap energy,Renewable energy investment vehicle,,,,,,,,,False,Not in Affinity
42edec3f-a851-4c75-bc1b-0f06a6e5b7b0,mantel,Molten salt-based carbon capture technology developer,https://www.mantel.com/,,,,,,,,False,Not in Affinity
04227104-81ba-4b1c-88b7-73502772ec80,mantel capture,Molten salt-based carbon capture technology business,,,,,,,,,False,Not in Affinity
1901d368-2390-4d4e-b0b3-46a5257ecceb,mantis robotics,Human-robot collaboration technology developer,,,,,,,,,False,Not in Affinity
8400c972-0780-4d4f-b9bb-14548e23fbfd,mantle8,Develops AI tools for hydrogen deposits,https://www.mantle8.com/,,,,,,,,False,Not in Affinity
cf0903f0-e59a-4301-a153-ee3dcaf70991,manufacture 2030,Decarbonization platform for suppliers,,,,,,,,,False,Not in Affinity
c7f8a18b-e66a-4dbd-91ed-556b1534468f,mapon,Fleet management software platform,https://www.mapon.com/,,,,,,,,False,Not in Affinity
87f1e205-cc9c-42cc-a723-7df5227391f6,marathon fusion,Fusion power technology developer,,,,,,,,,False,Not in Affinity
dd9705b3-dfba-4e31-b220-2660b600c26c,marcely,Residential solar business,,,,,,,,,False,Not in Affinity
c1566de4-66ec-4fbf-b344-897db7c7313b,marinelabs,Real-time weather and ocean condition monitoring,https://marinelabs.io/,,,,,,,,False,Not in Affinity
20f9ce96-5258-4141-a813-2372deba3c2b,marvel fusion,Inertial confinement and laser-based fusion technology,https://marvelfusion.com/,,,,,,,,False,Not in Affinity
73a90a8f-e423-4d7d-a521-c47bea16ec2e,masdar,Producer of independent renewable energy power,,,,,,,,,False,Not in Affinity
e969cb86-9afb-4803-bf5c-f14c9a94806f,mast reforestation,Wildfire forest restoration company,,,,,,,,,False,Not in Affinity
d3c58309-2fdc-4d69-bb3b-c590081078c7,matereal,Polyurethane plastic alternative made from bio-based feedstocks,,,,,,,,,False,Not in Affinity
dacba672-5c96-4cc8-9fe4-67877c395580,material evolution,Sustainable cement producer from industrial waste streams,https://materialevolution.com/,,,,,,,,False,Not in Affinity
5c5993f9-d2f0-49ad-addc-43cddd4a8f2c,materials nexus,Net-zero materials platform,,,,,,,,,False,Not in Affinity
1dcff380-f93d-4615-9725-a04e624b2d65,materra,Producer of climate-resilient cotton,,,,,,,,,False,Not in Affinity
30a17e23-3f37-4c0b-8f61-ed960712946b,mati carbon,Carbon removal approach using crushed basalt rock,,,,,,,,,False,Not in Affinity
c2741570-7803-44d7-90d4-b826ab290ed5,matoha,Portable material identification devices manufacturer,,,,,,,,,False,Not in Affinity
cf609351-0ce6-4ac5-8a43-ee04d699bef2,matr foods,Sustainable meat alternatives from mycelium and upcycled vegetables,,,,,,,,,False,Not in Affinity
ca8f71b8-06bd-412b-969c-de24fb765481,matrixspace,Collaborative sensing solutions company,https://matrixspace.com/,,,,,,,,False,Not in Affinity
d9d1b077-23cc-4cf1-a092-78dd18976f09,matteco,Green hydrogen production tech,https://matteco.com/,,,,,,,,False,Not in Affinity
8846e600-ca82-436d-b43f-2e6816a8464e,matter,Microplastic technology and innovation company,,,,,,,,,False,Not in Affinity
c6a91c03-3004-4f89-9e3d-5031e3bd4307,matter intelligence,Sensors for Earth imaging purposes,,,,,,,,,False,Not in Affinity
