id,name,tagline,domain,Location,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),Investors,LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
ca6d1bcf-d6cd-46fc-b775-49deadd77e66,ontruck,European road freight platform,https://www.ontruck.com/,,,,,,,,False,Not in Affinity
ad47fcf1-ca99-49c7-a980-b05d3cc7e247,ookuma diamond device,Diamond chips for radioactive debris remediation,,,,,,,,,False,Not in Affinity
4eb26f54-94bd-4021-8319-95dbb1ef9e25,oolu,Solar energy startup,,,,,,,,,False,Not in Affinity
009fcae9-691f-4ace-8c4d-b6170a1a5f2f,oomnitza,Platform for tracking and securing digital assets,,,,,,,,,False,Not in Affinity
04ed4ebe-73e8-47ba-b331-53b5d94c3e6c,oort energy,Hydrogen electrolyzer developer,,,,,,,,,False,Not in Affinity
709fea57-c7a0-4e95-ba7a-58df18f7a219,opalia,Cell-based dairy platform,,,,,,,,,False,Not in Affinity
8b8ec657-e441-46f6-9a2d-bca56c7b2ceb,opconnect,EV charging infrastructure provider,https://opconnect.com/,,,,,,,,False,Not in Affinity
2ea1dbd0-2958-46d3-98e7-924a148b9a58,open cosmos,Low Earth observation platform,https://www.open-cosmos.com/,,,,,,,,False,Not in Affinity
0f5914e1-65c3-4e44-a577-ef8f4dc7dbdf,open forest protocol,Open source forestation projects platform,https://openforestprotocol.org/,,,,,,,,False,Not in Affinity
41463b01-7859-41e0-9f12-167b2dd0a8fe,openairlines,Develop software to help airlines reduce fuel consumption and emissions,https://www.openairlines.com/,,,,,,,,False,Not in Affinity
e969fad8-dd45-43c0-8d89-61b638c2682f,openinvest,ESG investing platform,,,,,,,,,False,Not in Affinity
868638f4-ef12-4866-89e6-3d8fa6401902,opensolar,Solar design and proposal software company,,,,,,,,,False,Not in Affinity
2dd1278e-ce7d-472e-8450-b6606b482d10,openspace,Construction documentation and analytics,,,,,,,,,False,Not in Affinity
ce68cab8-2c71-4427-a8eb-2122f09b9953,opentug,Maritime logistics software platform,https://opentug.com/,,,,,,,,False,Not in Affinity
96d48da4-0018-4307-8831-813ade83e886,openvolt,Helps companies track their energy data,,,,,,,,,False,Not in Affinity
23ee495e-ec03-4909-9e67-36655ef54fa9,opibus,Converting diesel and gasoline vehicles into electric ones,,,,,,,,,False,Not in Affinity
d4356f57-a971-4c6b-a290-3d58d3cd22a0,opna,Climate financing platform managing carbon removal and reduction projects,,,,,,,,,False,Not in Affinity
311f6260-ca5b-4aab-a1e7-a3e8e63e437b,opo bio,Cultivated meat company,,,,,,,,,False,Not in Affinity
bfc91129-f56b-4e95-8525-cde2b184297c,opscura,Industrial control system cybersecurity company,,,,,,,,,False,Not in Affinity
9e7936a2-2cb6-4e0a-bfbb-67dac0148558,optalysys,Photonic processing technology producer,,,,,,,,,False,Not in Affinity
ac133505-c407-47b5-a660-a542f420b921,optera,Software platform for tracking corporate emissions,,,,,,,,,False,Not in Affinity
fe570216-8c1e-4428-b6fe-507388218a4e,optibus,A.I. platform for mass transportation,,,,,,,,,False,Not in Affinity
a14d42f7-3434-4780-8dad-3903c1d8b530,optiml,Real estate decarbonization software,https://optiml.com/,,,,,,,,False,Not in Affinity
bcf78586-11a2-48fa-9e05-19825f89a43e,optivolt,Developer of shade tolerant solar systems,https://optivolt.com/,,,,,,,,False,Not in Affinity
1fdd53cb-2743-45d6-b700-8db2ba07b5c0,optoscale,Farm monitoring startup,,,,,,,,,False,Not in Affinity
feb9d5c3-c292-445e-841c-317e8fc1d37d,opusflow,B2B software for low-carbon energy installers,,,,,,,,,False,Not in Affinity
5b1ed223-2664-49fa-abdc-932c330c847e,oqton,Software for the manufacturing industry,https://www.oqton.com/,,,,,,,,False,Not in Affinity
8b2baf25-bf71-463d-a448-d0113edd999a,orange charger,Developer of electric vehicle chargers,,,,,,,,,False,Not in Affinity
4c455e2c-8720-4a31-9cfa-525368854698,orange ev,EV manufacturer specializing in industrial trucks,https://orangeev.com/,,,,,,,,False,Not in Affinity
59c41d3d-43f7-4ad3-ba13-9c22f21dde30,orano,Corporate venture vehicle for early-stage industrial startups,https://www.orano.group/,,,,,,,,False,Not in Affinity
d8157ac0-1588-4b83-8cc7-80a31cdcd320,orbex space,Developing low-carbon launch vehicles for rockets,https://www.orbex.space/,,,,,,,,False,Not in Affinity
2d39347b-b4dd-4a32-986a-64b8a97b12d5,Orbillion Bio,For its cultivated Wagyu beef cells,orbillion.com,San Francisco,,,,,,,False,263230865
db57c8fe-6e0e-40b4-b7ad-18a489f15b8a,Orbio,Methane emission tracking platform,orbio.earth,"Amsterdam, Netherlands",19.0,26.67,Seed,4000000.0,Satgana,Robert Huppertz (CEO & Co-Founder): https://linkedin.com/in/robert-huppertz-6536a0122,True,283008773
b32fa70f-264d-4d0e-ac4b-60cea42e32b9,Orbion Space Technology,Developer of electric propulsion solutions,orbionspace.com,"Houghton, MI",,,,,,,False,201797328
8dadd053-978e-48a5-b0c0-0ca7a2858c1c,Orbisk,Automated food waste monitoring system,orbisk.com,"Utrecht, Netherlands",62.0,8.77,Other,2775820.0,,Richard Beks (Co-founder and CCO): https://linkedin.com/in/richardbeks,True,263510124
b94bc1e2-5f68-4049-a767-c182d888c521,Orbital Sidekick,Deployer of hyperspectral sensors in space,orbitalsidekick.com,"San Francisco, California",34.0,13.33,Series A,10000000.0,Temasek,Tushar P. (COO & Co Founder): https://linkedin.com/in/tusharprabhakar,True,142374613
f499bc20-8177-4e6c-bf01-f6de72236b8e,ORBITAL SYSTEMS,Developer of water recycling technology for domestic appliances,orbital-systems.com,Sweden,,,,,,,False,1666070
eb913316-7e54-46b2-a522-1b10d2c0ea04,Orca AI,AI-powered autonomous navigation technology for ships and fleets,orca-ai.io,"London, United Kingdom",88.0,14.29,Series B,72500000.0,OCV Partners,Dor Raviv (Co-Founder & CTO): https://linkedin.com/in/ravivdor,True,220090718
994d5a96-bb3a-4c34-ad75-c66ad744c7c5,OrCal,Crop protection and sustainable farming service provider,orcalinc.com,"Junction City, OR",,,,,,,False,276048503
c0d8d0e9-6b4d-4880-b066-0b13518f5dbe,Orchard Robotics,Provider of robotic and AI precision crop management technology,orchard-robotics.com,"Seattle, Washington",10.0,0.0,Seed,3800000.0,Howard Lerman,Carl Meyer (Co-founder): https://linkedin.com/in/carlmeyernz,True,289037330
b9aad035-f762-466c-a9c3-950950171aae,Ore Energy,Long-duration iron-air batteries manufacturer,oreenergy.com,"Amsterdam, Netherlands",27.0,8.0,Seed,10000000.0,other investors,Yaiza Gonzalez Garcia (Co-Founder): https://linkedin.com/in/yaiza-gonzalez-garcia-59b17a31,True,296791049
50b4ad6b-53b2-40b5-bfe2-9c63dee3caf5,Orennia,Energy transition analytics provider,orennia.com,"Calgary, Canada",129.0,30.3,Series B,25000000.0,Quantum Innovation Fund,Keaton Horner (Co-Founder | Analyst): https://linkedin.com/in/keaton-horner-76802310a,True,279464075
4ee23a04-b13e-4417-bdbc-5236a0780af6,Origami Energy,Energy trading startup,origamienergy.com,"Milton, United Kingdom",42.0,-16.0,Series A,19515200.0,Octopus Ventures,Peter Bance (CEO): https://linkedin.com/in/peter-bance-08a9095,True,1714696
2d7689ed-bb01-42ac-818a-3d12448b5787,origen,Direct air capture technology,,,,,,,,,False,Not in Affinity
78d4c2cd-9ee7-4f92-8a4d-456726821d51,origin materials,Maker of carbon-negative products,https://originmaterials.com/,,,,,,,,False,Not in Affinity
f6d461f0-92de-470c-8359-18bb2c107e88,origis energy,Clean energy development business,https://www.origisenergy.com/,,,,,,,,False,Not in Affinity
7ecd7554-4998-404f-ac39-0b5a71f24bf2,oriole networks,Data center efficiency and energy demand management,,,,,,,,,False,Not in Affinity
e0329625-095c-4c44-8a50-96548294d587,orion infrastructure capital,Make loans to maturing climate startups,,,,,,,,,False,Not in Affinity
8f291dc6-4b40-4c2f-97aa-21da65bfeeab,ororatech,Provider of wildfire detection and monitoring services,https://www.ororatech.com/,,,,,,,,False,Not in Affinity
8675389d-d184-4c90-b4b7-722bbf437431,orus energy,Electrical flexibility platform,,,,,,,,,False,Not in Affinity
3c7ba427-ceaa-4b3f-85e1-48f29a51c79d,osapiens,ESG platform and provider of compliance and sustainability reporting solutions,,,,,,,,,False,Not in Affinity
d6f8b737-f466-4c10-8670-efb934135941,osmoses,Purifies gas for low-carbon energy production,https://www.osmoses.com/,,,,,,,,False,Not in Affinity
cf5372ce-3a22-4672-910f-576fc65b4a13,ostara,Developer of sustainable phosphate fertilizer,https://ostara.com/,,,,,,,,False,Not in Affinity
79639c88-04d3-4d1d-9443-3bb979c764f8,ostrom,Green energy retailer and electricity management platform,,,,,,,,,False,Not in Affinity
c247268b-7950-4d7e-aaa7-e63e9d0a368a,osum oil sands,Canadian energy company,,,,,,,,,False,Not in Affinity
923fa281-7568-4fa1-87ed-7d874f0f4a64,oto,Two-wheeler financing platform,https://oto.com/,,,,,,,,False,Not in Affinity
29d8b1f0-91b6-4973-bfdf-da2514add0ae,otovo,Residential solar marketplace provider,https://www.otovo.com/,,,,,,,,False,Not in Affinity
82a842ec-245d-476e-9c27-0b7d8b7a5f1c,our next energy,EV battery manufacturer,https://ournextenergy.com/,,,,,,,,False,Not in Affinity
8a7daac0-5036-4db0-8a3b-adc8cb647741,outcast foods,Focusing on food waste and reducing the carbon footprint of food supply chains,,,,,,,,,False,Not in Affinity
e9977608-e449-4541-9952-89f5054cf9a6,outreach,Sales engagement platform,https://www.outreach.io/,,,,,,,,False,Not in Affinity
e8689b7a-ddc4-41e7-8877-0895eb2f46e7,outrider,Autonomous electric yard trucks developer,https://outrider.ai/,,,,,,,,False,Not in Affinity
66af2ecf-3748-41ab-aff7-7641f0d06ebc,outstanding foods,Plant protein startup,https://outstandingfoods.com/,,,,,,,,False,Not in Affinity
e971a3f3-9b2c-4887-9905-9d5be7d90881,over easy solar,Developing solar cells for ‘green’ roofs,,,,,,,,,False,Not in Affinity
296b96f5-fa66-43e5-8340-7c07d6525206,overair,eVTOL startup,,,,,,,,,False,Not in Affinity
e3a828fb-eef5-4ad0-8fa2-5d76ea8d74f5,overhaul,"Software-based supply chain visibility, risk, compliance, and insurance solution",https://www.overhaul.com/,,,,,,,,False,Not in Affinity
93caeb2f-99ad-4f33-989e-7a33b8bc31d0,overlap holdings,Invests in early-stage companies,https://www.overlapholdings.com/,,,,,,,,False,Not in Affinity
3317179a-63c6-465b-9955-c645b1d70f35,overstory,Vegetation management platform for electricity companies,https://overstory.ai/,,,,,,,,False,Not in Affinity
aa1739d0-fe27-4007-8ad7-11d774e475f7,overture climate vc,Debut fund for climate companies,,,,,,,,,False,Not in Affinity
6e813461-bfeb-44b7-8ff8-42730b603100,ox delivers,Electric logistics service provider,,,,,,,,,False,Not in Affinity
6e697155-f2ff-40d7-b2e4-e2cce2a60061,ox security,Software supply chain security platform for DevSecOps,,,,,,,,,False,Not in Affinity
28cad86d-9eca-4045-b9e6-0010c160d6cf,oxbotica,Autonomous vehicle software maker,https://oxbotica.com/,,,,,,,,False,Not in Affinity
e0848f28-2ba2-44d8-88af-ebb4e964bb13,oxford flow,Valve and regulator technologies for oil and gas,,,,,,,,,False,Not in Affinity
1f61a292-d911-4a47-baf7-60b2754d024c,oxwash,On-demand laundry services that reduce environmental costs,https://www.oxwash.com/,,,,,,,,False,Not in Affinity
04d4168d-1cc4-447d-90a3-4f65a2206ead,oxygen8,Manufacturer of high-efficiency HVAC and Energy Recovery Ventilation Systems,,,,,,,,,False,Not in Affinity
26518e76-26c9-4584-a959-a9c49dee3d58,oxyle,Water chemical contamination treatment developer,,,,,,,,,False,Not in Affinity
df62797f-5d24-4fb6-84c0-b966c524b557,oxylus energy,Capture waste carbon to turn into green methanol,,,,,,,,,False,Not in Affinity
b72c2c48-631a-422a-8e13-e2cd56684d24,oya renewables,Renewable energy project developer,,,,,,,,,False,Not in Affinity
497c68b7-a889-4195-b8ab-b5dbe8a49bc7,p2 science inc.,Renewable chemistry company,,,,,,,,,False,Not in Affinity
95bbf880-3a57-4903-9e31-4c89c5815026,p6 technologies,Lifecycle assessment software platform for transportation and petrochemical industries,,,,,,,,,False,Not in Affinity
54149347-fc48-4ac5-95b0-dc96218d8455,paces,GIS and data platform for renewable energy project development,https://www.paces.com/,,,,,,,,False,Not in Affinity
a511e6a6-dc9d-490d-bb91-fccc6f78c5cc,pachama,Platform designed to help companies invest in reforestation and conservation projects,,,,,,,,,False,Not in Affinity
7f7a5815-88c2-4524-b367-faaf30c23abb,pachyderm,Open-source platform for data science,,,,,,,,,False,Not in Affinity
bbbc493d-609e-4283-8727-5829e3108d36,pacific steel group,Electric arc furnace micro mill,,,,,,,,,False,Not in Affinity
21899461-09cc-469e-9529-e6d575d0f79a,pacifico biolabs,Fermentation startup targeting alternative seafoods,,,,,,,,,False,Not in Affinity
ab760ff6-c385-4010-9c99-600615fb149b,package free,Zero-waste ecommerce shop,https://packagefreeshop.com/,,,,,,,,False,Not in Affinity
e5451f3b-9f07-4a9f-a096-a49b2a35b6e6,packaly,Climate neutral last-mile delivery service,https://packaly.com/,,,,,,,,False,Not in Affinity
37f782d5-678a-4adf-bbc3-de361854beb8,packfleet,Provider of carbon-neutral package deliveries,https://www.packfleet.com/,,,,,,,,False,Not in Affinity
319a4a3f-0435-4856-9a63-6ea38a375052,pact,Produce industrial-scale collagen biomaterials,,,,,,,,,False,Not in Affinity
c7ec4ea9-f971-4b8f-8a64-4b04b8f6c076,paebbl,"Converting CO2 into permanent, carbon-storing materials",https://www.paebbl.com/,,,,,,,,False,Not in Affinity
1c78b1c5-9f85-487f-8ed0-02b30162afb0,paebble,Manufacturer of carbon-negative building materials,,,,,,,,,False,Not in Affinity
aa53d4df-8557-44d3-8f25-b289eaeada4e,paine schwartz,Investment firm,,,,,,,,,False,Not in Affinity
70334162-c9a2-41ab-9f62-5026d3cf00b5,pairwise,Plant gene-editing technology,https://www.pairwise.com/,,,,,,,,False,Not in Affinity
ef04eaf4-0350-445b-9b94-211fb6ccb8e1,pajarito powder,Make catalysts for electrolyzers and fuel cells,,,,,,,,,False,Not in Affinity
a624535e-fefb-45b2-82a4-61684d2c6472,paleo,Producer of plant-based food ingredients,,,,,,,,,False,Not in Affinity
694ba662-aa73-4f67-a4c1-1be53a6356b0,palmetto,Provider of software to manage solar energy,https://palmetto.com/,,,,,,,,False,Not in Affinity
ba002ecc-dbb5-4a3f-88bf-a4faa919230b,pangea ventures,Invest in sustainability and hard-tech-focused startups,,,,,,,,,False,Not in Affinity
d7174798-02ae-4927-848d-7546f6394b26,pani energy,Software platform elevating the efficiency of water treatment plants,,,,,,,,,False,Not in Affinity
8592c554-dc92-4659-bef8-48a2846de4b4,pano,Wildfire intelligence and management software,https://www.pano.ai/,,,,,,,,False,Not in Affinity
5b473b70-8e09-4385-8c09-a3ee1e2f51e8,pano ai,AI-powered wildfire detection tools,https://pano.ai/,,,,,,,,False,Not in Affinity
17f30cd6-4dd2-4a0e-87aa-51732ac11284,paptic,Wood-fiber based packaging developer,https://paptic.com/,,,,,,,,False,Not in Affinity
2f87c1a9-ac12-41fa-8473-48dc8057ac85,parabola,Workflow automation and documentation platform,https://parabola.io/,,,,,,,,False,Not in Affinity
96a46fe0-3f7b-42e4-9973-c77734516e5f,paradromics,Brain-control startup,https://www.paradromics.com/,,,,,,,,False,Not in Affinity
70a8332f-5ae4-42ad-a125-c8d392b2e403,parallax,Resource and capacity planning software company,https://www.parallax.com/,,,,,,,,False,Not in Affinity
f07b6670-423e-422a-81d3-a4e8ea9356ff,parallel carbon,Carbon capture with hydrogen production developer,https://parallelcarbon.com/,,,,,,,,False,Not in Affinity
0ccb61b2-ec31-477d-beda-424840c73832,parallel systems,Autonomous battery-electric rail vehicle startup,https://www.parallel.systems/,,,,,,,,False,Not in Affinity
276d28f1-8038-4df2-a373-7f0bb220e073,parasail,AI deployment network provider,,,,,,,,,False,Not in Affinity
9a5fa0c1-3f93-402f-b70a-80398824dad4,parcel perform,Delivery management platform and parcel tracking,https://www.parcelperform.com/,,,,,,,,False,Not in Affinity
faa9b98c-89e6-441f-9349-baf10ecf5d08,paren,"Harmonize data across EV charging, fleet management, and more",https://www.paren.com/,,,,,,,,False,Not in Affinity
d7c2b847-eb8e-4068-b90e-5ec11c5bfd03,parity,Optimize building HVAC systems and usage,https://www.parity.com/,,,,,,,,False,Not in Affinity
b7d12a64-7d3e-4eca-8084-fde33b555c4c,parsyl,Supply chain insurance business focused on perishable goods,https://www.parsyl.com/,,,,,,,,False,Not in Affinity
91cc8e4d-f19f-464b-9230-c445e0e258f4,partanna,Carbon-negative building material startup,https://partanna.com/,,,,,,,,False,Not in Affinity
2d398aa1-d050-40a6-8781-0ba4773afd20,partory,ESG compliance and procurement software for industry,,,,,,,,,False,Not in Affinity
7847b61e-6274-4d7d-856d-602d53f5de1d,pascal,Developer of climate-friendly heat pumps,,,,,,,,,False,Not in Affinity
d40ec514-8149-44e2-90ba-69c4a9a98fc1,passivelogic,Autonomous building platform,,,,,,,,,False,Not in Affinity
1de7ea67-12c8-4720-ace6-7fa04726546b,patch,Platform for businesses to mitigate their carbon footprint,https://www.patch.io/,,,,,,,,False,Not in Affinity
a9a7c112-8832-4342-b24b-c11b1cade26e,pathway,Live AI systems developer,https://www.pathway.ai/,,,,,,,,False,Not in Affinity
5cafa7aa-2006-47bf-b359-74bc3f30c0f1,pathway power,Renewable energy and battery storage developer,https://www.pathwaypower.com/,,,,,,,,False,Not in Affinity
29527881-ed4d-445e-955c-9a0cc4df7021,pathways,Tracking emissions associated with construction materials,https://www.pathways.com/,,,,,,,,False,Not in Affinity
ab9b1c3b-9516-4136-bd02-832341b0c998,pathzero,Helping companies decarbonize,,,,,,,,,False,Not in Affinity
f5904036-7977-44d1-b304-8139a0771902,patriot battery materials,Lithium production business,,,,,,,,,False,Not in Affinity
9984095e-449a-4e84-85fd-4e174c686d01,patronus ai,Platform monitoring and evaluating efficiency of AI models,,,,,,,,,False,Not in Affinity
e342c055-3812-4f1a-aa22-dec4475916bf,pattern energy,"Develops wind, solar, transmission, and energy storage projects",,,,,,,,,False,Not in Affinity
1a5f77f8-6bf2-445e-a596-5dd8c874401d,pawco foods,Plant-based pet foods,,,,,,,,,False,Not in Affinity
d720c6c7-8e36-46fa-8767-5ea8371e4ae9,paxafe,Cold chain logistics service,https://paxafe.com/,,,,,,,,False,Not in Affinity
b9c2dc98-5740-4353-8dc1-5350f66757d3,peak energy,Developer of energy storage technology,https://www.peakenergy.com/,,,,,,,,False,Not in Affinity
9517579b-26a9-459e-bb60-28608d802e48,peakbridge,Invest in food and agriculture-tech companies,,,,,,,,,False,Not in Affinity
707ed28c-5291-49d5-8e2e-e915b2da60c4,pearl certification,Certifier of homes,https://www.pearlcertification.com/,,,,,,,,False,Not in Affinity
b95c4fac-7ef4-4c74-9eda-b2848ead73d1,pearlx,Provider of smart grid infrastructure systems,,,,,,,,,False,Not in Affinity
05b7a992-2e82-4950-bf2c-41b03d0b60a5,peaxy,Battery analytics platform,,,,,,,,,False,Not in Affinity
c3631546-83bf-436b-ad5d-90de0b0aac5f,pebble,Electric RV manufacturer,https://www.pebble.com/,,,,,,,,False,Not in Affinity
32bb323e-bca1-4c6e-aaee-b85145c17fee,peelo,Developing beeswax wraps as plastic wrap alternatives,https://www.peelo.com/,,,,,,,,False,Not in Affinity
8e5196da-5731-4742-888c-29d4b6d54089,pelican energy partners,Investing in nuclear energy services,https://pelicanenergy.com/,,,,,,,,False,Not in Affinity
d2c79b46-af51-4180-b3cd-500f8c8d1ffb,pelico,"Supply chain orchestration platform for aerospace, defense, and energy sectors",,,,,,,,,False,Not in Affinity
e6513915-f35a-46a5-b088-a7aa44a5edff,pelikan mobility,Lease and manage EV fleets,,,,,,,,,False,Not in Affinity
03c6540a-75f9-4a08-afa0-39316a1fc1bf,pensa systems,Developer of autonomous perception systems,,,,,,,,,False,Not in Affinity
5320ea79-9004-47e8-8f1e-1491417f00de,percepto,Autonomous inspection and monitoring solution provider,,,,,,,,,False,Not in Affinity
bb7dfc73-e0c1-4db8-beb7-177ab9af0bd4,perceptual robotics,Company focused on autonomous wind turbine inspections,https://perceptualrobotics.com/,,,,,,,,False,Not in Affinity
3fa75c57-a2a4-4240-8c47-328fe7f3e1ce,perch energy,"Platform that connects solar power providers with homeowners, renters, and businesses",https://www.perchenergy.com/,,,,,,,,False,Not in Affinity
d35cca68-cca9-4553-82f3-8c49499a8654,peregrine energy,Renewable energy and storage developer,,,,,,,,,False,Not in Affinity
50ec7d43-cff4-4190-b288-77a43b33355c,peregrine energy solutions,Utility-scale renewables and energy storage development,,,,,,,,,False,Not in Affinity
b973a1b4-603a-4913-912c-6fb3a636c8be,peregrine hydrogen,Green hydrogen and chemicals developer,,,,,,,,,False,Not in Affinity
a7f728ad-8215-43b9-81c4-ce1a4ea37141,perennial,"Soil carbon measurement, reporting, and verification platform",,,,,,,,,False,Not in Affinity
28c0fbfc-172b-4a6a-ab73-94791425e006,perfect day,Animal-free dairy developer,,,,,,,,,False,Not in Affinity
fd2a1ac2-3953-446b-970d-025728d2c11f,perfeggt,Producer of plant-based egg products,,,,,,,,,False,Not in Affinity
5f4403fd-afe8-4686-8f4b-f0e5c56e4b4c,performance livestock analytics,Precision livestock platform,,,,,,,,,False,Not in Affinity
